################################################################################
# WEBOBS OVPF
#
# PROC: {PROC.CO2} CO2 OVPF
# TITLE: PCRN: "CO2 Plaine des Cafres" {RCSPCRN}
# FILENAME: RCSPCRN_all.txt
#
#
# CREATED: 09-Mar-2022 13:20:51 by sysop@pitondescalumets
# COPYRIGHT: 2022, (c) OVPF-IPGP
################################################################################
#
year month day hour minute second CO2_raw_mol CO2_corr_mol CO2_filter7_mol CO2_filter15_mol CO2_filter31_mol CO2_filterSG_1au CO2_filterSG_2au
2014 05 19 00 00 00 0.956184 0.710929 0.781360 0.796797 0.842960 0.655211 0.226769
2014 05 20 00 00 00 1.035486 0.715247 0.780759 0.779176 0.844876 0.655145 0.231276
2014 05 21 00 00 00 1.121104 0.835659 0.768428 0.756752 0.847744 0.655061 0.238223
2014 05 22 00 00 00 1.051103 0.873115 0.748645 0.770287 0.850521 0.654958 0.244204
2014 05 23 00 00 00 0.884517 0.679711 0.752172 0.777743 0.850696 0.654837 0.250492
2014 05 24 00 00 00 1.029930 0.695313 0.756953 0.794864 0.847200 0.654695 0.251889
2014 05 25 00 00 00 1.088717 0.730542 0.746433 0.804120 0.841491 0.654532 0.251519
2014 05 26 00 00 00 1.076309 0.735618 0.749164 0.814854 0.836243 0.654346 0.255305
2014 05 27 00 00 00 1.040959 0.748715 0.788131 0.834790 0.827051 0.654137 0.256396
2014 05 28 00 00 00 0.960567 0.762019 0.823190 0.844344 0.815848 0.653906 0.255022
2014 05 29 00 00 00 0.988798 0.892232 0.850323 0.844467 0.802076 0.653656 0.260345
2014 05 30 00 00 00 1.026082 0.952476 0.892383 0.845000 0.805667 0.653388 0.266895
2014 05 31 00 00 00 1.050486 0.940726 0.929705 0.857678 0.807006 0.653105 0.264079
2014 06 01 00 00 00 1.010753 0.920474 0.943496 0.867451 0.815182 0.652807 0.273530
2014 06 02 00 00 00 0.996761 1.030041 0.935677 0.869075 0.819760 0.652493 0.278199
2014 06 03 00 00 00 0.993654 1.009966 0.925483 0.867586 0.822669 0.652162 0.279004
2014 06 04 00 00 00 0.905998 0.858558 0.915362 0.862528 0.829547 0.651817 0.282216
2014 06 05 00 00 00 1.010732 0.837497 0.904138 0.856109 0.833842 0.651460 0.281000
2014 06 06 00 00 00 1.017646 0.881117 0.864833 0.841389 0.824715 0.651091 0.271711
2014 06 07 00 00 00 1.075363 0.869884 0.822448 0.831260 0.818258 0.650713 0.270143
2014 06 08 00 00 00 0.999456 0.841904 0.795918 0.827354 0.817683 0.650327 0.275524
2014 06 09 00 00 00 0.969971 0.754902 0.771380 0.828480 0.818420 0.649934 0.275507
2014 06 10 00 00 00 1.071001 0.713276 0.741425 0.821381 0.815738 0.649534 0.273472
2014 06 11 00 00 00 1.070836 0.672843 0.731520 0.817997 0.812018 0.649129 0.271332
2014 06 12 00 00 00 1.049190 0.665733 0.737267 0.822370 0.808199 0.648721 0.269949
2014 06 13 00 00 00 1.036473 0.671434 0.763333 0.823096 0.803063 0.648308 0.271605
2014 06 14 00 00 00 1.023984 0.800548 0.793372 0.801204 0.797115 0.647891 0.271264
2014 06 15 00 00 00 1.022008 0.882136 0.834283 0.788074 0.789736 0.647469 0.270274
2014 06 16 00 00 00 0.999559 0.937361 0.871200 0.776073 0.783182 0.647041 0.268786
2014 06 17 00 00 00 1.011658 0.923550 0.896479 0.773624 0.778061 0.646605 0.268131
2014 06 18 00 00 00 1.036741 0.959219 0.861076 0.769233 0.769700 0.646160 0.268505
2014 06 19 00 00 00 1.022811 0.924151 0.831190 0.765728 0.760630 0.645705 0.269193
2014 06 20 00 00 00 0.965279 0.848386 0.791837 0.763368 0.755384 0.645239 0.272254
2014 06 21 00 00 00 0.801347 0.552732 0.762496 0.758792 0.751138 0.644762 0.272138
2014 06 22 00 00 00 0.971596 0.672932 0.717952 0.752613 0.748157 0.644275 0.271167
2014 06 23 00 00 00 1.021556 0.661892 0.674541 0.742051 0.742805 0.643778 0.268446
2014 06 24 00 00 00 1.001020 0.718161 0.643390 0.728731 0.734379 0.643273 0.257943
2014 06 25 00 00 00 0.998901 0.647410 0.650542 0.717942 0.721396 0.642761 0.249692
2014 06 26 00 00 00 0.985094 0.620270 0.655533 0.705385 0.714124 0.642243 0.245018
2014 06 27 00 00 00 0.975238 0.630334 0.664363 0.692360 0.709411 0.641719 0.241024
2014 06 28 00 00 00 0.991102 0.602795 0.667134 0.682197 0.712083 0.641191 0.237643
2014 06 29 00 00 00 0.959353 0.707872 0.683465 0.692407 0.717837 0.640658 0.233353
2014 06 30 00 00 00 0.978304 0.723700 0.704977 0.700126 0.715985 0.640123 0.227988
2014 07 01 00 00 00 0.988880 0.737559 0.719041 0.702930 0.701113 0.639585 0.217601
2014 07 02 00 00 00 0.976390 0.761725 0.732347 0.693765 0.684056 0.639049 0.207562
2014 07 03 00 00 00 0.995526 0.770852 0.732062 0.674102 0.667039 0.638515 0.196754
2014 07 04 00 00 00 1.003201 0.728785 0.741351 0.665272 0.648466 0.637986 0.184757
2014 07 05 00 00 00 0.989950 0.695939 0.736551 0.658366 0.630619 0.637462 0.172829
2014 07 06 00 00 00 0.996699 0.705874 0.710688 0.668085 0.614810 0.636945 0.162376
2014 07 07 00 00 00 0.977440 0.788719 0.650917 0.677547 0.608131 0.636435 0.156829
2014 07 08 00 00 00 0.981061 0.703958 0.616494 0.678842 0.597168 0.635933 0.145409
2014 07 09 00 00 00 0.663897 0.580687 0.592323 0.657746 0.586154 0.635441 0.131998
2014 07 10 00 00 00 0.704062 0.352457 0.598424 0.634203 0.572917 0.634959 0.118872
2014 07 11 00 00 00 0.915690 0.487824 0.607150 0.609215 0.561553 0.634489 0.105439
2014 07 12 00 00 00 0.936163 0.526743 0.612745 0.586194 0.550656 0.634033 0.092075
2014 07 13 00 00 00 0.933015 0.748580 0.589950 0.564524 0.539026 0.633592 0.078653
2014 07 14 00 00 00 0.891574 0.849799 0.597968 0.541352 0.527873 0.633167 0.064337
2014 07 15 00 00 00 0.845072 0.743122 0.584855 0.511817 0.512921 0.632762 0.050656
2014 07 16 00 00 00 0.686798 0.421127 0.564386 0.487091 0.497047 0.632376 0.035973
2014 09 08 00 00 00 0.020655 -0.282399 0.085017 0.176606 0.234139 0.635315 -0.234743
2014 09 09 00 00 00 0.323375 0.182659 0.243054 0.229061 0.258840 0.635348 -0.214664
2014 09 10 00 00 00 0.806190 0.794579 0.390771 0.288933 0.288835 0.635375 -0.192479
2014 09 11 00 00 00 0.737169 0.665596 0.515866 0.351263 0.319684 0.635396 -0.170805
2014 09 12 00 00 00 0.759659 0.864773 0.646745 0.416747 0.351285 0.635410 -0.147590
2014 09 13 00 00 00 0.652436 0.778923 0.706294 0.481704 0.379890 0.635417 -0.124499
2014 09 14 00 00 00 0.658444 0.606932 0.692390 0.552195 0.413308 0.635419 -0.100599
2014 09 15 00 00 00 0.731449 0.633749 0.700247 0.611455 0.447014 0.635416 -0.076158
2014 09 16 00 00 00 0.815401 0.599501 0.684472 0.676816 0.479412 0.635407 -0.050656
2014 09 17 00 00 00 0.823940 0.697251 0.677895 0.710335 0.513158 0.635391 -0.025626
2014 09 18 00 00 00 0.814248 0.720596 0.705800 0.713114 0.546984 0.635367 -0.003617
2014 09 19 00 00 00 0.814701 0.754354 0.703859 0.725370 0.580057 0.635335 0.020238
2014 09 20 00 00 00 0.827726 0.732881 0.717932 0.725013 0.611575 0.635292 0.041901
2014 09 21 00 00 00 0.828179 0.802265 0.716246 0.723296 0.643325 0.635238 0.064524
2014 09 22 00 00 00 0.702148 0.620163 0.732770 0.742098 0.680245 0.635172 0.089513
2014 09 23 00 00 00 0.796923 0.698015 0.746354 0.758813 0.715195 0.635093 0.111302
2014 09 24 00 00 00 0.751233 0.685447 0.764430 0.774212 0.748934 0.635002 0.131457
2014 09 25 00 00 00 0.803083 0.836266 0.757415 0.784982 0.764016 0.634898 0.143984
2014 09 26 00 00 00 0.773795 0.849440 0.795815 0.793461 0.762083 0.634782 0.142816
2014 09 27 00 00 00 0.808034 0.859414 0.822453 0.797231 0.764275 0.634652 0.148045
2014 09 28 00 00 00 0.790586 0.753162 0.843173 0.798316 0.761893 0.634509 0.152415
2014 09 29 00 00 00 0.802108 0.888960 0.846392 0.794350 0.766044 0.634353 0.161712
2014 09 30 00 00 00 0.805277 0.884482 0.846156 0.812299 0.777952 0.634184 0.169842
2014 10 01 00 00 00 0.824557 0.830486 0.839225 0.820079 0.789239 0.634004 0.174893
2014 10 02 00 00 00 0.796306 0.858802 0.838653 0.825285 0.795234 0.633814 0.171759
2014 10 03 00 00 00 0.689062 0.847786 0.817769 0.812880 0.797930 0.633615 0.166691
2014 10 04 00 00 00 0.732642 0.810900 0.818472 0.805228 0.798737 0.633409 0.161696
2014 10 05 00 00 00 0.651037 0.749155 0.816219 0.796837 0.800228 0.633196 0.159829
2014 10 06 00 00 00 0.667086 0.742775 0.802609 0.799355 0.800924 0.632976 0.157771
2014 10 07 00 00 00 0.726737 0.889402 0.774381 0.800598 0.804494 0.632749 0.157589
2014 10 08 00 00 00 0.613855 0.814717 0.763490 0.806704 0.811218 0.632512 0.159170
2014 10 09 00 00 00 0.549657 0.763530 0.761261 0.816915 0.818088 0.632266 0.161492
2014 10 10 00 00 00 0.614699 0.650186 0.768141 0.812018 0.827281 0.632010 0.166739
2014 10 11 00 00 00 0.671798 0.734668 0.770740 0.807554 0.830340 0.631746 0.169318
2014 10 12 00 00 00 0.799968 0.733547 0.793791 0.803202 0.830288 0.631476 0.171577
2014 10 13 00 00 00 0.794763 0.790937 0.825236 0.806631 0.826275 0.631203 0.172117
2014 10 14 00 00 00 0.839269 0.907593 0.844546 0.807409 0.825902 0.630926 0.177807
2014 10 15 00 00 00 0.808322 0.976075 0.851140 0.808978 0.821799 0.630648 0.184375
2014 10 16 00 00 00 0.785236 0.983648 0.852864 0.809904 0.818897 0.630368 0.190617
2014 10 17 00 00 00 0.614987 0.785351 0.854242 0.819733 0.817830 0.630086 0.195852
2014 10 18 00 00 00 0.563299 0.780828 0.832365 0.841084 0.815255 0.629802 0.201599
2014 10 19 00 00 00 0.555871 0.745617 0.823345 0.854179 0.814152 0.629515 0.210095
2014 10 20 00 00 00 0.653485 0.800585 0.801197 0.861797 0.815510 0.629227 0.216646
2014 10 21 00 00 00 0.661078 0.754448 0.819141 0.858069 0.819899 0.628938 0.224952
2014 10 22 00 00 00 0.720317 0.912941 0.846230 0.847002 0.826416 0.628649 0.232639
2014 10 23 00 00 00 0.649720 0.828609 0.872726 0.832715 0.832992 0.628361 0.237079
2014 10 24 00 00 00 0.768466 0.910962 0.879474 0.820108 0.839075 0.628073 0.243396
2014 10 25 00 00 00 0.814557 0.970445 0.876699 0.820911 0.846979 0.627786 0.251984
2014 10 26 00 00 00 0.785092 0.931093 0.852219 0.820788 0.854603 0.627499 0.255320
2014 10 27 00 00 00 0.747581 0.847818 0.842671 0.825319 0.854596 0.627215 0.254961
2014 10 28 00 00 00 0.730585 0.735029 0.826039 0.828813 0.854797 0.626932 0.250163
2014 10 29 00 00 00 0.875072 0.741575 0.801319 0.837531 0.854075 0.626652 0.246881
2014 10 30 00 00 00 0.916369 0.761775 0.779588 0.839656 0.850155 0.626373 0.243459
2014 10 31 00 00 00 0.912171 0.794538 0.774698 0.857298 0.846735 0.626095 0.241859
2014 11 01 00 00 00 0.903077 0.797401 0.791550 0.863454 0.844543 0.625817 0.242662
2014 11 02 00 00 00 0.893653 0.778980 0.812070 0.865994 0.846190 0.625540 0.246515
2014 11 03 00 00 00 0.874784 0.813583 0.838219 0.863023 0.850703 0.625264 0.252861
2014 11 04 00 00 00 0.861348 0.852994 0.880890 0.855465 0.858860 0.624989 0.260428
2014 11 05 00 00 00 0.837623 0.885216 0.910306 0.855782 0.862633 0.624717 0.263086
2014 11 06 00 00 00 0.838179 0.944817 0.943101 0.857580 0.863512 0.624450 0.262824
2014 11 07 00 00 00 0.800977 1.093236 0.953521 0.859200 0.850072 0.624191 0.249432
2014 11 08 00 00 00 0.750276 1.003314 0.936585 0.864235 0.832031 0.623941 0.229306
2014 11 09 00 00 00 0.760626 1.008543 0.915809 0.872121 0.809601 0.623702 0.205224
2014 11 10 00 00 00 0.667045 0.886529 0.890629 0.875950 0.796876 0.623473 0.194777
2014 11 11 00 00 00 0.613834 0.734438 0.846748 0.883092 0.791967 0.623256 0.189723
2014 11 12 00 00 00 0.608629 0.739784 0.827711 0.892792 0.793199 0.623050 0.185621
2014 11 13 00 00 00 0.654720 0.768556 0.814447 0.894947 0.793756 0.622856 0.177763
2014 11 14 00 00 00 0.699144 0.786070 0.807288 0.884073 0.792384 0.622673 0.164258
2014 11 15 00 00 00 0.728939 0.870058 0.833899 0.844278 0.792384 0.622502 0.155534
2014 11 16 00 00 00 0.784639 0.915699 0.870857 0.795345 0.790688 0.622344 0.144926
2014 11 17 00 00 00 0.713157 0.836411 0.892142 0.742485 0.787507 0.622199 0.131648
2014 11 18 00 00 00 0.742910 0.920714 0.891519 0.721781 0.787753 0.622069 0.119250
2014 11 19 00 00 00 0.777520 0.998489 0.838125 0.724746 0.788873 0.621956 0.106950
2014 11 20 00 00 00 0.727004 0.917554 0.745785 0.734494 0.784727 0.621859 0.094222
2014 11 21 00 00 00 0.648094 0.781705 0.657105 0.733410 0.777264 0.621780 0.081270
2014 11 22 00 00 00 0.304222 0.496306 0.607855 0.727608 0.770161 0.621718 0.071691
2014 11 23 00 00 00 0.028642 0.269317 0.576487 0.720389 0.759021 0.621672 0.065360
2014 11 24 00 00 00 0.028436 0.215653 0.571980 0.708807 0.751085 0.621643 0.059765
2014 11 25 00 00 00 0.500779 0.575962 0.567778 0.699633 0.742664 0.621630 0.055458
2014 11 26 00 00 00 0.641736 0.778914 0.596740 0.690692 0.740220 0.621633 0.054000
2014 11 27 00 00 00 0.636633 0.886003 0.667092 0.680680 0.742545 0.621652 0.053739
2014 11 28 00 00 00 0.505767 0.752291 0.742280 0.667806 0.743451 0.621685 0.052266
2014 11 29 00 00 00 0.477495 0.699043 0.759829 0.659285 0.743188 0.621733 0.049337
2014 11 30 00 00 00 0.669061 0.761780 0.760926 0.674505 0.743310 0.621797 0.046530
2014 12 01 00 00 00 0.608279 0.741964 0.755541 0.706411 0.740571 0.621875 0.041358
2014 12 02 00 00 00 0.518072 0.698804 0.751563 0.742521 0.735993 0.621969 0.034598
2014 12 03 00 00 00 0.537372 0.786595 0.745113 0.753955 0.733449 0.622076 0.028148
2014 12 04 00 00 00 0.522722 0.848311 0.739803 0.756080 0.724498 0.622196 0.017523
2014 12 05 00 00 00 0.497043 0.724444 0.740650 0.750780 0.715281 0.622328 0.006878
2014 12 06 00 00 00 0.467145 0.653892 0.749007 0.751818 0.708168 0.622470 -0.002712
2014 12 07 00 00 00 0.572743 0.724607 0.743420 0.755908 0.702727 0.622622 -0.012623
2014 12 08 00 00 00 0.636448 0.747896 0.738058 0.757780 0.705704 0.622781 -0.012687
2014 12 09 00 00 00 0.608567 0.757301 0.749781 0.760659 0.714078 0.622947 -0.005963
2014 12 10 00 00 00 0.658567 0.747485 0.766062 0.765658 0.725212 0.623118 0.001775
2014 12 11 00 00 00 0.652888 0.810779 0.771176 0.763722 0.727300 0.623291 -0.004333
2014 12 12 00 00 00 0.636180 0.806507 0.777169 0.750051 0.720444 0.623461 -0.014922
2014 12 13 00 00 00 0.592620 0.767856 0.781148 0.749271 0.707421 0.623625 -0.024859
2014 12 14 00 00 00 0.592641 0.760403 0.784905 0.752147 0.700364 0.623783 -0.031705
2014 12 15 00 00 00 0.639720 0.789852 0.777301 0.744711 0.696055 0.623934 -0.037208
2014 12 16 00 00 00 0.594801 0.785151 0.753978 0.734090 0.688979 0.624078 -0.048789
2014 12 17 00 00 00 0.599739 0.773785 0.746106 0.718863 0.681882 0.624217 -0.060271
2014 12 18 00 00 00 0.536056 0.757555 0.737054 0.706418 0.674642 0.624350 -0.069279
2014 12 19 00 00 00 0.434388 0.643245 0.711797 0.695078 0.665213 0.624477 -0.078879
2014 12 20 00 00 00 0.466158 0.712750 0.683717 0.679070 0.653932 0.624600 -0.089235
2014 12 21 00 00 00 0.446055 0.697037 0.648733 0.660033 0.645079 0.624718 -0.099589
2014 12 22 00 00 00 0.354737 0.613056 0.620625 0.644907 0.639179 0.624833 -0.109789
2014 12 23 00 00 00 0.313604 0.588587 0.620260 0.629949 0.632889 0.624946 -0.123255
2014 12 24 00 00 00 0.245826 0.528898 0.599350 0.613767 0.624326 0.625060 -0.138542
2014 12 25 00 00 00 0.274262 0.560803 0.568674 0.596979 0.613460 0.625177 -0.152652
2014 12 26 00 00 00 0.314571 0.640687 0.557310 0.578098 0.604061 0.625297 -0.167962
2014 12 27 00 00 00 0.313851 0.566379 0.554009 0.568168 0.593107 0.625422 -0.181789
2014 12 28 00 00 00 0.326321 0.482308 0.555941 0.553892 0.581392 0.625553 -0.192992
2014 12 29 00 00 00 0.288789 0.533505 0.550393 0.537423 0.572235 0.625691 -0.202984
2014 12 30 00 00 00 0.299777 0.565482 0.526630 0.527953 0.562706 0.625837 -0.213948
2014 12 31 00 00 00 0.300723 0.542423 0.516332 0.524021 0.551816 0.625991 -0.226819
2015 01 01 00 00 00 0.240949 0.521962 0.518660 0.520924 0.541846 0.626156 -0.237780
2015 01 02 00 00 00 0.225578 0.474348 0.506732 0.511568 0.531503 0.626334 -0.247935
2015 01 03 00 00 00 0.224879 0.494298 0.493234 0.499263 0.521347 0.626524 -0.259255
2015 01 04 00 00 00 0.185290 0.498598 0.491404 0.492917 0.515759 0.626730 -0.268869
2015 01 05 00 00 00 0.158355 0.450015 0.485758 0.490320 0.506063 0.626951 -0.279900
2015 01 06 00 00 00 0.132121 0.470996 0.478060 0.487020 0.494841 0.627190 -0.288626
2015 01 07 00 00 00 0.135639 0.529608 0.472605 0.480321 0.484674 0.627446 -0.291591
2015 01 08 00 00 00 0.142183 0.482444 0.468691 0.474309 0.479625 0.627721 -0.290773
2015 01 09 00 00 00 0.150351 0.420460 0.467737 0.471251 0.479338 0.628018 -0.287920
2015 01 10 00 00 00 0.162755 0.456117 0.469596 0.469838 0.474106 0.628343 -0.287592
2015 01 11 00 00 00 0.202821 0.471194 0.460366 0.466399 0.468342 0.628703 -0.287165
2015 01 12 00 00 00 0.267328 0.443342 0.456053 0.464494 0.466152 0.629106 -0.285448
2015 01 13 00 00 00 0.261361 0.484006 0.463999 0.461972 0.468866 0.629556 -0.282680
2015 01 14 00 00 00 0.231360 0.464997 0.463577 0.453847 0.470516 0.630054 -0.277206
2015 01 15 00 00 00 0.219632 0.452254 0.459508 0.438399 0.470726 0.630600 -0.270787
2015 01 16 00 00 00 0.234303 0.476083 0.463319 0.435042 0.472342 0.631194 -0.263309
2015 01 17 00 00 00 0.264818 0.453164 0.453058 0.441678 0.475528 0.631837 -0.253139
2015 01 18 00 00 00 0.165701 0.442708 0.436506 0.437844 0.480758 0.632527 -0.241753
2015 01 19 00 00 00 0.117697 0.470024 0.414452 0.437231 0.488340 0.633265 -0.230109
2015 01 20 00 00 00 0.106372 0.412176 0.408167 0.440907 0.494403 0.634051 -0.215727
2015 01 21 00 00 00 0.158602 0.349134 0.417716 0.446404 0.501174 0.634885 -0.201039
2015 01 22 00 00 00 0.246834 0.297877 0.411416 0.454381 0.509217 0.635767 -0.186062
2015 01 23 00 00 00 0.324057 0.432088 0.410269 0.462364 0.515138 0.636695 -0.171091
2015 01 24 00 00 00 0.320662 0.520002 0.422598 0.470124 0.525857 0.637669 -0.154966
2015 01 25 00 00 00 0.272308 0.398611 0.453646 0.481296 0.536402 0.638689 -0.140857
2015 01 26 00 00 00 0.317370 0.461997 0.494614 0.494215 0.540860 0.639753 -0.132324
2015 01 27 00 00 00 0.358605 0.498478 0.514601 0.511503 0.546756 0.640862 -0.121651
2015 01 28 00 00 00 0.405721 0.566466 0.524956 0.529793 0.555966 0.642016 -0.110349
2015 01 29 00 00 00 0.454223 0.584658 0.556689 0.550512 0.563784 0.643215 -0.098054
2015 01 30 00 00 00 0.496693 0.571991 0.581617 0.578675 0.571512 0.644458 -0.085042
2015 01 31 00 00 00 0.532558 0.592493 0.614597 0.597415 0.578351 0.645744 -0.071821
2015 02 01 00 00 00 0.558299 0.620739 0.631749 0.617062 0.585926 0.647074 -0.059627
2015 02 02 00 00 00 0.582579 0.636495 0.642500 0.640313 0.595520 0.648448 -0.046733
2015 02 03 00 00 00 0.591797 0.729334 0.663691 0.649134 0.605494 0.649864 -0.032548
2015 02 04 00 00 00 0.638958 0.686530 0.680932 0.659500 0.614154 0.651322 -0.016530
2015 02 05 00 00 00 0.623320 0.659919 0.708643 0.670325 0.624559 0.652823 -0.001498
2015 02 06 00 00 00 0.607764 0.720329 0.724483 0.679773 0.633749 0.654367 0.006702
2015 02 07 00 00 00 0.612908 0.713179 0.705194 0.688610 0.642595 0.655955 0.009753
2015 02 08 00 00 00 0.657107 0.814714 0.700542 0.693395 0.646611 0.657584 0.011184
2015 02 09 00 00 00 0.604801 0.747377 0.710389 0.699406 0.648364 0.659250 0.015763
2015 02 10 00 00 00 0.446507 0.594309 0.711253 0.707012 0.657262 0.660947 0.023361
2015 02 11 00 00 00 0.555109 0.653968 0.710018 0.708517 0.663793 0.662669 0.028017
2015 02 12 00 00 00 0.641283 0.728845 0.688527 0.711981 0.667091 0.664411 0.031052
2015 02 13 00 00 00 0.668424 0.726376 0.683317 0.716968 0.667918 0.666169 0.034219
2015 02 14 00 00 00 0.663033 0.704538 0.705641 0.711214 0.668754 0.667940 0.035190
2015 02 15 00 00 00 0.660337 0.664278 0.719633 0.701809 0.674077 0.669723 0.034630
2015 02 16 00 00 00 0.645810 0.710903 0.721011 0.684601 0.675997 0.671514 0.028021
2015 02 17 00 00 00 0.700862 0.750581 0.722204 0.673066 0.674887 0.673311 0.018732
2015 02 18 00 00 00 0.644781 0.751910 0.712129 0.678408 0.668246 0.675112 0.005386
2015 02 19 00 00 00 0.656860 0.738492 0.698962 0.679108 0.657514 0.676912 -0.007694
2015 02 20 00 00 00 0.618444 0.734728 0.676918 0.670566 0.651469 0.678710 -0.019502
2015 02 21 00 00 00 0.462512 0.634010 0.651741 0.661613 0.649353 0.680502 -0.027763
2015 02 22 00 00 00 0.394860 0.572112 0.640674 0.655350 0.644640 0.682285 -0.035751
2015 02 23 00 00 00 0.425643 0.556592 0.630099 0.660197 0.639814 0.684057 -0.049514
2015 02 24 00 00 00 0.523541 0.574345 0.610954 0.656271 0.628970 0.685815 -0.066762
2015 02 25 00 00 00 0.572358 0.674440 0.604966 0.645321 0.622336 0.687555 -0.079564
2015 02 26 00 00 00 0.529673 0.664467 0.610462 0.623903 0.622680 0.689276 -0.084497
2015 02 27 00 00 00 0.523898 0.600714 0.636233 0.601113 0.623139 0.690973 -0.090167
2015 02 28 00 00 00 0.578278 0.592091 0.647327 0.585406 0.623224 0.692645 -0.095846
2015 03 01 00 00 00 0.561815 0.610586 0.634741 0.582760 0.625430 0.694288 -0.099624
2015 03 02 00 00 00 0.559842 0.736986 0.601336 0.582902 0.630383 0.695898 -0.100446
2015 03 03 00 00 00 0.411280 0.652008 0.572183 0.583366 0.635351 0.697474 -0.102670
2015 03 04 00 00 00 0.356938 0.586333 0.558902 0.576980 0.638160 0.699012 -0.104430
2015 03 05 00 00 00 0.258418 0.430637 0.556578 0.568133 0.639775 0.700509 -0.107995
2015 03 06 00 00 00 0.278810 0.396640 0.533331 0.564167 0.644941 0.701963 -0.109137
2015 03 07 00 00 00 0.368276 0.499125 0.520694 0.568666 0.650527 0.703369 -0.111431
2015 03 08 00 00 00 0.465376 0.594320 0.505296 0.577958 0.653644 0.704726 -0.111111
2015 03 09 00 00 00 0.460870 0.574251 0.521168 0.590237 0.655928 0.706028 -0.108356
2015 03 10 00 00 00 0.289324 0.563551 0.550929 0.598309 0.660564 0.707275 -0.102185
2015 03 11 00 00 00 0.227471 0.478546 0.575084 0.609395 0.668484 0.708466 -0.094641
2015 03 17 00 00 00 0.751026 0.858073 0.781349 0.734541 0.701570 0.714509 -0.090128
2015 03 18 00 00 00 0.705749 0.818291 0.816181 0.744693 0.699655 0.715342 -0.091232
2015 03 19 00 00 00 0.706305 0.797991 0.841922 0.766265 0.701325 0.716130 -0.085692
2015 03 20 00 00 00 0.705873 0.800642 0.847151 0.782914 0.705224 0.716875 -0.079728
2015 03 21 00 00 00 0.725214 0.912030 0.825255 0.797094 0.713401 0.717581 -0.073739
2015 03 22 00 00 00 0.701593 0.911662 0.810618 0.812953 0.724242 0.718249 -0.069202
2015 03 23 00 00 00 0.744083 0.831369 0.811209 0.815948 0.727291 0.718882 -0.070335
2015 03 24 00 00 00 0.663218 0.704798 0.809899 0.810754 0.725965 0.719483 -0.073154
2015 03 25 00 00 00 0.700873 0.715830 0.796420 0.802470 0.726101 0.720053 -0.072750
2015 03 26 00 00 00 0.773507 0.802130 0.795623 0.793091 0.728597 0.720595 -0.066163
2015 03 27 00 00 00 0.760565 0.791475 0.787771 0.786812 0.732761 0.721110 -0.057263
2015 03 28 00 00 00 0.754153 0.817673 0.789494 0.780582 0.734942 0.721601 -0.048878
2015 03 29 00 00 00 0.712478 0.906087 0.792062 0.765387 0.737249 0.722071 -0.039054
2015 03 30 00 00 00 0.605480 0.776402 0.774274 0.753457 0.741415 0.722519 -0.030461
2015 03 31 00 00 00 0.617970 0.716862 0.761748 0.737609 0.745011 0.722947 -0.024953
2015 04 01 00 00 00 0.642292 0.733805 0.745966 0.727503 0.742623 0.723357 -0.027376
2015 04 02 00 00 00 0.632785 0.677615 0.714254 0.718345 0.743725 0.723750 -0.026161
2015 04 03 00 00 00 0.689370 0.703792 0.708012 0.707599 0.749927 0.724126 -0.022244
2015 04 04 00 00 00 0.647477 0.707203 0.690410 0.695342 0.756072 0.724488 -0.017972
2015 04 05 00 00 00 0.549060 0.684098 0.664611 0.681455 0.758829 0.724837 -0.012114
2015 04 06 00 00 00 0.523895 0.732712 0.650447 0.666148 0.760850 0.725174 -0.007939
2015 04 07 00 00 00 0.437166 0.593647 0.641469 0.667546 0.765405 0.725501 -0.004976
2015 04 08 00 00 00 0.481652 0.553209 0.627242 0.675952 0.767807 0.725819 -0.006785
2015 04 09 00 00 00 0.576920 0.578466 0.616565 0.675080 0.775029 0.726130 -0.004168
2015 04 10 00 00 00 0.596982 0.640947 0.608532 0.689387 0.781999 0.726434 -0.001588
2015 04 11 00 00 00 0.606880 0.607618 0.637636 0.709839 0.787403 0.726730 -0.001162
2015 04 12 00 00 00 0.678188 0.609357 0.679028 0.728591 0.790822 0.727019 -0.001548
2015 04 13 00 00 00 0.810106 0.676483 0.699352 0.742058 0.794115 0.727301 -0.003031
