Date;CO2_3;AirTemp_3;Patm_3;Rh_3
20/10/2021 05:01;0.759;12.042;782.646;86.628
20/10/2021 06:01;0.685;15.29;782.335;74.326
20/10/2021 07:01;0.617;18.522;781.976;34.836
20/10/2021 08:01;0.591;19.668;781.372;32.409
20/10/2021 09:01;0.572;19.913;780.796;26.81
20/10/2021 10:01;0.638;20.977;780.021;15.972
20/10/2021 11:01;0.581;19.98;779.559;40.409
20/10/2021 12:01;0.602;18.768;779.483;44.025
20/10/2021 13:01;0.655;19.526;779.71;60.33
20/10/2021 14:01;0.698;14.683;780.899;62.574
20/10/2021 15:01;0.739;6.497;782.146;55.295
20/10/2021 16:01;0.771;5.342;782.533;66.19
20/10/2021 17:01;0.795;6.261;782.892;104.217
20/10/2021 18:01;0.804;6.17;783.147;105.271
20/10/2021 19:01;0.8;7.017;782.731;108.233
20/10/2021 20:01;0.822;7.026;782.429;107.544
20/10/2021 21:01;0.849;6.806;781.825;108.441
20/10/2021 22:01;0.84;7.004;781.183;108.651
20/10/2021 23:01;0.845;5.068;780.918;105.164
21/10/2021 00:01;0.835;2.869;780.975;94.184
21/10/2021 01:01;0.833;3.407;780.89;72.201
21/10/2021 02:01;0.852;4.09;780.966;70.002
21/10/2021 03:01;0.781;9.981;780.767;28.708
21/10/2021 04:01;0.719;14.076;780.654;30.895
21/10/2021 05:01;0.701;15.539;780.758;47.946
21/10/2021 06:01;0.639;17.556;780.484;50.659
21/10/2021 07:01;0.581;19.561;779.842;47.528
21/10/2021 08:01;0.604;20.543;779.304;56.406
21/10/2021 09:01;0.59;20.486;778.671;54.115
21/10/2021 10:01;0.611;19.662;778.133;64.041
21/10/2021 11:01;0.616;19.835;777.548;64.387
21/10/2021 12:01;0.577;19.353;777.84;39.67
21/10/2021 13:01;0.551;17.846;778.19;56.57
21/10/2021 14:01;0.471;12.662;779.436;33.334
21/10/2021 15:01;0.42;12.162;780.031;72.308
21/10/2021 16:01;0.397;11.489;780.616;67.918
21/10/2021 17:01;0.374;11.353;781.003;75.717
21/10/2021 18:01;0.389;11.312;781.258;73.41
21/10/2021 19:01;0.332;11.533;781.079;79.361
21/10/2021 20:01;0.35;11.133;780.786;69.133
21/10/2021 21:01;0.395;11.863;780.286;25.168
21/10/2021 22:01;0.407;11.139;779.823;65.249
21/10/2021 23:01;0.347;11.423;779.398;24.96
22/10/2021 00:01;0.367;10.872;779.672;27.991
22/10/2021 01:01;0.325;11.926;779.615;23.175
22/10/2021 02:01;0.383;11.791;780.097;23.884
22/10/2021 03:01;0.403;12.71;780.55;26.47
22/10/2021 04:01;0.417;14.305;780.635;61.599
22/10/2021 05:01;0.43;15.35;780.786;33.004
22/10/2021 06:01;0.395;16.971;780.692;69.193
22/10/2021 07:01;0.407;19.193;780.229;67.245
22/10/2021 08:01;0.425;18.821;779.653;69.073
22/10/2021 09:01;0.431;20.417;779.219;68.551
22/10/2021 10:01;0.459;19.435;779.106;72.67
22/10/2021 11:01;0.468;15.391;779.682;85.8
22/10/2021 13:01;0.469;10.966;780.39;103.991
22/10/2021 14:01;0.49;10.192;780.881;107.103
22/10/2021 15:01;0.531;9.018;781.485;106.688
22/10/2021 16:01;0.541;9.342;781.844;108.482
22/10/2021 17:01;0.539;8.773;782.25;108.714
22/10/2021 18:01;0.563;8.672;782.58;109.013
22/10/2021 19:01;0.593;7.168;782.835;100.532
22/10/2021 20:01;0.61;6.636;782.637;100.271
22/10/2021 21:01;0.584;8.716;782.259;74.178
22/10/2021 22:01;0.582;9.704;781.91;68.334
22/10/2021 23:01;0.638;9.956;781.674;75.843
23/10/2021 00:01;0.594;9.323;781.655;80.966
23/10/2021 01:01;0.631;9.493;782.042;83.61
23/10/2021 02:01;0.608;9.242;782.448;85.652
23/10/2021 03:01;0.589;10.812;783.033;84.699
23/10/2021 05:02;0.573;14.84;783.184;86.848
23/10/2021 06:01;0.506;16.26;783.043;83.09
23/10/2021 07:01;0.491;17.924;782.665;76.145
23/10/2021 08:01;0.491;17.481;782.476;78.338
23/10/2021 09:01;0.502;20.43;781.655;68.796
23/10/2021 10:01;0.498;19.095;781.617;73.454
23/10/2021 11:01;0.486;19.91;780.881;63.991
23/10/2021 12:01;0.491;19.608;780.984;56.966
23/10/2021 13:01;0.496;19.935;781.211;52.988
23/10/2021 14:01;0.552;14.072;782.627;79.547
23/10/2021 15:01;0.584;10.315;783.402;86.795
23/10/2021 16:01;0.584;10.186;783.845;85.315
23/10/2021 17:01;0.58;10.208;784.289;80.919
23/10/2021 18:01;0.635;8.757;784.393;93.186
23/10/2021 19:01;0.634;8.609;784.506;94.401
23/10/2021 20:01;0.666;7.338;784.355;98.867
23/10/2021 21:01;0.683;7.388;783.996;98.209
23/10/2021 22:01;0.674;7.945;783.638;90.256
23/10/2021 23:01;0.688;6.774;783.685;87.906
24/10/2021 00:01;0.69;6.853;783.779;66.917
24/10/2021 01:01;0.678;5.578;784.129;60.478
24/10/2021 02:01;0.691;6.025;784.383;71.207
24/10/2021 03:01;0.661;10.186;784.742;57.684
24/10/2021 04:01;0.619;13.874;784.733;48.639
24/10/2021 05:01;0.569;16.046;784.837;44.513
24/10/2021 06:01;0.52;17.292;784.874;49.545
24/10/2021 07:01;0.51;20.137;784.563;40.135
24/10/2021 08:01;0.489;20.939;783.911;45.888
24/10/2021 09:01;0.497;21.817;783.43;36.57
24/10/2021 10:01;0.515;20.263;783.081;39.411
24/10/2021 11:01;0.499;20.719;782.703;35.213
24/10/2021 12:01;0.501;18.33;783.232;46.363
24/10/2021 13:01;0.529;15.961;783.77;52.447
24/10/2021 14:01;0.564;14.494;784.544;54.993
24/10/2021 15:01;0.603;10.337;785.384;69.438
24/10/2021 16:01;0.62;10.513;785.79;68.434
24/10/2021 17:01;0.62;9.786;786.083;71.572
24/10/2021 18:01;0.638;10.409;785.97;69.445
24/10/2021 19:01;0.637;9.333;786.026;68.088
24/10/2021 20:01;0.66;8.779;785.668;72.884
24/10/2021 21:01;0.68;8.005;785.214;75.204
24/10/2021 22:01;0.669;7.517;784.931;77.338
24/10/2021 23:01;0.697;7.004;784.827;75.528
25/10/2021 00:01;0.701;6.771;784.686;79.843
25/10/2021 01:01;0.711;6.541;784.638;81.863
25/10/2021 02:01;0.713;6.453;784.903;89.633
25/10/2021 03:01;0.708;10.422;784.837;73.737
25/10/2021 04:01;0.64;13.367;784.912;61.558
25/10/2021 05:02;0.597;15.463;784.95;69.133
25/10/2021 06:01;0.584;16.653;784.648;62.615
25/10/2021 07:01;0.542;19.259;784.185;55.399
25/10/2021 08:01;0.479;19.913;783.496;52.516
25/10/2021 09:01;0.551;19.287;783.099;55.77
25/10/2021 10:01;0.548;18.482;782.882;52.932
25/10/2021 11:01;0.543;18.736;782.486;55.887
25/10/2021 12:01;0.559;18.604;782.344;52.223
25/10/2021 13:01;0.557;18.299;782.627;42.511
25/10/2021 14:01;0.622;12.26;783.902;59.692
25/10/2021 15:01;0.673;9.871;784.289;64.856
25/10/2021 16:02;0.657;9.075;784.893;68.227
25/10/2021 17:01;0.64;9.349;784.978;62.527
25/10/2021 18:01;0.699;8.486;785.063;68.834
25/10/2021 19:01;0.692;7.057;784.931;74.659
25/10/2021 20:01;0.713;6.809;784.62;90.423
25/10/2021 21:01;0.754;6.274;784.081;101.806
25/10/2021 22:01;0.748;6.337;783.609;97.158
25/10/2021 23:01;0.731;5.355;783.26;91.795
26/10/2021 00:01;0.75;4.741;783.335;81.511
26/10/2021 01:01;0.752;5.673;783.411;105.8
26/10/2021 02:02;0.748;6.088;783.732;105.718
26/10/2021 03:01;0.716;6.954;784.062;98.933
26/10/2021 04:01;0.687;9.191;784.157;79.537
26/10/2021 05:01;0.653;11.3;784.374;78.483
26/10/2021 06:01;0.594;13.242;783.893;75.924
26/10/2021 07:01;0.557;14.891;783.241;72.617
26/10/2021 08:01;0.569;13.707;783.09;80.154
26/10/2021 09:01;0.556;15.124;782.873;74.612
26/10/2021 10:01;0.579;16.98;782.202;64.68
26/10/2021 11:01;0.562;15.895;781.815;69.133
26/10/2021 12:01;0.567;15.278;782.032;59.887
26/10/2021 13:01;0.525;13.04;782.552;71.182
26/10/2021 14:01;0.623;8.017;783.694;86.008
26/10/2021 15:01;0.667;5.1;784.298;74.675
26/10/2021 16:01;0.672;4.137;784.95;68.019
26/10/2021 17:01;0.695;4.615;785.026;44.283
26/10/2021 18:01;0.701;4.146;785.082;60.072
26/10/2021 19:01;0.706;5.682;784.686;37.888
26/10/2021 20:01;0.717;6.485;784.006;38.552
26/10/2021 21:01;0.721;6.205;783.411;41.869
26/10/2021 22:01;0.729;5.333;783.014;41.504
26/10/2021 23:01;0.728;5.553;782.797;49.281
27/10/2021 00:01;0.726;4.656;782.665;49.677
27/10/2021 01:01;0.719;3.917;782.873;48.708
27/10/2021 02:01;0.72;4.508;782.967;44.828
27/10/2021 03:01;0.697;8.669;782.835;34.603
27/10/2021 04:01;0.643;12.061;782.533;28.897
27/10/2021 05:01;0.595;14.365;782.372;39.242
27/10/2021 06:01;0.563;15.838;782.042;36.076
27/10/2021 08:02;0.507;19.53;780.673;29.923
27/10/2021 09:01;0.512;19.338;780.087;23.194
27/10/2021 10:01;0.498;19.12;779.294;29.97
27/10/2021 11:01;0.547;19.061;778.643;36.217
27/10/2021 12:01;0.523;18.604;778.379;41.564
27/10/2021 13:01;0.526;18.749;778.407;39.946
27/10/2021 14:01;0.597;12.939;779.691;43.673
27/10/2021 15:01;0.631;6.324;780.446;58.149
27/10/2021 16:01;0.64;6.072;780.73;44.318
27/10/2021 17:01;0.678;5.484;780.805;57.876
27/10/2021 18:01;0.689;5.021;780.569;57.303
27/10/2021 19:01;0.704;4.194;780.352;57.246
27/10/2021 20:01;0.71;5.393;779.653;51.896
27/10/2021 21:01;0.712;4.093;779.2;60.375
27/10/2021 22:01;0.717;4.307;778.539;56.56
27/10/2021 23:01;0.74;4.159;778.105;61.451
28/10/2021 00:01;0.729;3.806;777.944;53.895
28/10/2021 01:01;0.722;3.646;777.906;48.378
28/10/2021 02:01;0.679;8.691;777.5;23.292
28/10/2021 03:01;0.654;10.252;777.661;27.585
28/10/2021 04:01;0.612;12.59;777.699;24.972
28/10/2021 05:01;0.509;14.721;777.538;26.587
28/10/2021 06:01;0.466;16.555;777.444;26.398
28/10/2021 07:01;0.448;17.987;777.179;23.301
28/10/2021 08:01;0.383;17.666;776.858;35.786
28/10/2021 09:01;0.414;17.333;776.235;63.984
28/10/2021 10:01;0.462;17.827;775.461;58.552
28/10/2021 11:01;0.424;15.958;775.027;49.696
28/10/2021 12:01;0.465;13.868;775.678;52.714
28/10/2021 13:01;0.364;10.969;775.659;59.581
28/10/2021 14:01;0.328;10.157;775.848;43.729
28/10/2021 15:01;0.308;9.415;776.367;68.721
28/10/2021 16:01;0.386;8.697;777.217;92.887
28/10/2021 17:01;0.401;8.499;777.094;94.389
28/10/2021 18:01;0.327;8.707;777.113;99.374
28/10/2021 19:01;0.399;8.603;776.821;106.162
28/10/2021 20:02;0.373;8.587;776.15;108.406
28/10/2021 21:01;0.307;8.436;775.537;107.717
28/10/2021 22:01;0.354;7.917;775.329;108.044
28/10/2021 23:01;0.344;8.376;775.121;106.197
29/10/2021 00:01;0.39;8.02;774.847;104.334
29/10/2021 01:01;0.41;7.879;775.338;103.755
29/10/2021 02:01;0.488;7.989;775.678;103.367
29/10/2021 03:01;0.376;8.6;775.773;101.262
29/10/2021 04:01;0.376;8.496;776.245;101.753
29/10/2021 05:01;0.406;9.304;776.094;100.167
29/10/2021 06:01;0.392;11.19;776.075;101.495
29/10/2021 07:01;0.403;12.939;775.716;100.793
29/10/2021 08:01;0.382;15.662;774.913;85.271
29/10/2021 09:01;0.373;10.312;775.527;106.747
29/10/2021 11:02;0.4;9.109;775.319;106.288
29/10/2021 12:02;0.381;10.406;775.168;99.49
29/10/2021 13:01;0.388;10.044;775.688;102.965
29/10/2021 14:02;0.417;9.49;776.264;95.773
29/10/2021 15:01;0.414;8.971;776.66;83.298
29/10/2021 16:01;0.374;8.741;777.094;84.223
29/10/2021 17:01;0.38;8.754;777.614;91.641
29/10/2021 19:02;0.386;8.452;777.51;87.015
29/10/2021 20:01;0.341;8.895;776.991;80.113
29/10/2021 21:01;0.32;8.549;776.594;76.881
29/10/2021 22:01;0.312;8.42;776.282;78.961
29/10/2021 23:01;0.279;8.319;776.235;81.193
30/10/2021 00:01;0.252;8.332;776.358;82.559
30/10/2021 01:01;0.273;8.631;776.443;69.939
30/10/2021 02:01;0.284;8.184;777.01;75.987
30/10/2021 03:01;0.293;9.282;777.718;87.607
30/10/2021 04:01;0.297;11.13;778.152;78.452
30/10/2021 05:01;0.274;12.895;778.152;71.512
30/10/2021 06:01;0.269;14.161;777.982;73.917
30/10/2021 07:01;0.255;15.485;777.859;74.499
30/10/2021 08:01;0.287;14.985;777.595;82.181
30/10/2021 09:01;0.298;15.183;777.264;75.723
30/10/2021 10:01;0.303;16.238;776.887;65.501
30/10/2021 11:01;0.276;16.02;776.83;68.057
30/10/2021 12:01;0.305;14.887;776.906;74.565
30/10/2021 13:01;0.308;11.725;777.595;81.92
30/10/2021 14:01;0.375;9.446;778.312;93.341
30/10/2021 15:01;0.337;8.43;778.794;97.589
30/10/2021 16:01;0.327;8.241;779.436;88.173
30/10/2021 17:01;0.322;8.798;779.748;81.983
30/10/2021 18:01;0.305;8.332;779.889;81.98
30/10/2021 19:01;0.311;7.86;779.804;81.284
30/10/2021 20:01;0.297;7.854;779.521;73.766
30/10/2021 21:01;0.292;8.411;779.209;67.632
30/10/2021 22:01;0.29;7.47;778.936;70.622
30/10/2021 23:01;0.309;7.108;778.756;80.041
31/10/2021 00:01;0.305;7.463;778.879;71.207
31/10/2021 01:01;0.317;6.79;779.162;83.578
31/10/2021 02:01;0.324;6.179;779.936;93.378
31/10/2021 03:01;0.318;8.735;780.56;80.088
31/10/2021 04:01;0.324;11.426;780.73;68.604
31/10/2021 05:01;0.313;13.871;780.701;64.972
31/10/2021 06:01;0.328;14.604;780.758;64.016
31/10/2021 07:01;0.319;15.265;780.607;65.533
31/10/2021 08:01;0.312;17.084;780.031;59.814
31/10/2021 09:01;0.328;17.607;779.445;65.797
31/10/2021 10:01;0.308;18.022;778.86;45.788
31/10/2021 11:02;0.328;17.663;778.709;43.031
31/10/2021 12:01;0.319;17.295;778.53;63.38
31/10/2021 13:01;0.348;15.822;778.936;51.267
31/10/2021 14:01;0.343;11.231;780.069;61.797
31/10/2021 15:01;0.343;9.61;780.578;70.304
31/10/2021 16:01;0.388;8.408;781.013;101.671
31/10/2021 17:01;0.343;8.345;781.372;101.391
31/10/2021 18:01;0.349;8.348;781.088;92.28
31/10/2021 19:01;0.347;8.168;780.871;97.473
31/10/2021 20:01;0.336;7.495;780.276;94.363
31/10/2021 21:01;0.357;7.24;779.71;92.799
31/10/2021 22:01;0.329;7.253;779.162;78.376
31/10/2021 23:01;0.315;6.919;778.728;64.076
01/11/2021 00:01;0.319;6.689;778.671;54.146
01/11/2021 01:01;0.306;6.183;778.888;56.415
01/11/2021 02:01;0.313;6.702;779.124;50.751
01/11/2021 03:01;0.28;8.713;779.474;49.278
01/11/2021 04:01;0.249;11.054;779.899;49.284
01/11/2021 05:01;0.281;12.606;780.21;42.861
01/11/2021 06:01;0.273;15.218;780.059;72.047
01/11/2021 07:01;0.279;16.47;779.445;71.877
01/11/2021 08:01;0.296;16.329;779.124;76.283
01/11/2021 09:01;0.311;17.884;778.633;76.17
01/11/2021 10:01;0.322;15.498;778.275;85.835
01/11/2021 11:01;0.338;14.324;778.218;90.59
01/11/2021 12:01;0.349;15.589;777.821;79.547
01/11/2021 13:01;0.366;11.344;778.794;102.197
01/11/2021 14:01;0.391;10.371;779.483;106.137
01/11/2021 15:01;0.414;9.078;779.955;106.209
01/11/2021 16:01;0.44;6.913;780.484;106.565
01/11/2021 17:01;0.457;5.909;780.711;107.509
01/11/2021 18:01;0.461;7.3;780.626;109.117
01/11/2021 19:01;0.467;5.399;780.654;107.685
01/11/2021 20:01;0.478;2.009;780.597;104.724
01/11/2021 21:01;0.492;2.116;780.059;104.057
01/11/2021 22:01;0.526;5.698;779.36;62.537
01/11/2021 23:01;0.485;7.53;778.841;54.87
02/11/2021 00:01;0.44;7.989;778.718;58.156
02/11/2021 01:01;0.474;8.363;778.737;50.618
02/11/2021 02:01;0.453;9.361;779.021;54.096
02/11/2021 03:01;0.459;11.507;779.351;53.303
02/11/2021 04:01;0.4;13.235;779.842;49.92
02/11/2021 05:01;0.376;15.806;779.785;47.978
02/11/2021 06:01;0.347;17.824;779.908;47.371
02/11/2021 07:01;0.328;18.261;779.644;69.035
02/11/2021 08:01;0.348;16.452;779.455;79.984
02/11/2021 09:01;0.372;15.552;779.304;83.591
02/11/2021 10:01;0.387;13.755;779.219;93.52
02/11/2021 11:01;0.41;15.067;778.7;86.162
02/11/2021 12:01;0.434;15.47;778.407;84.589
02/11/2021 13:01;0.432;18.768;778.246;47.902
02/11/2021 14:01;0.425;12.417;779.162;63.298
02/11/2021 15:01;0.445;10.51;779.795;72.406
02/11/2021 16:01;0.454;10.365;780.352;74.392
02/11/2021 17:01;0.422;10.009;780.796;75.843
02/11/2021 18:01;0.42;10.054;780.852;73.772
02/11/2021 19:01;0.445;10.271;780.578;70.184
02/11/2021 20:01;0.424;10.088;780.314;74.392
02/11/2021 21:01;0.432;9.824;780.05;77.517
02/11/2021 22:01;0.448;9.789;779.578;77.243
02/11/2021 23:01;0.453;9.874;778.992;76.425
03/11/2021 00:01;0.434;9.717;779.049;76.683
03/11/2021 01:01;0.395;9.635;779.36;75.956
03/11/2021 02:01;0.395;9.814;779.691;77.784
03/11/2021 02:34;0.411;10.655;780.012;71.792
03/11/2021 03:01;0.401;11.451;780.257;70.461
03/11/2021 04:01;0.417;14.211;780.663;53.161
03/11/2021 05:01;0.39;16.458;780.739;46.659
03/11/2021 06:01;0.395;18.088;780.947;40.198
03/11/2021 07:01;0.403;19.457;780.531;40.431
03/11/2021 08:01;0.394;19.712;780.04;57.825
03/11/2021 09:01;0.395;20.848;779.427;57.775
03/11/2021 10:01;0.378;22.472;778.681;36.5
03/11/2021 11:01;0.4;21.251;778.331;34.688
03/11/2021 12:01;0.391;20.008;778.501;39.799
03/11/2021 13:01;0.416;18.982;778.794;47.323
03/11/2021 14:01;0.432;14.655;779.965;50.216
03/11/2021 15:01;0.46;11.331;780.767;61.435
03/11/2021 16:01;0.454;10.818;781.202;60.966
03/11/2021 17:01;0.464;10.192;781.4;64.913
03/11/2021 18:01;0.483;9.71;781.608;64.661
03/11/2021 19:01;0.505;8.165;781.702;68.296
03/11/2021 20:01;0.51;6.337;781.409;76.972
03/11/2021 21:01;0.542;8.996;780.616;65.193
03/11/2021 22:01;0.55;8.971;780.097;65.394
03/11/2021 23:01;0.548;9.163;779.936;61.696
04/11/2021 00:01;0.558;8.288;780.116;67.031
04/11/2021 01:01;0.561;8.241;780.125;67.666
04/11/2021 02:01;0.564;8.244;780.418;71.229
04/11/2021 03:01;0.558;10.415;780.748;66.181
04/11/2021 04:01;0.56;13.67;780.701;58.93
04/11/2021 05:01;0.502;15.958;780.852;57.234
04/11/2021 06:02;0.51;16.581;780.607;64.916
04/11/2021 07:01;0.466;18.853;780.031;58.927
04/11/2021 08:01;0.461;20.316;779.663;51.572
04/11/2021 09:01;0.47;20.288;779.077;59.956
04/11/2021 10:01;0.446;18.919;778.718;62.892
04/11/2021 11:01;0.44;20.625;778.312;57.382
04/11/2021 12:01;0.476;18.96;778.501;57.589
04/11/2021 13:01;0.497;18.541;778.737;59.594
04/11/2021 14:01;0.533;14.198;779.729;71.024
04/11/2021 15:01;0.562;9.786;780.626;77.265
04/11/2021 16:01;0.574;8.817;781.145;78.118
04/11/2021 17:01;0.601;9.833;781.164;72.009
04/11/2021 19:02;0.585;10.217;781.296;67.638
04/11/2021 20:01;0.578;9.625;780.824;67.931
04/11/2021 21:01;0.577;8.389;780.616;80
04/11/2021 22:01;0.591;7.356;780.22;77.542
04/11/2021 23:01;0.589;7.828;779.795;67.6
05/11/2021 00:01;0.621;7.567;779.861;71.109
05/11/2021 01:02;0.652;11.004;779.644;53.898
05/11/2021 02:01;0.583;11.3;779.965;56.752
05/11/2021 03:01;0.557;11.8;780.654;52.157
05/11/2021 04:01;0.534;14.441;780.72;54.653
05/11/2021 05:01;0.491;16.024;780.815;56.258
05/11/2021 06:01;0.495;17.446;780.522;54.647
05/11/2021 07:01;0.468;19.806;780.059;60.34
05/11/2021 08:01;0.448;19.382;779.625;64.714
05/11/2021 09:01;0.452;21.679;778.747;62.829
05/11/2021 10:01;0.458;20.493;778.501;67.641
05/11/2021 11:01;0.474;20.999;778.029;58.6
05/11/2021 12:01;0.556;20.304;778.473;54.766
05/11/2021 13:01;0.529;18.425;778.936;51.751
05/11/2021 14:01;0.51;13.777;779.974;68.227
05/11/2021 15:01;0.545;11.174;780.503;72.944
05/11/2021 16:01;0.575;10.198;780.937;69.734
05/11/2021 17:01;0.576;10.057;781.126;75.068
05/11/2021 18:01;0.578;8.735;781.277;84.894
05/11/2021 19:01;0.583;8.2;781.268;93.923
05/11/2021 20:01;0.6;6.865;780.767;99.767
05/11/2021 21:01;0.608;7.394;780.361;98.59
05/11/2021 22:01;0.627;7.646;779.814;93.577
05/11/2021 23:01;0.627;9.264;779.474;86.046
06/11/2021 00:01;0.62;9.308;779.644;86.467
06/11/2021 01:01;0.624;9.191;779.738;85.489
06/11/2021 02:01;0.619;8.703;779.965;89.954
06/11/2021 03:01;0.593;10.991;780.059;82.493
06/11/2021 04:01;0.547;13.767;780.078;71.635
06/11/2021 05:01;0.477;16.367;780.059;64.138
06/11/2021 06:01;0.482;18.249;779.851;70.285
06/11/2021 07:01;0.462;20.26;779.408;61.891
06/11/2021 08:01;0.457;20.769;779.011;61.838
06/11/2021 09:01;0.43;20.666;778.898;66.395
06/11/2021 10:01;0.408;20.26;778.586;57.734
06/11/2021 12:02;0.474;18.507;778.227;71.849
06/11/2021 13:01;0.506;13.704;779.313;90.744
06/11/2021 14:01;0.552;11.744;779.899;93.57
06/11/2021 15:01;0.591;8.581;780.673;97.605
06/11/2021 16:01;0.6;7.158;781.202;99.462
06/11/2021 17:01;0.619;6.916;781.485;101.215
06/11/2021 18:01;0.614;6.579;781.532;101.555
06/11/2021 19:01;0.639;6.831;781.353;91.292
06/11/2021 20:01;0.662;6.45;780.928;87.056
06/11/2021 21:01;0.633;7.473;780.38;83.122
06/11/2021 22:01;0.658;7.611;779.946;85.419
06/11/2021 23:01;0.637;8.024;779.663;84.702
07/11/2021 00:01;0.651;6.126;779.87;96.4
07/11/2021 01:01;0.667;5.424;779.908;100.06
07/11/2021 02:01;0.664;6.459;780.21;98.543
07/11/2021 03:01;0.606;9.902;780.427;78.002
07/11/2021 04:01;0.565;12.505;780.493;73.539
07/11/2021 05:01;0.482;14.771;780.522;69.574
07/11/2021 06:01;0.446;16.691;780.229;68.488
07/11/2021 07:01;0.4;18.346;780.012;58.88
07/11/2021 08:01;0.399;19.284;779.493;65.042
07/11/2021 09:01;0.389;19.989;778.973;65.476
07/11/2021 10:01;0.385;20.707;778.501;58.977
07/11/2021 11:01;0.381;18.154;778.596;64.063
07/11/2021 12:01;0.412;18.677;778.416;64.891
07/11/2021 13:01;0.445;16.099;779.285;68.972
07/11/2021 14:01;0.497;12.212;780.239;78.401
07/11/2021 15:01;0.53;9.04;781.022;89.344
07/11/2021 16:01;0.572;8.02;781.475;92.563
07/11/2021 17:01;0.576;6.982;781.938;98.442
07/11/2021 18:01;0.6;6.422;782.032;99.899
07/11/2021 19:01;0.608;6.214;781.881;99.355
07/11/2021 20:01;0.62;5.563;781.466;97.596
07/11/2021 21:01;0.618;5.298;781.022;98.105
07/11/2021 22:01;0.636;5.358;780.39;99.67
07/11/2021 23:01;0.625;5.09;780.172;91.893
08/11/2021 00:01;0.632;5.559;780.22;94.401
08/11/2021 01:01;0.637;6.733;780.106;94.294
08/11/2021 02:01;0.632;7.375;780.352;98.354
08/11/2021 03:01;0.572;11.315;780.55;73.882
08/11/2021 04:01;0.558;13.449;780.758;77.501
08/11/2021 05:01;0.524;15.788;780.881;73.857
08/11/2021 06:01;0.472;17.254;780.654;73.866
08/11/2021 07:01;0.467;19.319;780.22;70.562
08/11/2021 08:01;0.433;20.672;779.908;59.95
08/11/2021 09:01;0.424;21.32;779.436;67.478
08/11/2021 10:01;0.426;19.284;779.228;71.109
08/11/2021 11:01;0.399;20.172;778.851;55.824
08/11/2021 12:01;0.449;20.7;778.907;50.782
08/11/2021 13:01;0.481;15.237;780.106;84.135
08/11/2021 14:01;0.538;11.177;780.833;87.544
08/11/2021 15:01;0.562;7.901;781.523;87.528
08/11/2021 16:01;0.574;7.964;782.032;66.423
08/11/2021 17:01;0.596;7.231;782.297;58.474
08/11/2021 18:01;0.614;6.853;782.372;35.537
08/11/2021 19:01;0.625;8.659;782.061;16.85
08/11/2021 20:01;0.643;10.132;781.485;11.421
08/11/2021 21:01;0.589;11.498;781.003;27.553
08/11/2021 22:01;0.614;10.875;780.748;22.042
08/11/2021 23:01;0.599;10.381;780.635;26.886
09/11/2021 00:02;0.583;9.924;780.909;28.009
09/11/2021 01:01;0.572;9.459;781.164;29.039
09/11/2021 02:01;0.557;9.452;781.324;27.607
09/11/2021 03:01;0.59;12.345;781.655;24
09/11/2021 04:01;0.53;14.73;781.891;31.415
09/11/2021 05:01;0.553;16.593;781.938;35.449
09/11/2021 06:01;0.547;18.016;781.523;42.423
09/11/2021 07:01;0.484;19.448;781.088;41.221
09/11/2021 08:01;0.446;19.164;780.966;55.386
09/11/2021 09:01;0.407;20.486;780.484;47.541
09/11/2021 10:01;0.403;20.958;780.059;65.419
09/11/2021 11:01;0.427;19.599;779.851;50.266
09/11/2021 12:01;0.414;18.752;779.814;60.003
09/11/2021 13:01;0.404;17.1;780.276;54.294
09/11/2021 14:01;0.422;12.386;781.173;60.356
09/11/2021 15:01;0.446;8.98;782.004;58.631
09/11/2021 16:01;0.457;7.407;782.391;54.124
09/11/2021 17:01;0.481;9.67;782.391;38.42
09/11/2021 18:01;0.489;10.324;782.429;38.987
09/11/2021 19:01;0.481;10.869;782.051;19.965
09/11/2021 20:01;0.499;9.887;781.636;14.751
09/11/2021 21:01;0.512;9.808;781.315;13.901
09/11/2021 22:01;0.528;9.858;780.899;13.105
09/11/2021 23:01;0.527;9.629;780.654;13.312
10/11/2021 00:01;0.538;8.54;780.748;17.441
10/11/2021 01:01;0.539;8.691;780.758;18.275
10/11/2021 02:01;0.544;9.61;781.06;25.41
10/11/2021 03:01;0.539;13.081;781.287;31.002
10/11/2021 04:01;0.512;15.98;781.428;30.914
10/11/2021 05:01;0.478;17.16;781.419;62.027
10/11/2021 06:02;0.419;19.199;780.918;34.024
10/11/2021 07:01;0.405;21.157;780.541;46.899
10/11/2021 08:01;0.41;20.678;780.267;49.281
10/11/2021 09:01;0.395;22.475;779.596;41.986
10/11/2021 10:01;0.388;22.692;779.058;39.531
10/11/2021 11:01;0.417;24.055;778.464;18.263
10/11/2021 12:01;0.369;20.448;778.558;26.373
10/11/2021 13:01;0.409;20.354;778.7;16.62
10/11/2021 14:01;0.457;16.382;779.719;18.102
10/11/2021 15:01;0.49;9.32;780.635;32.349
10/11/2021 16:01;0.516;7.511;781.135;35.226
10/11/2021 17:01;0.529;7.863;781.277;43.761
10/11/2021 18:01;0.549;6.79;781.419;50.049
10/11/2021 19:01;0.565;6.686;781.154;54.172
10/11/2021 20:01;0.582;6.12;780.522;58.832
10/11/2021 21:01;0.571;7.341;779.936;54.408
10/11/2021 22:01;0.583;7.092;779.53;56.101
10/11/2021 23:01;0.596;6.626;779.493;59.018
