################################################################################
# WEBOBS OVPF
#
# PROC: {PROC.CGNSSOVPF} GNSS GAMIT/GLOBK OVPF
# TITLE: {\fontsize{14}{\bfVariation de distance}}: ref. FOAG
# FILENAME: BASELINES_FOAG_all.txt
#
#
# CREATED: 11-Jan-2022 09:20:47 by sysop@pitondescalumets
# COPYRIGHT: 2022, (c) OVPF-IPGP
################################################################################
#
year month day hour minute second FOAG-ENOG_(cm) FOAG-FJAG_(cm)
2015 05 03 11 59 00 325798.364887 399549.617343
2015 05 04 11 59 00 325798.329973 399549.648101
2015 05 05 11 59 00 325798.277100 399549.704108
2015 05 06 11 59 00 325798.062105 399549.783856
2015 05 07 11 59 00 325798.546815 399550.219053
2015 05 08 11 59 00 325798.489141 399550.142488
2015 05 09 11 59 00 325798.341516 399549.824539
2015 05 10 11 59 00 325798.567045 399550.293436
2015 05 12 11 59 00 325798.755988 399550.156773
2015 05 13 11 59 00 325798.699435 399550.249401
2015 05 14 11 59 00 325798.623838 399550.420335
2015 05 15 11 59 00 325799.010066 399550.666929
2015 05 21 11 59 00 325798.358674 399554.011451
2015 05 22 11 59 00 325798.557208 399553.475308
2015 05 23 11 59 00 325798.270944 399553.299057
2015 05 24 11 59 00 325798.135192 399553.305914
2015 05 25 11 59 00 325798.046916 399553.209701
2015 05 26 11 59 00 325797.984094 399553.055975
2015 05 27 11 59 00 325797.975839 399553.043343
2015 05 28 11 59 00 325797.996078 399553.054157
2015 05 29 11 59 00 325797.831850 399553.163668
2015 05 30 11 59 00 325797.700218 399553.038445
2015 05 31 11 59 00 325798.058045 399553.261454
2015 06 01 11 59 00 325797.659281 399553.294649
2015 06 02 11 59 00 325798.000084 399553.058675
2015 06 03 11 59 00 325798.046870 399552.927032
2015 06 04 11 59 00 325798.182292 399553.048946
2015 06 05 11 59 00 325797.952502 399553.021400
2015 06 06 11 59 00 325798.114784 399552.813090
2015 06 07 11 59 00 325798.136323 399553.100747
2015 06 08 11 59 00 325797.958320 399553.115200
2015 06 09 11 59 00 325798.085777 399553.307251
2015 06 10 11 59 00 325798.329388 399552.967854
2015 06 11 11 59 00 325797.765513 399553.017868
2015 06 12 11 59 00 325798.508280 399553.008697
2015 06 13 11 59 00 325798.089647 399553.087434
2015 06 14 11 59 00 325798.222044 399553.045417
2015 06 15 11 59 00 325798.670792 399553.796540
2015 06 21 11 59 00 325797.666742 399553.985801
2015 06 22 11 59 00 325798.460612 399553.848635
2015 06 23 11 59 00 325798.505026 399554.039437
2015 06 24 11 59 00 325798.805479 399554.038191
2015 06 25 11 59 00 325798.959203 399554.170138
2015 06 26 11 59 00 325799.085721 399554.316275
2015 06 27 11 59 00 325798.976312 399554.131307
2015 06 28 11 59 00 325799.111813 399554.501589
2015 06 29 11 59 00 325799.190969 399554.637083
2015 06 30 11 59 00 325799.190967 399554.739143
2015 07 01 11 59 00 325799.400054 399554.800095
2015 07 02 11 59 00 325799.428891 399555.050256
2015 07 03 11 59 00 325799.538370 399555.410496
2015 07 04 11 59 00 325799.801689 399555.537881
2015 07 05 11 59 00 325800.143776 399555.893256
2015 07 06 11 59 00 325799.766682 399555.821481
2015 07 07 11 59 00 325799.948920 399556.052323
2015 07 08 11 59 00 325800.142751 399556.095176
2015 07 09 11 59 00 325800.244763 399556.476152
2015 07 10 11 59 00 325800.355085 399556.676791
2015 07 11 11 59 00 325800.402087 399556.772317
2015 07 13 11 59 00 325800.583398 399557.142875
2015 07 14 11 59 00 325800.546715 399557.476235
2015 07 15 11 59 00 325800.498967 399557.420041
2015 07 21 11 59 00 325800.990272 399557.905849
2015 07 22 11 59 00 325801.062310 399557.939258
2015 07 23 11 59 00 325801.192888 399557.929174
2015 07 24 11 59 00 325801.133629 399558.020285
2015 07 25 11 59 00 325801.213461 399558.267287
2015 07 26 11 59 00 325801.314015 399558.377261
2015 07 27 11 59 00 325801.365969 399558.517978
2015 07 28 11 59 00 325800.936715 399558.239509
2015 07 29 11 59 00 325801.601914 399558.712382
2015 07 30 11 59 00 325801.631460 399558.870070
2015 07 31 11 59 00 325800.661577 399570.169188
2015 08 01 11 59 00 325800.562067 399570.947064
2015 08 02 11 59 00 325800.322126 399571.131405
2015 08 03 11 59 00 325800.259767 399571.186395
2015 08 04 11 59 00 325800.220511 399571.201526
2015 08 05 11 59 00 325800.165081 399571.279322
2015 08 06 11 59 00 325799.993173 399570.994177
2015 08 07 11 59 00 325800.313413 399571.137867
2015 08 08 11 59 00 325800.473491 399570.988425
2015 08 09 11 59 00 325801.023874 399571.952900
2015 08 10 11 59 00 325801.066536 399572.164538
2015 08 11 11 59 00 325800.969466 399572.350387
2015 08 12 11 59 00 325800.763367 399572.489490
2015 08 13 11 59 00 325801.318677 399572.721524
2015 08 14 11 59 00 325801.693016 399573.051201
2015 08 15 11 59 00 325801.476719 399573.421500
2015 08 21 11 59 00 325802.812987 399574.958159
2015 08 22 11 59 00 325802.755793 399575.106635
2015 08 23 11 59 00 325802.905362 399575.271893
2015 08 24 11 59 00 325804.492108 399575.915459
2015 08 25 11 59 00 325805.153648 399575.652968
2015 08 26 11 59 00 325804.924546 399575.460414
2015 08 27 11 59 00 325804.576124 399575.320766
2015 08 28 11 59 00 325804.695072 399575.194237
2015 08 29 11 59 00 325804.396027 399575.122653
2015 08 30 11 59 00 325804.237352 399575.145505
2015 08 31 11 59 00 325804.153859 399575.029161
2015 09 01 11 59 00 325803.930829 399574.936238
2015 09 02 11 59 00 325803.909469 399574.988175
2015 09 04 11 59 00 325804.414104 399574.853339
2015 09 05 11 59 00 325804.450460 399574.930343
2015 09 06 11 59 00 325804.144547 399574.950461
2015 09 07 11 59 00 325804.063946 399575.034580
2015 09 08 11 59 00 325804.006260 399574.974288
2015 09 09 11 59 00 325803.956940 399575.013489
2015 09 10 11 59 00 325804.473739 399575.100867
2015 09 11 11 59 00 325804.479362 399575.212438
2015 09 12 11 59 00 325804.422490 399575.278580
2015 09 13 11 59 00 325804.357249 399575.305024
2015 09 14 11 59 00 325804.219547 399575.227611
2015 09 15 11 59 00 325804.379411 399575.460116
2015 09 21 11 59 00 325804.762563 399575.599792
2015 09 22 11 59 00 325804.115009 399575.799207
2015 09 23 11 59 00 325803.950409 399575.755197
2015 09 24 11 59 00 325803.960327 399575.811899
2015 09 25 11 59 00 325804.581577 399575.760369
2015 09 26 11 59 00 325804.053398 399576.061565
2015 09 27 11 59 00 325804.493528 399575.829401
2015 09 28 11 59 00 325804.491081 399575.788912
2015 09 29 11 59 00 325804.482432 399575.801356
2015 09 30 11 59 00 325804.768972 399575.831547
2015 10 01 11 59 00 325804.234223 399575.888567
2015 10 02 11 59 00 325804.469623 399575.931000
2015 10 03 11 59 00 325804.942482 399575.999807
2015 10 04 11 59 00 325805.319885 399575.616757
2015 10 05 11 59 00 325804.753311 399575.879923
2015 10 06 11 59 00 325804.608677 399575.702127
2015 10 07 11 59 00 325804.375346 399575.582894
2015 10 08 11 59 00 325804.384350 399575.634833
2015 10 09 11 59 00 325804.265723 399575.527591
2015 10 10 11 59 00 325803.993416 399575.414566
2015 10 11 11 59 00 325804.024188 399575.372518
2015 10 12 11 59 00 325803.895616 399575.293818
2015 10 13 11 59 00 325803.971545 399575.091870
2015 10 14 11 59 00 325803.526039 399574.906492
2015 10 15 11 59 00 325803.356229 399574.695508
2015 10 21 11 59 00 325803.286295 399574.222420
2015 10 22 11 59 00 325803.372148 399574.627450
2015 10 23 11 59 00 325803.288476 399574.086814
2015 10 24 11 59 00 325802.569097 399572.554361
2015 10 25 11 59 00 325803.356258 399573.689305
2015 10 26 11 59 00 325803.369499 399574.123307
2015 10 27 11 59 00 325803.344999 399574.093972
2015 10 28 11 59 00 325803.300661 399574.380764
2015 10 29 11 59 00 325803.558097 399574.707188
2015 10 30 11 59 00 325803.424852 399574.313042
2015 10 31 11 59 00 325802.890509 399573.677921
2015 11 01 11 59 00 325803.073644 399573.852526
2015 11 02 11 59 00 325803.264934 399574.125248
2015 11 03 11 59 00 325803.215998 399574.321981
2015 11 04 11 59 00 325803.411785 399574.294299
2015 11 05 11 59 00 325803.346122 399574.603938
2015 11 06 11 59 00 325803.457547 399574.200629
2015 11 07 11 59 00 325803.714655 399574.840263
2015 11 08 11 59 00 325803.617344 399575.000256
2015 11 09 11 59 00 325803.623535 399574.955179
2015 11 10 11 59 00 325803.997063 399575.437124
2015 11 11 11 59 00 325803.866735 399575.306715
2015 11 12 11 59 00 325803.863485 399575.359014
2015 11 13 11 59 00 325804.014849 399575.420213
2015 11 14 11 59 00 325803.952299 399575.650185
2015 11 15 11 59 00 325803.992083 399575.697157
2015 11 21 11 59 00 325804.277765 399575.926120
2015 11 22 11 59 00 325804.238355 399576.025114
2015 11 23 11 59 00 325804.223729 399576.014117
2015 11 24 11 59 00 325804.338409 399575.974197
2015 11 25 11 59 00 325804.402986 399575.977222
2015 11 26 11 59 00 325803.954468 399575.892516
2015 11 27 11 59 00 325804.282172 399575.924512
2015 11 28 11 59 00 325804.157401 399575.929863
2015 11 29 11 59 00 325804.112929 399575.992438
2015 11 30 11 59 00 325804.325331 399576.098323
2015 12 04 11 59 00 325804.255406 399576.048331
2015 12 05 11 59 00 325804.271709 399576.059150
2015 12 06 11 59 00 325804.087994 399575.886415
2015 12 07 11 59 00 325804.323583 399576.026135
2015 12 08 11 59 00 325804.369246 399576.178156
2015 12 09 11 59 00 325804.636869 399576.241570
2015 12 10 11 59 00 325804.305696 399575.912323
2015 12 11 11 59 00 325804.666542 399575.891841
2015 12 12 11 59 00 325804.015638 399575.623814
2015 12 13 11 59 00 325804.260236 399576.119486
2015 12 14 11 59 00 325804.273073 399575.984469
2015 12 15 11 59 00 325804.435813 399576.102440
2015 12 21 11 59 00 325804.311072 399576.145349
2015 12 22 11 59 00 325804.092221 399575.949804
2015 12 23 11 59 00 325804.016753 399576.271415
2015 12 24 11 59 00 325804.317795 399576.213720
2015 12 25 11 59 00 325804.148953 399576.285150
2015 12 26 11 59 00 325804.246277 399576.444241
2015 12 27 11 59 00 325804.229849 399576.147150
2015 12 28 11 59 00 325804.179940 399576.057410
2016 01 01 11 59 00 325804.547356 399576.447333
2016 01 02 11 59 00 325804.905620 399576.532101
2016 01 03 11 59 00 325804.771849 399576.204914
2016 01 04 11 59 00 325804.267232 399575.871139
2016 01 05 11 59 00 325804.092719 399575.848684
2016 01 06 11 59 00 325804.287768 399576.184927
2016 01 07 11 59 00 325804.261732 399576.131731
2016 01 08 11 59 00 325804.052720 399575.902031
2016 01 09 11 59 00 325804.186944 399576.209883
2016 01 10 11 59 00 325804.439889 399576.255141
2016 01 11 11 59 00 325804.613377 399576.341675
2016 01 12 11 59 00 325804.235362 399576.529236
2016 01 13 11 59 00 325804.438265 399576.389619
2016 01 14 11 59 00 325804.633622 399576.379838
2016 01 15 11 59 00 325804.279495 399576.629587
2016 01 21 11 59 00 325804.156810 399576.154039
2016 01 22 11 59 00 325804.516659 399576.424665
2016 01 23 11 59 00 325804.527369 399576.560562
2016 01 24 11 59 00 325804.242956 399576.065545
2016 01 25 11 59 00 325804.615651 399576.335060
2016 01 26 11 59 00 325804.483853 399576.385441
2016 01 27 11 59 00 325804.691533 399576.538863
2016 01 28 11 59 00 325804.638408 399576.869569
2016 01 29 11 59 00 325804.769860 399576.988603
2016 01 30 11 59 00 325805.092041 399576.855213
2016 01 31 11 59 00 325804.768773 399577.223547
2016 02 04 11 59 00 325805.075184 399577.628084
2016 02 05 11 59 00 325805.377466 399577.678037
2016 02 06 11 59 00 325805.150322 399577.828295
2016 02 07 11 59 00 325804.975240 399577.998037
2016 02 08 11 59 00 325805.380193 399578.574563
2016 02 09 11 59 00 325805.055429 399577.718705
2016 02 10 11 59 00 325805.377418 399577.935964
2016 02 11 11 59 00 325805.610137 399577.725456
2016 02 12 11 59 00 325804.050158 399577.936008
2016 02 13 11 59 00 325805.692772 399577.927207
2016 02 14 11 59 00 325805.477656 399577.498535
2016 02 15 11 59 00 325805.486958 399577.754860
2016 02 21 11 59 00 325805.567690 399577.910045
2016 02 22 11 59 00 325805.512277 399578.020359
2016 02 23 11 59 00 325805.438346 399577.673047
2016 02 24 11 59 00 325805.216272 399577.602794
2016 02 25 11 59 00 325805.428624 399577.663088
2016 02 26 11 59 00 325805.365725 399577.596720
2016 02 27 11 59 00 325805.067458 399577.368502
2016 02 28 11 59 00 325805.120351 399577.356581
2016 02 29 11 59 00 325805.400243 399577.388535
2016 03 01 11 59 00 325805.304061 399577.687903
2016 03 02 11 59 00 325804.606336 399577.398240
2016 03 03 11 59 00 325805.229050 399577.588343
2016 03 04 11 59 00 325805.185356 399577.889036
2016 03 05 11 59 00 325805.240897 399577.401552
2016 03 06 11 59 00 325805.028059 399577.269078
2016 03 07 11 59 00 325805.114777 399577.551758
2016 03 08 11 59 00 325804.992084 399577.853429
2016 03 09 11 59 00 325805.036680 399577.539044
2016 03 10 11 59 00 325805.211751 399577.537941
2016 03 11 11 59 00 325805.323467 399577.518337
2016 03 12 11 59 00 325805.402480 399577.694024
2016 03 13 11 59 00 325805.099368 399577.559230
2016 03 14 11 59 00 325805.275958 399577.731146
2016 03 15 11 59 00 325804.866470 399577.319791
2016 03 21 11 59 00 325804.946376 399577.639125
2016 03 22 11 59 00 325805.124617 399577.523800
2016 03 23 11 59 00 325805.277644 399577.547440
2016 03 24 11 59 00 325805.297869 399577.595769
2016 03 25 11 59 00 325805.219028 399576.591601
2016 03 26 11 59 00 325805.024964 399577.243399
2016 03 27 11 59 00 325804.857853 399577.242136
2016 03 28 11 59 00 325804.940678 399577.370760
2016 03 29 11 59 00 325804.708022 399577.466509
2016 03 30 11 59 00 325804.966455 399577.375168
2016 03 31 11 59 00 325804.757792 399577.398110
2016 04 01 11 59 00 325804.368574 399577.419335
2016 04 02 11 59 00 325805.210621 399577.453820
2016 04 03 11 59 00 325804.995814 399577.463012
2016 04 04 11 59 00 325805.037504 399577.453707
2016 04 05 11 59 00 325804.528627 399577.459465
2016 04 06 11 59 00 325805.150647 399577.376950
2016 04 07 11 59 00 325804.982932 399577.458537
2016 04 08 11 59 00 325804.821733 399577.440806
2016 04 09 11 59 00 325804.918287 399577.428615
2016 04 10 11 59 00 325804.979964 399577.360778
2016 04 11 11 59 00 325805.180774 399577.452552
2016 04 12 11 59 00 325804.608727 399577.526199
2016 04 13 11 59 00 325804.359950 399577.364265
2016 04 16 11 59 00 325804.882005 399577.746391
2016 04 21 11 59 00 325805.256019 399577.739683
2016 04 22 11 59 00 325804.954663 399577.303829
2016 04 24 11 59 00 325804.907084 399577.330880
2016 04 25 11 59 00 325804.922734 399577.426382
2016 04 26 11 59 00 325804.469980 399577.023603
2016 04 27 11 59 00 325804.352965 399576.966423
2016 04 28 11 59 00 325804.061085 399576.638805
2016 04 30 11 59 00 325804.769480 399576.940596
2016 05 01 11 59 00 325804.526797 399577.263812
2016 05 02 11 59 00 325805.062696 399577.339869
2016 05 03 11 59 00 325804.969339 399576.973026
2016 05 04 11 59 00 325804.879822 399577.338245
2016 05 06 11 59 00 325804.990172 399577.019041
2016 05 07 11 59 00 325805.015344 399577.346325
2016 05 08 11 59 00 325804.928220 399577.614145
2016 05 09 11 59 00 325805.798512 399577.851519
2016 05 10 11 59 00 325804.937658 399577.432233
2016 05 11 11 59 00 325804.366803 399577.384021
2016 05 12 11 59 00 325803.759491 399577.339896
2016 05 13 11 59 00 325804.377247 399577.477354
2016 05 14 11 59 00 325804.600347 399577.450047
2016 05 15 11 59 00 325804.528056 399577.262211
2016 05 16 11 59 00 325804.898061 399577.358568
2016 05 21 11 59 00 325805.743389 399576.865927
2016 05 22 11 59 00 325805.284622 399577.482343
2016 05 23 11 59 00 325805.545220 399578.292223
2016 05 24 11 59 00 325805.224135 399578.165315
2016 05 25 11 59 00 325805.523536 399578.744950
2016 05 26 11 59 00 325808.046267 399585.506970
2016 05 27 11 59 00 325808.489053 399585.212892
2016 05 28 11 59 00 325808.862126 399585.137987
2016 05 29 11 59 00 325808.907558 399585.565357
2016 05 30 11 59 00 325809.066756 399585.429826
2016 05 31 11 59 00 325809.058179 399585.867647
2016 06 01 11 59 00 325809.582265 399585.894374
2016 06 02 11 59 00 325809.190045 399586.357837
2016 06 03 11 59 00 325809.261350 399586.359801
2016 06 05 11 59 00 325810.077040 399586.755398
2016 06 06 11 59 00 325810.049120 399586.796381
2016 06 07 11 59 00 325810.214299 399586.414033
2016 06 09 11 59 00 325809.874724 399586.939388
2016 06 10 11 59 00 325810.542336 399587.282469
2016 06 11 11 59 00 325810.546775 399587.396076
2016 06 12 11 59 00 325810.704485 399587.550629
2016 06 13 11 59 00 325810.987224 399588.106763
2016 06 14 11 59 00 325811.027845 399587.961729
2016 06 15 11 59 00 325810.963006 399587.766929
2016 06 16 11 59 00 325811.018102 399587.694594
2016 06 21 11 59 00 325810.672357 399587.900025
2016 06 22 11 59 00 325810.998284 399587.610480
2016 06 23 11 59 00 325811.110753 399587.677505
2016 06 24 11 59 00 325811.075264 399587.525912
2016 06 25 11 59 00 325810.595411 399587.860469
2016 06 26 11 59 00 325810.874651 399587.675541
2016 06 27 11 59 00 325810.904033 399587.632818
2016 06 28 11 59 00 325810.996024 399587.588305
2016 06 29 11 59 00 325810.942980 399587.723588
2016 06 30 11 59 00 325810.850106 399587.581120
2016 07 01 11 59 00 325811.246618 399587.765084
2016 07 02 11 59 00 325810.945129 399587.493551
2016 07 03 11 59 00 325810.961385 399587.475309
2016 07 04 11 59 00 325811.046694 399587.545447
2016 07 05 11 59 00 325810.935949 399587.740178
2016 07 06 11 59 00 325811.385446 399587.811356
2016 07 07 11 59 00 325810.924544 399587.595243
2016 07 08 11 59 00 325811.003428 399587.585936
2016 07 09 11 59 00 325810.910202 399587.577306
2016 07 10 11 59 00 325811.192081 399587.518623
2016 07 11 11 59 00 325811.183613 399587.654877
2016 07 12 11 59 00 325811.037910 399587.967729
2016 07 13 11 59 00 325810.901082 399588.243605
2016 07 14 11 59 00 325811.189376 399588.211686
2016 07 15 11 59 00 325811.058941 399588.680693
2016 07 16 11 59 00 325811.046707 399588.538861
2016 07 21 11 59 00 325811.964013 399588.741061
2016 07 22 11 59 00 325812.020801 399588.752262
2016 07 23 11 59 00 325812.066917 399588.973002
2016 07 24 11 59 00 325811.678126 399588.784054
2016 07 25 11 59 00 325812.187997 399589.219163
2016 07 26 11 59 00 325812.354641 399589.115613
2016 07 27 11 59 00 325812.175671 399589.040436
2016 07 28 11 59 00 325811.763500 399589.134826
2016 07 29 11 59 00 325812.124361 399589.060606
2016 07 30 11 59 00 325812.405456 399589.148265
2016 07 31 11 59 00 325811.926867 399589.060928
2016 08 01 11 59 00 325812.371112 399589.253444
2016 08 02 11 59 00 325812.357321 399589.141992
2016 08 03 11 59 00 325812.153619 399589.101379
2016 08 04 11 59 00 325812.363964 399589.180555
2016 08 05 11 59 00 325812.422944 399589.083165
2016 08 06 11 59 00 325812.282595 399589.133748
2016 08 07 11 59 00 325812.222410 399588.965128
2016 08 08 11 59 00 325812.362416 399589.013458
2016 08 09 11 59 00 325812.040174 399589.011897
2016 08 10 11 59 00 325811.587623 399588.775339
2016 08 11 11 59 00 325812.226121 399589.079253
2016 08 12 11 59 00 325812.148873 399589.093170
2016 08 13 11 59 00 325811.866871 399589.067038
2016 08 14 11 59 00 325812.123326 399589.081988
2016 08 15 11 59 00 325811.970248 399589.160458
2016 08 16 11 59 00 325812.223246 399588.959934
2016 08 21 11 59 00 325812.193997 399589.043416
2016 08 22 11 59 00 325812.153830 399588.950013
2016 08 23 11 59 00 325812.191527 399588.946429
2016 08 24 11 59 00 325812.078528 399588.986687
2016 08 25 11 59 00 325812.275335 399589.098085
2016 08 26 11 59 00 325811.979246 399588.940821
2016 08 27 11 59 00 325812.375572 399588.601738
2016 08 28 11 59 00 325812.430612 399588.980969
2016 08 29 11 59 00 325812.151381 399588.931414
2016 08 30 11 59 00 325812.092837 399588.841425
2016 08 31 11 59 00 325812.378452 399589.075533
2016 09 01 11 59 00 325812.169747 399588.994078
2016 09 02 11 59 00 325812.159915 399588.817263
2016 09 03 11 59 00 325812.092417 399588.812923
2016 09 04 11 59 00 325812.118496 399588.750871
2016 09 05 11 59 00 325812.256421 399588.915766
2016 09 06 11 59 00 325812.053916 399588.775127
2016 09 07 11 59 00 325812.492762 399588.802963
2016 09 08 11 59 00 325812.092942 399588.911089
2016 09 09 11 59 00 325812.071022 399588.976149
2016 09 10 11 59 00 325812.261818 399589.047917
2016 09 11 11 59 00 325812.457401 399597.053979
2016 09 12 11 59 00 325812.233322 399596.873694
2016 09 13 11 59 00 325812.289954 399596.553815
2016 09 14 11 59 00 325811.978082 399596.215765
2016 09 15 11 59 00 325811.829958 399596.140612
2016 09 16 11 59 00 325811.795870 399595.823607
2016 09 21 11 59 00 325811.716261 399595.911923
2016 09 22 11 59 00 325811.807241 399596.100752
2016 09 23 11 59 00 325812.048214 399596.258168
2016 09 24 11 59 00 325812.193791 399596.395917
2016 09 25 11 59 00 325812.486283 399596.718362
2016 09 26 11 59 00 325812.369416 399596.983974
2016 09 27 11 59 00 325812.381279 399597.106591
2016 09 28 11 59 00 325812.231700 399597.102550
2016 09 29 11 59 00 325812.546295 399597.231674
2016 09 30 11 59 00 325812.771774 399597.402866
2016 10 01 11 59 00 325812.569273 399597.469935
2016 10 02 11 59 00 325812.871345 399597.353457
2016 10 03 11 59 00 325813.202048 399597.381705
2016 10 04 11 59 00 325813.052759 399597.668562
2016 10 05 11 59 00 325813.142259 399597.784908
2016 10 06 11 59 00 325812.696413 399597.206768
2016 10 07 11 59 00 325813.246130 399597.859651
2016 10 08 11 59 00 325813.217134 399597.874668
2016 10 09 11 59 00 325812.994253 399597.774992
2016 10 10 11 59 00 325812.903976 399597.793961
2016 10 11 11 59 00 325813.061824 399597.765101
2016 10 12 11 59 00 325813.029997 399597.754218
2016 10 13 11 59 00 325812.712283 399597.722177
2016 10 14 11 59 00 325812.840372 399597.641558
2016 10 15 11 59 00 325812.906313 399597.739541
2016 10 16 11 59 00 325813.021250 399597.816772
2016 10 21 11 59 00 325812.861887 399597.768304
2016 10 22 11 59 00 325813.220925 399597.774154
2016 10 23 11 59 00 325812.960728 399597.661741
2016 10 24 11 59 00 325813.052242 399597.509697
2016 10 25 11 59 00 325813.021084 399597.767539
2016 10 26 11 59 00 325813.185646 399597.863488
2016 10 27 11 59 00 325812.801826 399597.721407
2016 10 28 11 59 00 325813.107270 399597.759863
2016 10 29 11 59 00 325813.146264 399598.055166
2016 10 30 11 59 00 325813.158961 399598.011673
2016 10 31 11 59 00 325813.063259 399597.906306
2016 11 01 11 59 00 325813.034366 399597.804891
2016 11 02 11 59 00 325813.430018 399598.070205
2016 11 03 11 59 00 325812.834450 399597.949373
2016 11 04 11 59 00 325813.031458 399598.068711
2016 11 05 11 59 00 325813.021643 399597.789058
2016 11 06 11 59 00 325813.057808 399597.905920
2016 11 07 11 59 00 325813.068185 399597.880245
2016 11 08 11 59 00 325813.135568 399597.858814
2016 11 09 11 59 00 325813.231260 399597.723073
2016 11 10 11 59 00 325813.112960 399597.867260
2016 11 11 11 59 00 325812.772741 399597.653682
2016 11 12 11 59 00 325812.596108 399597.638259
2016 11 13 11 59 00 325812.722171 399597.883253
2016 11 14 11 59 00 325812.900544 399597.656074
2016 11 15 11 59 00 325812.839498 399597.876993
2016 11 16 11 59 00 325813.082461 399597.705010
2016 11 17 11 59 00 325813.076757 399597.807598
2016 11 21 11 59 00 325813.219824 399597.920395
2016 11 22 11 59 00 325813.308940 399597.539847
2016 11 23 11 59 00 325813.077568 399597.928977
2016 11 24 11 59 00 325812.834637 399597.902827
2016 11 25 11 59 00 325813.279495 399597.909646
2016 11 26 11 59 00 325813.198372 399597.942141
2016 11 27 11 59 00 325813.143846 399597.954472
2016 11 28 11 59 00 325813.156133 399598.143685
2016 11 29 11 59 00 325813.486480 399597.966280
2016 11 30 11 59 00 325813.644379 399597.965149
2016 12 04 11 59 00 325813.361794 399597.820897
2016 12 05 11 59 00 325813.273424 399597.826546
2016 12 06 11 59 00 325813.343699 399597.941687
2016 12 07 11 59 00 325813.513673 399598.028582
2016 12 08 11 59 00 325813.255963 399598.341481
2016 12 09 11 59 00 325813.155713 399598.590808
2016 12 10 11 59 00 325813.253550 399597.772120
2016 12 11 11 59 00 325813.196239 399597.752182
2016 12 12 11 59 00 325813.228831 399597.935324
2016 12 13 11 59 00 325813.443209 399597.900339
2016 12 14 11 59 00 325813.335808 399598.081043
2016 12 15 11 59 00 325813.228505 399598.163535
2016 12 16 11 59 00 325813.122306 399598.051909
2016 12 17 11 59 00 325813.694993 399598.335063
2016 12 21 11 59 00 325813.923893 399598.840402
2016 12 22 11 59 00 325813.982973 399598.811472
2016 12 23 11 59 00 325813.795895 399598.962006
2016 12 24 11 59 00 325813.858811 399598.966276
2016 12 25 11 59 00 325814.227657 399599.007866
2016 12 26 11 59 00 325813.932026 399598.971691
2016 12 27 11 59 00 325813.862967 399599.015547
2016 12 28 11 59 00 325813.724159 399599.039439
2016 12 29 11 59 00 325813.984457 399599.140563
2016 12 30 11 59 00 325813.983226 399599.089007
2016 12 31 11 59 00 325814.235849 399599.290029
2017 01 01 11 59 00 325814.192425 399599.122020
2017 01 02 11 59 00 325813.986783 399599.161448
2017 01 03 11 59 00 325813.572481 399599.249905
2017 01 04 11 59 00 325813.312004 399599.136719
2017 01 05 11 59 00 325813.649562 399599.073786
2017 01 06 11 59 00 325813.666215 399598.932604
2017 01 07 11 59 00 325813.809332 399599.060575
2017 01 08 11 59 00 325813.978714 399599.022050
2017 01 09 11 59 00 325813.997757 399598.987904
2017 01 10 11 59 00 325814.076910 399598.995265
2017 01 11 11 59 00 325813.948601 399599.137151
2017 01 12 11 59 00 325813.582474 399599.004728
2017 01 13 11 59 00 325813.494632 399598.952451
2017 01 14 11 59 00 325813.655161 399598.914830
2017 01 14 11 59 00 325813.655161 399598.914830
2017 01 15 11 59 00 325814.280594 399599.010102
2017 01 15 11 59 00 325814.280594 399599.010102
2017 01 16 11 59 00 325813.949692 399599.118745
2017 01 17 11 59 00 325813.883916 399598.826240
2017 01 22 11 59 00 325814.064331 399599.237094
2017 01 23 11 59 00 325813.844702 399599.350343
2017 01 24 11 59 00 325814.217857 399599.193691
2017 01 25 11 59 00 325814.091420 399598.941521
2017 01 26 11 59 00 325813.915972 399598.887303
2017 01 27 11 59 00 325814.615934 399599.638622
2017 01 28 11 59 00 325814.506621 399599.577087
2017 01 29 11 59 00 325814.684276 399599.614640
2017 01 30 11 59 00 325814.518320 399599.896938
2017 01 31 11 59 00 325820.336627 399595.383409
2017 02 04 11 59 00 325826.280286 399583.414793
2017 02 05 11 59 00 325826.417405 399583.607516
2017 02 06 11 59 00 325826.729987 399583.665324
2017 02 07 11 59 00 325826.664150 399584.188484
2017 02 08 11 59 00 325826.215224 399584.319635
2017 02 09 11 59 00 325826.701005 399583.530295
2017 02 10 11 59 00 325826.455665 399583.520516
2017 02 11 11 59 00 325826.351896 399583.105049
2017 02 12 11 59 00 325825.973578 399583.434903
2017 02 13 11 59 00 325826.383569 399583.802986
2017 02 14 11 59 00 325826.411434 399583.295867
2017 02 15 11 59 00 325826.834459 399584.114599
2017 02 16 11 59 00 325827.062846 399584.266661
2017 02 17 11 59 00 325826.267320 399583.710849
2017 02 21 11 59 00 325826.780048 399584.570512
2017 02 22 11 59 00 325826.789576 399584.863848
2017 02 23 11 59 00 325827.435773 399584.754540
2017 02 24 11 59 00 325827.510592 399585.000807
2017 02 25 11 59 00 325827.395970 399585.082904
2017 02 26 11 59 00 325827.877791 399585.052425
2017 02 27 11 59 00 325827.812098 399585.462728
2017 02 28 11 59 00 325827.687078 399585.449157
2017 03 01 11 59 00 325827.592543 399585.665422
