################################################################################
# WEBOBS OVPF
#
# PROC: {PROC.CGNSSOVPF} GNSS PdF GAMIT/GLOBK
# TITLE: {\fontsize{14}{\bfVariation de distance}}: ref. SNEG
# FILENAME: BASELINES_SFR0,SNEG_all.txt
#
#
# CREATED: 21-Mar-2020 08:42:13 by sysop@pitondescalumets
# COPYRIGHT: 2020, (c) OVPF-IPGP
################################################################################
#
#yyyy mm dd HH MM SS SNEG-BORG_(cm) SNEG-DERG_(cm) SNEG-DSRG_(cm)
2016 05 01 11 59 00 158661.257478 35987.809003 128065.511753
2016 05 02 11 59 00 158661.291304 35987.761736 128065.907189
2016 05 03 11 59 00 158661.040384 35987.758358 128065.689848
2016 05 04 11 59 00 158661.109898 35987.852048 128065.830165
2016 05 06 11 59 00 158661.419956 35987.827539 128065.846070
2016 05 07 11 59 00 158661.474081 35987.757727 128065.978422
2016 05 08 11 59 00 158661.280379 35987.779910 128065.908737
2016 05 09 11 59 00 158661.281924 35987.999859 128065.979293
2016 05 10 11 59 00 158661.148670 35988.027824 128065.983897
2016 05 11 11 59 00 158661.116337 35987.977917 128065.985965
2016 05 12 11 59 00 158661.030202 35987.938319 128065.921660
2016 05 13 11 59 00 158661.048875 35988.006725 128066.057956
2016 05 14 11 59 00 158661.179633 35987.961899 128066.008864
2016 05 15 11 59 00 158661.168550 35987.959172 128065.993108
2016 05 16 11 59 00 158660.999576 35987.876688 128065.849194
2016 05 19 11 59 00 158661.910818 35988.013725 128066.613632
2016 05 20 11 59 00 158661.556112 35988.099913 128066.415873
2016 05 21 11 59 00 158662.005241 35988.224493 128066.292801
2016 05 22 11 59 00 158661.768091 35988.120511 128066.429316
2016 05 23 11 59 00 158661.853135 35988.163186 128066.581277
2016 05 24 11 59 00 158661.637342 35987.706634 128066.110692
2016 05 25 11 59 00 158662.313586 35988.362264 128066.862429
2016 05 26 11 59 00 158663.897937 35982.961445 128071.276951
2016 05 27 11 59 00 158664.237511 35982.875205 128071.791575
2016 05 28 11 59 00 158664.142949 35982.866665 128071.798891
2016 05 29 11 59 00 158664.206911 35982.935997 128071.926284
2016 05 30 11 59 00 158664.242868 35982.995788 128072.002448
2016 05 31 11 59 00 158664.410281 35983.119274 128072.211940
2016 06 01 11 59 00 158664.582999 35983.282481 128072.482575
2016 06 02 11 59 00 158664.899131 35983.365394 128072.650265
2016 06 03 11 59 00 158664.498773 35983.412430 128072.736326
2016 06 04 11 59 00 158664.657647 35983.348051 128072.702439
2016 06 05 11 59 00 158664.962326 35983.407968 128072.769766
2016 06 06 11 59 00 158665.080381 35983.442494 128072.872382
2016 06 07 11 59 00 158665.393304 35983.498424 128073.162647
2016 06 08 11 59 00 158665.471793 35983.563674 128073.412747
2016 06 09 11 59 00 158665.494313 35983.571895 128073.325851
2016 06 10 11 59 00 158665.529859 35983.651532 128073.443881
2016 06 11 11 59 00 158665.752558 35983.706424 128073.594045
2016 06 12 11 59 00 158665.771655 35983.656702 128073.566785
2016 06 13 11 59 00 158666.242144 35983.791580 128074.010385
2016 06 14 11 59 00 158665.883990 35983.790808 128073.863643
2016 06 15 11 59 00 158665.823331 35983.938225 128073.867525
2016 06 16 11 59 00 158665.913436 35983.905746 128073.884792
2016 06 19 11 59 00 158665.772374 35984.053727 128073.859978
2016 06 20 11 59 00 158665.844421 35983.933093 128073.862611
2016 06 21 11 59 00 158665.907914 35983.878186 128073.887933
2016 06 22 11 59 00 158665.994759 35983.849687 128074.063193
2016 06 23 11 59 00 158665.917000 35983.879000 128073.843513
2016 06 24 11 59 00 158666.093052 35983.936446 128073.999674
2016 06 25 11 59 00 158666.021147 35984.002087 128074.007909
2016 06 26 11 59 00 158665.966630 35983.860236 128073.880684
2016 06 27 11 59 00 158665.931364 35983.841212 128073.844630
2016 06 28 11 59 00 158665.882319 35983.795480 128073.762837
2016 06 29 11 59 00 158665.896444 35983.771906 128073.638598
2016 06 30 11 59 00 158665.846475 35983.825372 128073.746770
2016 07 01 11 59 00 158665.986506 35984.015664 128073.985848
2016 07 02 11 59 00 158665.900871 35983.816075 128073.803674
2016 07 03 11 59 00 158665.832740 35983.796188 128073.770106
2016 07 04 11 59 00 158665.793240 35983.872952 128073.748275
2016 07 05 11 59 00 158665.866065 35984.105883 128073.909187
2016 07 06 11 59 00 158665.873317 35984.007298 128073.876164
2016 07 07 11 59 00 158665.952317 35983.970621 128073.927230
2016 07 08 11 59 00 158665.860000 35983.874885 128073.803453
2016 07 09 11 59 00 158665.864805 35983.880876 128073.771216
2016 07 10 11 59 00 158665.907004 35983.863230 128073.817782
2016 07 11 11 59 00 158665.950606 35983.883136 128073.857688
2016 07 12 11 59 00 158666.080441 35983.996119 128074.020486
2016 07 12 11 59 00 158666.080441 35983.996119 128074.020486
2016 07 13 11 59 00 158666.143890 35984.018068 128074.143413
2016 07 14 11 59 00 158666.057871 35984.137453 128074.286944
2016 07 15 11 59 00 158666.236724 35984.264579 128074.445340
2016 07 16 11 59 00 158666.225175 35984.260585 128074.435363
2016 07 19 11 59 00 158666.348581 35984.333789 128074.516356
2016 07 20 11 59 00 158666.406631 35984.160623 128074.406634
2016 07 21 11 59 00 158666.590777 35984.185319 128074.612212
2016 07 22 11 59 00 158666.627826 35984.201285 128074.685111
2016 07 23 11 59 00 158666.691803 35984.325055 128074.800341
2016 07 24 11 59 00 158666.585674 35984.311330 128074.786602
2016 07 25 11 59 00 158666.569327 35984.301855 128074.941347
2016 07 26 11 59 00 158666.842807 35984.381842 128074.864501
2016 07 27 11 59 00 158667.013504 35984.338937 128074.981589
2016 07 28 11 59 00 158666.844298 35984.366907 128074.931743
2016 07 29 11 59 00 158666.707066 35984.393942 128074.942651
2016 07 30 11 59 00 158667.069671 35984.260084 128074.995616
2016 07 31 11 59 00 158667.068813 35984.360358 128074.921585
2016 08 01 11 59 00 158667.096898 35984.296972 128075.016852
2016 08 02 11 59 00 158666.901789 35984.331234 128074.788056
2016 08 03 11 59 00 158667.067911 35984.315825 128075.036865
2016 08 04 11 59 00 158666.937454 35984.329598 128074.947681
2016 08 05 11 59 00 158666.819049 35984.359753 128074.777884
2016 08 06 11 59 00 158666.924647 35984.365151 128074.949663
2016 08 07 11 59 00 158667.070868 35984.404500 128074.977577
2016 08 08 11 59 00 158666.713318 35984.390728 128074.854415
2016 08 09 11 59 00 158666.629925 35984.411996 128074.870363
2016 08 10 11 59 00 158666.842051 35984.553119 128075.204073
2016 08 10 11 59 00 158666.842051 35984.553119 128075.204073
2016 08 11 11 59 00 158666.703380 35984.349317 128074.760571
2016 08 12 11 59 00 158666.742117 35984.352609 128074.892798
2016 08 13 11 59 00 158666.685768 35984.426136 128074.938017
2016 08 14 11 59 00 158666.927266 35984.363789 128075.006966
2016 08 15 11 59 00 158666.837907 35984.341516 128074.955746
2016 08 16 11 59 00 158666.859088 35984.305824 128074.884899
2016 08 19 11 59 00 158666.888286 35984.278238 128074.855169
2016 08 20 11 59 00 158666.932056 35984.277321 128074.928047
2016 08 21 11 59 00 158666.913348 35984.278337 128074.864856
2016 08 22 11 59 00 158666.847804 35984.223920 128074.786749
2016 08 23 11 59 00 158666.837670 35984.296538 128074.864746
2016 08 24 11 59 00 158666.773649 35984.232879 128074.806528
2016 08 25 11 59 00 158667.059007 35984.356825 128075.062625
2016 08 26 11 59 00 158666.789610 35984.160998 128074.693348
2016 08 27 11 59 00 158666.844057 35984.346199 128074.835399
2016 08 28 11 59 00 158666.936563 35984.434327 128074.948745
2016 08 29 11 59 00 158666.833374 35984.264140 128074.830974
2016 08 30 11 59 00 158666.848222 35984.266754 128074.801733
2016 08 31 11 59 00 158666.942419 35984.286052 128074.883083
2016 09 01 11 59 00 158666.732011 35984.372051 128074.804935
2016 09 02 11 59 00 158666.761853 35984.230799 128074.775450
2016 09 03 11 59 00 158666.825469 35984.262023 128074.752960
2016 09 04 11 59 00 158666.714671 35984.237337 128074.607416
2016 09 05 11 59 00 158666.673123 35984.300760 128074.612935
2016 09 06 11 59 00 158666.554940 35984.291311 128074.669763
2016 09 07 11 59 00 158666.741760 35984.262658 128074.718898
2016 09 08 11 59 00 158666.720334 35984.215651 128074.634362
2016 09 09 11 59 00 158666.744084 35984.318206 128074.630907
2016 09 10 11 59 00 158666.822170 35984.325810 128074.873201
2016 09 11 11 59 00 158687.152035 35982.159239 128081.436259
2016 09 12 11 59 00 158686.874423 35981.936227 128081.198850
2016 09 13 11 59 00 158686.737141 35982.102130 128081.238352
2016 09 14 11 59 00 158686.499992 35982.111534 128081.163122
2016 09 15 11 59 00 158686.295326 35982.039519 128080.974150
2016 09 16 11 59 00 158686.189787 35981.954548 128080.952725
2016 09 19 11 59 00 158685.890801 35982.163767 128080.857038
2016 09 20 11 59 00 158686.029586 35982.155143 128080.940899
2016 09 21 11 59 00 158686.164128 35982.192394 128080.805876
2016 09 22 11 59 00 158686.313825 35982.306659 128081.334352
2016 09 23 11 59 00 158686.440412 35982.359199 128081.438896
2016 09 24 11 59 00 158686.592708 35982.416353 128081.575916
2016 09 25 11 59 00 158686.805081 35982.477573 128081.652290
2016 09 26 11 59 00 158686.909934 35982.468997 128081.764655
2016 09 27 11 59 00 158687.004006 35982.648578 128082.029324
2016 09 28 11 59 00 158687.082768 35982.747893 128082.217054
2016 09 29 11 59 00 158687.228203 35982.727928 128082.264278
2016 09 30 11 59 00 158687.325838 35982.717872 128082.288248
2016 10 01 11 59 00 158687.315598 35982.790658 128082.242442
2016 10 02 11 59 00 158687.510606 35982.834207 128082.420878
2016 10 03 11 59 00 158687.535041 35982.837564 128082.341449
2016 10 04 11 59 00 158687.545351 35982.809482 128082.416099
2016 10 05 11 59 00 158687.557199 35982.887842 128082.543258
2016 10 06 11 59 00 158687.580286 35983.029392 128082.641390
2016 10 07 11 59 00 158687.464860 35982.961634 128082.477238
2016 10 08 11 59 00 158687.646497 35982.899997 128082.631315
2016 10 09 11 59 00 158687.555568 35982.864625 128082.544319
2016 10 10 11 59 00 158687.496132 35982.848300 128082.477002
2016 10 11 11 59 00 158687.362987 35982.824772 128082.389096
2016 10 12 11 59 00 158687.333429 35982.838629 128082.372737
2016 10 13 11 59 00 158687.434882 35982.877475 128082.454056
2016 10 14 11 59 00 158687.356434 35982.882030 128082.383834
2016 10 15 11 59 00 158687.325764 35982.896760 128082.369779
2016 10 16 11 59 00 158687.317047 35982.846377 128082.455931
2016 10 19 11 59 00 158687.274098 35982.859362 128082.337145
2016 10 20 11 59 00 158687.290305 35982.920258 128082.431993
2016 10 21 11 59 00 158687.241409 35982.985073 128082.449045
2016 10 22 11 59 00 158687.385480 35982.908707 128082.450077
2016 10 23 11 59 00 158687.341245 35982.967104 128082.467293
2016 10 24 11 59 00 158687.190748 35983.009457 128082.409869
2016 10 25 11 59 00 158687.455790 35982.930519 128082.536077
2016 10 26 11 59 00 158687.292725 35982.870688 128082.405628
2016 10 27 11 59 00 158687.196396 35982.834015 128082.098627
2016 10 28 11 59 00 158687.238817 35982.894911 128082.274541
2016 10 29 11 59 00 158687.497975 35983.006129 128082.712349
2016 10 30 11 59 00 158687.509026 35982.989167 128082.700229
2016 10 31 11 59 00 158687.315082 35982.924885 128082.334247
2016 11 01 11 59 00 158687.285147 35982.950024 128082.449149
2016 11 02 11 59 00 158687.633077 35983.056274 128082.679392
2016 11 03 11 59 00 158687.262390 35983.022322 128082.396291
2016 11 04 11 59 00 158687.242139 35983.098614 128082.498996
2016 11 05 11 59 00 158687.325606 35983.017500 128082.566905
2016 11 06 11 59 00 158687.256551 35982.981122 128082.501289
2016 11 07 11 59 00 158687.276810 35982.995970 128082.478720
2016 11 08 11 59 00 158687.192566 35982.992613 128082.355986
2016 11 09 11 59 00 158687.117246 35983.006113 128082.453584
2016 11 10 11 59 00 158687.251929 35983.072496 128082.435877
2016 11 11 11 59 00 158687.233752 35983.070794 128082.402857
2016 11 12 11 59 00 158687.349575 35983.168187 128082.575863
2016 11 14 11 59 00 158687.154089 35983.069568 128082.416801
2016 11 15 11 59 00 158687.185889 35983.002210 128082.433091
2016 11 16 11 59 00 158687.157604 35982.946431 128082.458332
2016 11 17 11 59 00 158686.930016 35983.058181 128082.431383
2016 11 19 11 59 00 158687.161676 35983.133053 128082.527812
2016 11 20 11 59 00 158687.241188 35983.138566 128082.596551
2016 11 21 11 59 00 158687.274088 35983.134132 128082.541550
2016 11 22 11 59 00 158687.114010 35983.076755 128082.372845
2016 11 23 11 59 00 158687.443946 35983.250406 128082.731932
2016 11 24 11 59 00 158687.113587 35983.143566 128082.294491
2016 11 25 11 59 00 158687.226667 35983.174842 128082.553928
2016 11 26 11 59 00 158687.096906 35983.091453 128082.490434
2016 11 27 11 59 00 158687.301723 35983.127935 128082.451438
2016 11 28 11 59 00 158687.349182 35983.226405 128082.604855
2016 11 29 11 59 00 158687.127036 35983.089383 128082.458809
2016 11 30 11 59 00 158687.019695 35983.105072 128082.487983
2016 12 01 11 59 00 158686.998258 35983.079357 128082.432995
2016 12 02 11 59 00 158687.243390 35983.058328 128082.445348
2016 12 02 11 59 00 158687.243390 35983.058328 128082.445348
2016 12 03 11 59 00 158687.178987 35983.095934 128082.589792
2016 12 04 11 59 00 158687.088699 35983.303982 128082.531465
2016 12 05 11 59 00 158687.198752 35983.272426 128082.465419
2016 12 06 11 59 00 158687.031608 35983.086101 128082.376385
2016 12 07 11 59 00 158687.163460 35983.126737 128082.493055
2016 12 08 11 59 00 158687.257866 35983.189069 128082.637273
2016 12 09 11 59 00 158686.760579 35983.189970 128082.508801
2016 12 10 11 59 00 158687.079360 35983.250288 128082.532233
2016 12 11 11 59 00 158687.185730 35983.168305 128082.551639
2016 12 12 11 59 00 158687.384084 35983.162760 128082.605713
2016 12 13 11 59 00 158687.160887 35983.234480 128082.401909
2016 12 14 11 59 00 158687.319475 35983.312115 128082.731917
2016 12 15 11 59 00 158687.052196 35983.213377 128082.736147
2016 12 16 11 59 00 158687.160158 35983.284922 128082.734326
2016 12 17 11 59 00 158687.289988 35983.254385 128082.740885
2016 12 19 11 59 00 158687.632784 35983.396182 128083.167542
2016 12 20 11 59 00 158687.471260 35983.363369 128083.013532
2016 12 21 11 59 00 158687.727441 35983.460612 128083.103869
2016 12 22 11 59 00 158687.709043 35983.504457 128083.146509
2016 12 23 11 59 00 158687.854109 35983.463479 128083.214676
2016 12 24 11 59 00 158687.954126 35983.469854 128083.314071
2016 12 25 11 59 00 158687.791974 35983.434157 128083.103339
2016 12 26 11 59 00 158687.776089 35983.526683 128083.129197
2016 12 27 11 59 00 158687.800587 35983.493633 128083.228009
2016 12 28 11 59 00 158687.883579 35983.529493 128083.261336
2016 12 29 11 59 00 158687.922788 35983.513848 128083.301837
2016 12 30 11 59 00 158687.887876 35983.466275 128083.215572
2016 12 31 11 59 00 158688.005825 35983.576769 128083.445928
2017 01 01 11 59 00 158687.877815 35983.557989 128083.378665
2017 01 02 11 59 00 158687.971113 35983.547090 128083.400622
2017 01 03 11 59 00 158687.921059 35983.513862 128083.374026
2017 01 04 11 59 00 158687.813204 35983.532125 128083.338568
2017 01 05 11 59 00 158687.821304 35983.607173 128083.419076
2017 01 06 11 59 00 158687.882041 35983.548332 128083.330535
2017 01 07 11 59 00 158687.786124 35983.484627 128083.314245
2017 01 08 11 59 00 158687.679148 35983.471140 128083.288858
2017 01 09 11 59 00 158687.566363 35983.553198 128083.230669
2017 01 10 11 59 00 158687.522606 35983.514572 128083.271516
2017 01 11 11 59 00 158687.846385 35983.516139 128083.392681
2017 01 12 11 59 00 158687.709312 35983.495053 128083.255013
2017 01 13 11 59 00 158687.864891 35983.499015 128083.371166
2017 01 14 11 59 00 158687.719420 35983.533293 128083.223063
2017 01 15 11 59 00 158687.956091 35983.702361 128083.330026
2017 01 16 11 59 00 158687.618908 35983.571683 128083.261205
2017 01 17 11 59 00 158687.616646 35983.558906 128083.264484
2017 01 19 11 59 00 158687.777532 35983.529137 128083.302538
2017 01 20 11 59 00 158687.706799 35983.631158 128083.396935
2017 01 21 11 59 00 158687.807102 35983.623366 128083.384988
2017 01 22 11 59 00 158687.763062 35983.662789 128083.428953
2017 01 23 11 59 00 158687.929960 35983.713348 128083.575941
2017 01 24 11 59 00 158687.700467 35983.672933 128083.451847
2017 01 25 11 59 00 158687.855610 35983.644230 128083.451545
2017 01 26 11 59 00 158687.789783 35983.589322 128083.487565
2017 01 27 11 59 00 158688.056305 35983.721525 128083.655017
2017 01 28 11 59 00 158688.155731 35983.749000 128083.637837
2017 01 29 11 59 00 158688.235060 35983.669915 128083.663364
2017 01 30 11 59 00 158688.553611 35983.792327 128083.953177
2017 01 31 11 59 00 158693.014820 35983.112400 128084.324858
2017 02 01 11 59 00 158693.616187 35982.392387 128083.523517
2017 02 02 11 59 00 158693.429364 35982.395131 128083.437000
2017 02 03 11 59 00 158693.340931 35982.324147 128083.369663
2017 02 04 11 59 00 158693.239979 35982.320996 128083.274100
2017 02 05 11 59 00 158693.191581 35982.444058 128083.286498
2017 02 06 11 59 00 158693.212250 35982.496026 128083.366543
2017 02 07 11 59 00 158693.550463 35982.416175 128083.538958
2017 02 08 11 59 00 158693.575130 35982.400913 128083.943710
2017 02 09 11 59 00 158693.559997 35982.390756 128083.709149
2017 02 10 11 59 00 158693.436950 35982.294871 128083.417946
2017 02 11 11 59 00 158693.501691 35982.310160 128083.533597
2017 02 12 11 59 00 158693.493572 35982.394082 128083.639778
2017 02 13 11 59 00 158693.457441 35982.391608 128083.501446
2017 02 14 11 59 00 158693.873611 35982.366188 128083.722067
2017 02 15 11 59 00 158693.731061 35982.434342 128083.791709
2017 02 16 11 59 00 158693.808691 35982.467894 128083.806313
2017 02 17 11 59 00 158693.767551 35982.498959 128083.882856
2017 02 19 11 59 00 158694.051517 35982.566806 128084.122832
2017 02 20 11 59 00 158694.058633 35982.672894 128084.079578
2017 02 21 11 59 00 158694.029029 35982.638136 128084.177888
2017 02 22 11 59 00 158694.598231 35982.722805 128084.604187
2017 02 23 11 59 00 158694.530991 35982.668410 128084.520353
2017 02 24 11 59 00 158694.388489 35982.648836 128084.346732
2017 02 25 11 59 00 158694.704404 35982.720521 128084.638699
2017 02 26 11 59 00 158694.779368 35982.737535 128084.708135
2017 02 27 11 59 00 158694.837243 35982.758272 128084.723499
2017 02 28 11 59 00 158694.784245 35982.773306 128084.734056
2017 03 01 11 59 00 158694.799752 35982.778506 128084.793214
2017 03 02 11 59 00 158694.633632 35982.703115 128084.670130
2017 03 03 11 59 00 158694.709297 35982.885883 128084.790271
2017 03 04 11 59 00 158694.901842 35982.927740 128085.020634
2017 03 05 11 59 00 158694.775983 35982.856226 128084.856501
2017 03 06 11 59 00 158694.763694 35982.847563 128084.932950
2017 03 07 11 59 00 158694.443403 35982.853994 128084.840335
2017 03 08 11 59 00 158694.623843 35982.836700 128084.751136
2017 03 09 11 59 00 158694.777612 35982.757394 128084.802269
2017 03 10 11 59 00 158694.819895 35982.849398 128084.967891
2017 03 11 11 59 00 158694.818271 35982.792539 128084.819023
2017 03 12 11 59 00 158694.935879 35982.862683 128085.033933
2017 03 13 11 59 00 158694.777208 35982.838154 128084.871658
2017 03 14 11 59 00 158694.921009 35982.837239 128084.978714
2017 03 15 11 59 00 158694.742211 35982.828750 128084.886288
2017 03 16 11 59 00 158694.869175 35982.869160 128085.005454
2017 03 17 11 59 00 158694.856934 35982.972235 128085.032564
2017 03 19 11 59 00 158694.775918 35982.851668 128084.875504
2017 03 20 11 59 00 158694.680757 35982.872165 128084.835838
2017 03 21 11 59 00 158694.727499 35982.713298 128084.746900
2017 03 22 11 59 00 158694.544214 35982.850293 128084.826350
2017 03 23 11 59 00 158694.563424 35982.839023 128084.784739
2017 03 24 11 59 00 158694.593372 35982.848984 128084.878057
2017 03 25 11 59 00 158694.704148 35982.836438 128084.872577
2017 03 26 11 59 00 158694.712367 35982.849554 128084.779125
2017 03 26 11 59 00 158694.712367 35982.849554 128084.779125
2017 03 27 11 59 00 158694.814279 35982.862329 128084.883301
2017 03 28 11 59 00 158694.896892 35982.861938 128085.008063
2017 03 29 11 59 00 158694.889198 35982.841998 128084.922899
2017 03 30 11 59 00 158694.950177 35982.883835 128085.016711
2017 03 31 11 59 00 158694.771779 35982.829071 128084.822800
2017 04 01 11 59 00 158694.785535 35982.854879 128084.968994
2017 04 02 11 59 00 158695.104967 35982.939818 128085.161042
2017 04 03 11 59 00 158694.927574 35982.922693 128085.052060
2017 04 04 11 59 00 158694.935960 35982.891759 128085.011295
2017 04 05 11 59 00 158695.152794 35982.902642 128085.161072
2017 04 06 11 59 00 158694.787106 35982.830309 128084.982117
2017 04 07 11 59 00 158694.897651 35982.879781 128085.006377
2017 04 08 11 59 00 158695.003698 35983.000237 128085.146829
2017 04 09 11 59 00 158694.957328 35982.954890 128085.144945
2017 04 10 11 59 00 158694.951845 35982.978818 128085.162678
2017 04 11 11 59 00 158694.788622 35982.936476 128085.081410
2017 04 12 11 59 00 158695.158659 35982.940217 128085.222745
2017 04 13 11 59 00 158694.693081 35982.988134 128085.000491
2017 04 14 11 59 00 158694.708985 35982.958366 128085.059623
2017 04 15 11 59 00 158694.868696 35982.973479 128084.981170
2017 04 16 11 59 00 158695.031083 35983.009766 128085.242499
2017 04 17 11 59 00 158694.998056 35983.012309 128085.221145
2017 04 19 11 59 00 158695.137332 35982.990468 128085.366927
2017 04 20 11 59 00 158695.044683 35982.909054 128085.291456
2017 04 21 11 59 00 158695.254295 35982.951283 128085.525338
2017 04 22 11 59 00 158695.182195 35983.078398 128085.421974
2017 04 23 11 59 00 158695.276371 35983.078261 128085.423772
2017 04 24 11 59 00 158695.359789 35983.010659 128085.392886
2017 04 25 11 59 00 158695.268267 35983.037675 128085.393718
2017 04 26 11 59 00 158695.406202 35983.083781 128085.504799
2017 04 27 11 59 00 158695.280776 35983.045513 128085.367085
2017 04 28 11 59 00 158695.278800 35983.132283 128085.474189
2017 04 29 11 59 00 158695.206265 35983.194287 128085.477403
2017 04 30 11 59 00 158695.260026 35983.239176 128085.519070
2017 05 01 11 59 00 158695.188627 35983.150551 128085.478759
2017 05 02 11 59 00 158695.226778 35983.282558 128085.571290
2017 05 03 11 59 00 158695.136515 35983.067165 128085.462739
2017 05 04 11 59 00 158695.298109 35983.226766 128085.641566
2017 05 05 11 59 00 158695.391341 35983.250204 128085.719113
2017 05 06 11 59 00 158695.402422 35983.101426 128085.627507
2017 05 07 11 59 00 158695.375884 35983.078199 128085.660212
2017 05 08 11 59 00 158695.491569 35983.259064 128085.825374
2017 05 09 11 59 00 158695.701741 35983.137673 128085.868568
2017 05 10 11 59 00 158695.582743 35983.238089 128085.900051
2017 05 11 11 59 00 158695.544102 35983.143513 128085.771803
2017 05 12 11 59 00 158695.262220 35983.251067 128085.709470
2017 05 13 11 59 00 158695.761686 35983.252562 128086.031932
2017 05 14 11 59 00 158695.692047 35983.304259 128086.071423
2017 05 15 11 59 00 158695.708118 35983.168980 128085.884819
2017 05 16 11 59 00 158695.865069 35983.290214 128086.142893
2017 05 17 11 59 00 158707.075671 35983.020482 128088.853760
2017 05 19 11 59 00 158712.647565 35983.152142 128089.554692
2017 05 20 11 59 00 158712.431134 35983.230907 128089.504650
2017 05 21 11 59 00 158712.891273 35983.389180 128090.031385
2017 05 22 11 59 00 158712.993551 35983.573806 128090.214687
2017 05 23 11 59 00 158712.945110 35983.702986 128090.352472
2017 05 24 11 59 00 158713.168654 35983.729206 128090.563583
2017 05 24 11 59 00 158713.168654 35983.729206 128090.563583
2017 05 25 11 59 00 158713.243441 35983.756946 128090.681945
2017 05 26 11 59 00 158713.302523 35983.914311 128090.793903
2017 05 27 11 59 00 158713.428584 35983.989645 128091.008397
2017 05 28 11 59 00 158713.631070 35984.002300 128091.095950
2017 05 29 11 59 00 158713.807617 35984.132238 128091.319699
2017 05 30 11 59 00 158713.869109 35984.120129 128091.371492
2017 05 31 11 59 00 158713.879137 35984.182578 128091.443167
2017 06 01 11 59 00 158714.012318 35984.245185 128091.595368
2017 06 02 11 59 00 158714.062317 35984.364774 128091.645324
2017 06 03 11 59 00 158714.367563 35984.397216 128091.878765
2017 06 04 11 59 00 158714.385924 35984.495956 128091.970236
2017 06 05 11 59 00 158714.581587 35984.609419 128092.187301
2017 06 06 11 59 00 158714.459614 35984.618426 128092.083182
2017 06 07 11 59 00 158714.575362 35984.763939 128092.192327
2017 06 08 11 59 00 158714.649637 35984.772253 128092.464413
2017 06 09 11 59 00 158714.824085 35984.894457 128092.735608
2017 06 10 11 59 00 158714.851168 35984.766958 128092.557856
2017 06 11 11 59 00 158714.875779 35984.876834 128092.668920
2017 06 12 11 59 00 158714.976895 35984.906195 128092.768585
2017 06 13 11 59 00 158715.010426 35984.857384 128092.802876
2017 06 14 11 59 00 158714.962097 35984.866264 128092.722935
2017 06 15 11 59 00 158715.031652 35984.812932 128092.670122
2017 06 16 11 59 00 158715.000633 35984.798291 128092.812852
2017 06 17 11 59 00 158715.133555 35984.900107 128092.720321
2017 06 19 11 59 00 158714.846075 35984.763976 128092.489483
2017 06 20 11 59 00 158714.681424 35984.896181 128092.543556
2017 06 21 11 59 00 158714.825695 35984.857788 128092.561706
2017 06 22 11 59 00 158714.738432 35984.922988 128092.623186
2017 06 23 11 59 00 158714.795359 35984.850819 128092.595704
2017 06 24 11 59 00 158714.693585 35984.915204 128092.505952
2017 06 25 11 59 00 158714.855647 35984.923995 128092.653117
2017 06 26 11 59 00 158714.822329 35985.009635 128092.657562
2017 06 27 11 59 00 158714.775990 35985.058053 128092.676480
2017 06 28 11 59 00 158714.593801 35985.065269 128092.587637
2017 06 29 11 59 00 158714.582688 35985.011043 128092.516474
2017 06 30 11 59 00 158714.392079 35984.980282 128092.449857
2017 07 01 11 59 00 158714.468896 35984.996103 128092.432237
2017 07 02 11 59 00 158714.185105 35984.968964 128092.484514
2017 07 03 11 59 00 158714.399913 35985.085883 128092.519700
2017 07 04 11 59 00 158714.653766 35985.136165 128092.692344
2017 07 05 11 59 00 158714.827276 35985.125900 128092.755211
2017 07 06 11 59 00 158714.638110 35985.043951 128092.641861
2017 07 07 11 59 00 158714.796368 35985.167815 128092.788307
2017 07 08 11 59 00 158714.715391 35985.180841 128092.722909
2017 07 09 11 59 00 158714.619294 35985.113707 128092.684447
2017 07 10 11 59 00 158714.798288 35985.109106 128092.797854
2017 07 11 11 59 00 158715.195949 35985.119627 128093.047939
2017 07 12 11 59 00 158715.121399 35985.201014 128093.016199
2017 07 13 11 59 00 158716.149811 35985.050811 128093.170246
2017 07 14 11 59 00 158720.781711 35986.134746 128090.070815
2017 07 15 11 59 00 158720.520988 35986.028498 128089.914361
2017 07 16 11 59 00 158720.431305 35986.010049 128089.859990
2017 07 17 11 59 00 158720.345058 35985.946635 128089.818427
2017 07 19 11 59 00 158720.355563 35986.018582 128089.789625
2017 07 20 11 59 00 158720.036709 35985.977599 128089.700676
2017 07 21 11 59 00 158720.272272 35985.942425 128089.734136
2017 07 22 11 59 00 158720.220212 35985.953876 128089.877019
2017 07 23 11 59 00 158720.225243 35985.933683 128089.783814
2017 07 24 11 59 00 158720.315141 35985.934507 128089.853828
2017 07 25 11 59 00 158720.292747 35985.916660 128089.867620
2017 07 26 11 59 00 158720.173600 35985.924339 128089.833788
2017 07 27 11 59 00 158719.923299 35985.992676 128089.729683
2017 07 28 11 59 00 158719.972379 35985.953103 128089.825413
2017 07 29 11 59 00 158720.363302 35986.013923 128090.013840
2017 07 30 11 59 00 158720.212355 35986.037358 128089.995147
2017 07 31 11 59 00 158720.540890 35986.011555 128090.198692
2017 08 01 11 59 00 158720.494470 35986.020370 128090.242938
2017 08 02 11 59 00 158720.521668 35986.060781 128090.234206
2017 08 03 11 59 00 158720.588360 35986.071004 128090.269551
2017 08 04 11 59 00 158720.534069 35986.024040 128090.247071
