################################################################################
# WEBOBS OVPF
#
# PROC: {PROC.CGNSSOVPF} GNSS PdF GAMIT/GLOBK
# TITLE: {\fontsize{14}{\bfVariation de distance}}: ref. FJAG
# FILENAME: BASELINES_FJAG_all.txt
#
#
# CREATED: 10-Apr-2020 08:42:40 by sysop@pitondescalumets
# COPYRIGHT: 2020, (c) OVPF-IPGP
################################################################################
#
year month day hour minute second FJAG-FERG_(cm) FJAG-FOAG_(cm)
2014 07 14 11 59 00 142050.002250 399545.121110
2014 07 19 11 59 00 142050.684436 399545.003836
2014 07 20 11 59 00 142050.628098 399545.104801
2014 07 21 11 59 00 142050.635853 399544.954380
2014 07 22 11 59 00 142050.513712 399545.020954
2014 07 23 11 59 00 142050.516140 399545.276449
2014 07 24 11 59 00 142050.615179 399545.216442
2014 07 31 11 59 00 142050.547728 399544.966598
2014 08 01 11 59 00 142050.555281 399544.995892
2014 08 02 11 59 00 142050.599541 399545.086609
2014 08 03 11 59 00 142050.521282 399545.118987
2014 08 04 11 59 00 142050.563158 399545.141364
2014 08 05 11 59 00 142050.673731 399545.109353
2014 08 06 11 59 00 142050.700173 399545.075759
2014 08 07 11 59 00 142050.677565 399545.074498
2014 08 08 11 59 00 142050.518640 399545.079489
2014 08 09 11 59 00 142050.595449 399545.075290
2014 08 10 11 59 00 142050.698227 399545.112881
2014 08 11 11 59 00 142050.447025 399545.025273
2014 08 12 11 59 00 142050.840896 399545.403142
2014 08 13 11 59 00 142050.710137 399545.241068
2014 08 14 11 59 00 142050.656649 399545.154909
2014 08 19 11 59 00 142050.723088 399545.230152
2014 08 20 11 59 00 142050.792856 399545.150579
2014 08 21 11 59 00 142050.742626 399545.174600
2014 08 22 11 59 00 142050.735056 399545.242622
2014 08 23 11 59 00 142051.013947 399544.867877
2014 08 24 11 59 00 142050.810773 399545.403843
2014 08 25 11 59 00 142050.663591 399545.186308
2014 08 26 11 59 00 142050.220770 399545.391619
2014 08 27 11 59 00 142050.724372 399545.780525
2014 08 28 11 59 00 142050.646542 399545.236586
2014 08 29 11 59 00 142050.738902 399545.285291
2014 08 30 11 59 00 142050.860768 399545.366404
2014 08 31 11 59 00 142050.862662 399545.301475
2014 08 31 11 59 00 142050.862662 399545.301475
2014 09 01 11 59 00 142050.806043 399545.274773
2014 09 02 11 59 00 142050.551254 399545.242426
2014 09 03 11 59 00 142050.529472 399545.045466
2014 09 04 11 59 00 142050.930186 399545.614669
2014 09 05 11 59 00 142051.006747 399545.758917
2014 09 06 11 59 00 142050.982700 399545.695921
2014 09 08 11 59 00 142050.894894 399545.522614
2014 09 09 11 59 00 142050.826009 399545.476584
2014 09 10 11 59 00 142050.887215 399545.731933
2014 09 11 11 59 00 142050.861503 399545.693357
2014 09 12 11 59 00 142050.821808 399545.717620
2014 09 13 11 59 00 142050.852017 399545.645884
2014 09 14 11 59 00 142050.851616 399545.697687
2014 09 19 11 59 00 142050.863662 399545.727622
2014 09 20 11 59 00 142050.900018 399545.760637
2014 09 21 11 59 00 142050.929656 399545.705953
2014 09 22 11 59 00 142050.811091 399545.747158
2014 09 23 11 59 00 142050.749354 399545.587511
2014 09 24 11 59 00 142050.829448 399545.601889
2014 09 25 11 59 00 142050.967534 399545.708441
2014 09 26 11 59 00 142051.098079 399545.747295
2014 09 27 11 59 00 142051.031052 399545.670023
2014 09 29 11 59 00 142050.968819 399545.708200
2014 09 30 11 59 00 142050.963393 399545.681882
2014 10 01 11 59 00 142050.882826 399545.652980
2014 10 01 11 59 00 142050.882826 399545.652980
2014 10 02 11 59 00 142050.921538 399545.676981
2014 10 03 11 59 00 142051.000951 399545.722369
2014 10 04 11 59 00 142051.070335 399545.989815
2014 10 05 11 59 00 142050.867287 399545.810063
2014 10 06 11 59 00 142051.104978 399545.781419
2014 10 07 11 59 00 142051.433335 399545.560679
2014 10 08 11 59 00 142050.668963 399546.124320
2014 10 09 11 59 00 142050.995129 399545.827039
2014 10 10 11 59 00 142050.903555 399545.903675
2014 10 11 11 59 00 142050.851413 399545.835643
2014 10 12 11 59 00 142050.909954 399545.718655
2014 10 13 11 59 00 142050.947343 399545.843769
2014 10 14 11 59 00 142050.874789 399545.756483
2014 10 20 11 59 00 142050.957872 399545.815862
2014 10 21 11 59 00 142051.036346 399545.740708
2014 10 22 11 59 00 142050.959618 399545.727820
2014 10 23 11 59 00 142051.070576 399545.865659
2014 10 24 11 59 00 142051.125311 399545.342186
2014 10 25 11 59 00 142051.032611 399545.706443
2014 10 26 11 59 00 142050.999842 399545.909778
2014 10 27 11 59 00 142050.568839 399545.997037
2014 10 29 11 59 00 142050.806933 399545.778599
2014 10 30 11 59 00 142051.010108 399545.754750
2014 10 31 11 59 00 142050.830267 399545.842639
2014 10 31 11 59 00 142050.830267 399545.842639
2014 11 01 11 59 00 142051.077673 399545.886317
2014 11 02 11 59 00 142051.025448 399545.887326
2014 11 03 11 59 00 142050.986330 399546.099037
2014 11 04 11 59 00 142051.019211 399546.380963
2014 11 05 11 59 00 142051.037950 399545.860222
2014 11 06 11 59 00 142051.174448 399546.014741
2014 11 07 11 59 00 142051.022048 399545.781383
2014 11 08 11 59 00 142051.230007 399545.451427
2014 11 09 11 59 00 142051.104620 399545.780455
2014 11 10 11 59 00 142051.220291 399546.202092
2014 11 11 11 59 00 142051.236972 399546.330491
2014 11 12 11 59 00 142050.963019 399546.244225
2014 11 13 11 59 00 142050.977168 399546.077605
2014 11 14 11 59 00 142051.099149 399546.092649
2014 11 19 11 59 00 142051.264952 399546.497890
2014 11 20 11 59 00 142051.269565 399546.325041
2014 11 21 11 59 00 142051.218731 399546.073185
2014 11 22 11 59 00 142051.200610 399546.093633
2014 11 23 11 59 00 142051.104747 399546.077450
2014 11 24 11 59 00 142051.072328 399546.399200
2014 11 25 11 59 00 142051.164122 399546.130735
2014 11 26 11 59 00 142051.014150 399546.300867
2014 11 27 11 59 00 142051.317132 399546.351232
2014 11 28 11 59 00 142051.237351 399546.394026
2014 11 29 11 59 00 142051.024075 399546.070519
2014 11 30 11 59 00 142051.118456 399546.243216
2014 12 01 11 59 00 142051.434087 399546.573834
2014 12 02 11 59 00 142051.252944 399546.379911
2014 12 03 11 59 00 142051.319181 399546.454813
2014 12 03 11 59 00 142051.319181 399546.454813
2014 12 04 11 59 00 142051.237691 399546.544664
2014 12 05 11 59 00 142051.389327 399546.259099
2014 12 06 11 59 00 142051.071290 399546.149705
2014 12 07 11 59 00 142051.314479 399546.395344
2014 12 08 11 59 00 142051.258827 399546.333293
2014 12 09 11 59 00 142051.152324 399546.243126
2014 12 10 11 59 00 142051.298940 399546.379408
2014 12 11 11 59 00 142051.412858 399546.472466
2014 12 12 11 59 00 142051.385070 399546.560516
2014 12 13 11 59 00 142051.202697 399546.566288
2014 12 14 11 59 00 142051.499379 399546.800204
2014 12 26 11 59 00 142051.168912 399546.303168
2014 12 27 11 59 00 142051.447753 399546.494706
2014 12 30 11 59 00 142051.466093 399546.869112
2015 01 01 11 59 00 142051.566779 399546.927758
2015 01 02 11 59 00 142051.485213 399546.585185
2015 01 03 11 59 00 142051.521218 399546.819153
2015 01 04 11 59 00 142051.418274 399546.698547
2015 01 05 11 59 00 142051.449731 399546.555752
2015 01 06 11 59 00 142051.485449 399546.702021
2015 01 07 11 59 00 142051.398972 399546.657975
2015 01 08 11 59 00 142051.414132 399546.466218
2015 01 09 11 59 00 142051.322586 399546.428863
2015 01 10 11 59 00 142051.455257 399546.655442
2015 01 11 11 59 00 142051.532742 399546.725184
2015 01 12 11 59 00 142051.593815 399546.879705
2015 01 14 11 59 00 142051.408629 399546.965253
2015 01 19 11 59 00 142051.348995 399546.770340
2015 01 20 11 59 00 142051.484906 399546.944915
2015 01 21 11 59 00 142051.706299 399547.330329
2015 01 22 11 59 00 142051.790393 399547.161105
2015 01 23 11 59 00 142051.685021 399547.241589
2015 01 25 11 59 00 142051.528666 399546.910499
2015 01 27 11 59 00 142051.656173 399547.079551
2015 01 28 11 59 00 142051.801872 399547.125866
2015 01 30 11 59 00 142051.382214 399547.006578
2015 01 31 11 59 00 142051.455679 399547.229064
2015 02 01 11 59 00 142051.449830 399547.039664
2015 02 04 11 59 00 142051.948928 399547.158714
2015 02 05 11 59 00 142052.258885 399547.034943
2015 02 06 11 59 00 142051.972277 399546.784241
2015 02 07 11 59 00 142052.288448 399546.898954
2015 02 08 11 59 00 142051.834779 399546.918174
2015 02 09 11 59 00 142052.449426 399547.435590
2015 02 10 11 59 00 142051.757706 399546.835898
2015 02 11 11 59 00 142051.867955 399547.115244
2015 02 12 11 59 00 142051.814104 399547.186221
2015 02 13 11 59 00 142051.912566 399546.661571
2015 02 14 11 59 00 142051.691853 399546.711577
2015 02 19 11 59 00 142051.876122 399546.990023
2015 02 20 11 59 00 142051.746967 399546.934173
2015 02 21 11 59 00 142051.877748 399546.792665
2015 02 22 11 59 00 142051.750592 399546.979315
2015 02 23 11 59 00 142051.706118 399546.964104
2015 02 24 11 59 00 142051.785773 399546.892116
2015 02 25 11 59 00 142051.926182 399546.954107
2015 02 26 11 59 00 142051.714428 399547.034779
2015 02 27 11 59 00 142052.889705 399546.863945
2015 02 28 11 59 00 142052.571176 399547.104669
2015 03 01 11 59 00 142052.266895 399547.050773
2015 03 02 11 59 00 142051.198135 399547.084155
2015 03 03 11 59 00 142052.020848 399547.376824
2015 03 04 11 59 00 142052.004755 399546.922192
2015 03 05 11 59 00 142052.042096 399546.775753
2015 03 06 11 59 00 142051.983603 399547.181464
2015 03 07 11 59 00 142052.027303 399547.112381
2015 03 08 11 59 00 142051.821816 399546.818930
2015 03 09 11 59 00 142051.969437 399547.010108
2015 03 10 11 59 00 142051.958902 399546.978346
2015 03 11 11 59 00 142051.773623 399547.836851
2015 03 12 11 59 00 142051.921223 399548.221472
2015 03 13 11 59 00 142051.925853 399546.946936
2015 03 14 11 59 00 142051.880527 399547.110054
2015 03 19 11 59 00 142052.157561 399547.435021
2015 03 20 11 59 00 142052.299987 399547.498323
2015 03 21 11 59 00 142052.099300 399547.058045
2015 03 22 11 59 00 142051.876149 399546.921072
2015 03 23 11 59 00 142051.744863 399546.995388
2015 03 24 11 59 00 142051.971903 399547.315044
2015 03 25 11 59 00 142051.960901 399547.377297
2015 03 26 11 59 00 142051.920354 399547.358287
2015 03 27 11 59 00 142052.144851 399548.117299
2015 03 28 11 59 00 142052.089161 399547.233189
2015 03 29 11 59 00 142052.091363 399547.894078
2015 03 30 11 59 00 142052.092495 399547.476952
2015 03 31 11 59 00 142052.118904 399547.475100
2015 04 01 11 59 00 142052.193456 399547.463957
2015 04 02 11 59 00 142052.232822 399547.574521
2015 04 03 11 59 00 142052.060720 399547.504526
2015 04 04 11 59 00 142052.178214 399547.698877
2015 04 05 11 59 00 142052.306715 399547.520977
2015 04 06 11 59 00 142052.414827 399548.221224
2015 04 07 11 59 00 142052.110978 399547.480505
2015 04 08 11 59 00 142052.296823 399547.706261
2015 04 09 11 59 00 142052.119953 399547.518208
2015 04 10 11 59 00 142051.733703 399547.287411
2015 04 11 11 59 00 142051.940122 399547.255240
2015 04 12 11 59 00 142051.843654 399547.766874
2015 04 13 11 59 00 142051.930000 399547.393316
2015 04 14 11 59 00 142052.342159 399547.841219
2015 04 15 11 59 00 142052.315080 399548.000058
2015 04 19 11 59 00 142052.317580 399547.970421
2015 04 20 11 59 00 142052.287985 399547.719928
2015 04 21 11 59 00 142052.341055 399548.045790
2015 04 22 11 59 00 142052.469238 399548.307518
2015 04 23 11 59 00 142052.303178 399548.263270
2015 04 24 11 59 00 142052.456934 399548.357742
2015 04 25 11 59 00 142052.468859 399548.415201
2015 04 26 11 59 00 142052.237469 399548.771701
2015 04 27 11 59 00 142052.833101 399549.004798
2015 04 28 11 59 00 142052.840818 399549.226222
2015 04 29 11 59 00 142052.884661 399549.180844
2015 04 30 11 59 00 142052.953072 399549.329712
2015 05 01 11 59 00 142052.896371 399549.235882
2015 05 02 11 59 00 142053.364650 399549.412591
2015 05 03 11 59 00 142053.306641 399549.616914
2015 05 04 11 59 00 142053.319571 399549.648101
2015 05 05 11 59 00 142053.383182 399549.704108
2015 05 06 11 59 00 142053.614286 399549.783856
2015 05 07 11 59 00 142053.439147 399550.219053
2015 05 08 11 59 00 142053.518412 399550.143820
2015 05 09 11 59 00 142053.483209 399549.824064
2015 05 10 11 59 00 142053.698835 399550.293865
2015 05 12 11 59 00 142053.660178 399550.156344
2015 05 13 11 59 00 142053.780473 399550.249401
2015 05 14 11 59 00 142053.632044 399550.421667
2015 05 15 11 59 00 142053.748770 399550.666929
2015 05 19 11 59 00 142051.399294 399554.636699
2015 05 20 11 59 00 142051.308222 399554.425343
2015 05 21 11 59 00 142051.156285 399554.011022
2015 05 22 11 59 00 142050.609051 399553.475308
2015 05 23 11 59 00 142051.075525 399553.299486
2015 05 24 11 59 00 142050.875838 399553.305485
2015 05 25 11 59 00 142050.834892 399553.209272
2015 05 26 11 59 00 142050.763212 399553.055071
2015 05 27 11 59 00 142050.628423 399553.042914
2015 05 28 11 59 00 142050.711138 399553.054157
2015 05 29 11 59 00 142050.755029 399553.162336
2015 05 30 11 59 00 142050.829844 399553.039348
2015 05 31 11 59 00 142050.877135 399553.261454
2015 06 01 11 59 00 142050.826138 399553.295981
2015 06 02 11 59 00 142050.805478 399553.058246
2015 06 03 11 59 00 142051.025975 399552.927032
2015 06 04 11 59 00 142050.861400 399553.049375
2015 06 05 11 59 00 142050.886526 399553.020496
2015 06 06 11 59 00 142050.702830 399552.813993
2015 06 07 11 59 00 142050.663295 399553.100747
2015 06 08 11 59 00 142050.911591 399553.114771
2015 06 09 11 59 00 142050.979019 399553.306822
2015 06 10 11 59 00 142050.695346 399552.967854
2015 06 11 11 59 00 142050.970917 399553.017439
2015 06 12 11 59 00 142050.906243 399553.009126
2015 06 13 11 59 00 142050.817700 399553.087434
2015 06 14 11 59 00 142050.646524 399553.044513
2015 06 15 11 59 00 142050.611777 399553.796066
2015 06 19 11 59 00 142051.147940 399553.440431
2015 06 20 11 59 00 142051.122807 399553.690673
2015 06 21 11 59 00 142051.392893 399553.984898
2015 06 22 11 59 00 142051.296207 399553.848635
2015 06 23 11 59 00 142051.168921 399554.038534
2015 06 24 11 59 00 142051.481325 399554.037288
2015 06 25 11 59 00 142051.285797 399554.170138
2015 06 26 11 59 00 142051.564511 399554.317179
2015 06 27 11 59 00 142051.498791 399554.131736
2015 06 28 11 59 00 142051.656733 399554.501589
2015 06 29 11 59 00 142051.707809 399554.637083
2015 06 30 11 59 00 142051.728323 399554.739143
2015 07 01 11 59 00 142051.641936 399554.800095
2015 07 02 11 59 00 142051.607976 399555.050256
2015 07 03 11 59 00 142051.855070 399555.410925
2015 07 04 11 59 00 142051.970633 399555.537881
2015 07 05 11 59 00 142051.535544 399555.892352
2015 07 06 11 59 00 142052.068680 399555.821481
2015 07 07 11 59 00 142052.191854 399556.053226
2015 07 08 11 59 00 142052.448380 399556.095176
2015 07 09 11 59 00 142052.452343 399556.475249
2015 07 10 11 59 00 142052.486348 399556.675888
2015 07 11 11 59 00 142052.554856 399556.771888
2015 07 13 11 59 00 142052.706370 399557.141972
2015 07 14 11 59 00 142052.949512 399557.474903
2015 07 15 11 59 00 142052.973245 399557.420041
2015 07 19 11 59 00 142053.045333 399557.924834
2015 07 20 11 59 00 142053.135674 399557.936795
2015 07 21 11 59 00 142053.047052 399557.905849
2015 07 22 11 59 00 142053.180043 399557.940161
2015 07 23 11 59 00 142053.117760 399557.928271
2015 07 24 11 59 00 142053.158473 399558.018953
2015 07 25 11 59 00 142053.352786 399558.267287
2015 07 26 11 59 00 142053.399399 399558.376832
2015 07 27 11 59 00 142053.500662 399558.517549
2015 07 28 11 59 00 142053.934412 399558.239509
2015 07 29 11 59 00 142053.657354 399558.712382
2015 07 30 11 59 00 142053.771174 399558.869167
2015 07 31 11 59 00 142038.472368 399570.169188
2015 08 01 11 59 00 142038.314049 399570.947064
2015 08 02 11 59 00 142039.574597 399571.131405
2015 08 03 11 59 00 142039.762252 399571.186395
2015 08 04 11 59 00 142039.824570 399571.200623
2015 08 05 11 59 00 142039.857094 399571.279322
2015 08 06 11 59 00 142040.106668 399570.994177
2015 08 07 11 59 00 142039.941266 399571.137867
2015 08 08 11 59 00 142040.715781 399570.988425
2015 08 09 11 59 00 142040.102735 399571.951568
2015 08 10 11 59 00 142040.127451 399572.163634
2015 08 11 11 59 00 142040.439808 399572.350816
2015 08 12 11 59 00 142040.558070 399572.488587
2015 08 13 11 59 00 142040.536944 399572.720621
2015 08 14 11 59 00 142040.557603 399573.050727
2015 08 15 11 59 00 142040.809751 399573.421500
2015 08 19 11 59 00 142041.141309 399574.177998
2015 08 20 11 59 00 142041.247899 399574.508236
2015 08 21 11 59 00 142041.419298 399574.957685
2015 08 22 11 59 00 142041.392868 399575.107064
2015 08 23 11 59 00 142041.689429 399575.271419
2015 08 24 11 59 00 142041.839041 399575.914556
2015 08 25 11 59 00 142041.478219 399575.652065
2015 08 26 11 59 00 142041.374550 399575.459082
2015 08 27 11 59 00 142041.602251 399575.319863
2015 08 28 11 59 00 142041.409164 399575.193763
2015 08 29 11 59 00 142041.539364 399575.123082
2015 08 30 11 59 00 142041.572133 399575.145505
2015 08 31 11 59 00 142041.496275 399575.028258
2015 09 01 11 59 00 142041.568570 399574.937141
2015 09 02 11 59 00 142041.648976 399574.987272
2015 09 04 11 59 00 142041.463573 399574.853339
2015 09 05 11 59 00 142041.503986 399574.930343
2015 09 06 11 59 00 142041.330035 399574.950461
2015 09 07 11 59 00 142041.516098 399575.035009
2015 09 08 11 59 00 142041.763158 399574.972955
2015 09 09 11 59 00 142041.612645 399575.013015
2015 09 10 11 59 00 142041.610088 399575.099964
2015 09 11 11 59 00 142041.648687 399575.211535
2015 09 12 11 59 00 142041.606676 399575.277677
2015 09 13 11 59 00 142041.562138 399575.305024
2015 09 14 11 59 00 142041.670450 399575.225804
2015 09 15 11 59 00 142041.578919 399575.460545
2015 09 19 11 59 00 142041.583017 399575.337157
2015 09 20 11 59 00 142041.791953 399575.111724
2015 09 21 11 59 00 142041.946255 399575.598888
2015 09 22 11 59 00 142041.894224 399575.798733
2015 09 23 11 59 00 142042.072449 399575.754293
2015 09 24 11 59 00 142041.930212 399575.812328
2015 09 25 11 59 00 142041.784116 399575.759895
2015 09 26 11 59 00 142042.090310 399576.060233
2015 09 27 11 59 00 142042.021650 399575.828498
2015 09 28 11 59 00 142041.986373 399575.789341
2015 09 29 11 59 00 142041.858973 399575.800452
2015 09 30 11 59 00 142041.784534 399575.831072
2015 10 01 11 59 00 142041.996888 399575.887664
2015 10 02 11 59 00 142042.227316 399575.931000
2015 10 03 11 59 00 142041.944243 399575.999333
2015 10 04 11 59 00 142041.879463 399575.616757
2015 10 05 11 59 00 142042.124728 399575.879494
2015 10 06 11 59 00 142041.740002 399575.701653
2015 10 07 11 59 00 142041.825269 399575.583323
2015 10 08 11 59 00 142041.982002 399575.633930
2015 10 09 11 59 00 142041.915770 399575.527591
2015 10 10 11 59 00 142041.828829 399575.413663
2015 10 11 11 59 00 142041.851724 399575.372518
2015 10 12 11 59 00 142041.796991 399575.292915
2015 10 13 11 59 00 142041.737540 399575.090967
2015 10 14 11 59 00 142041.624879 399574.906063
2015 10 15 11 59 00 142041.578865 399574.694605
2015 10 19 11 59 00 142041.227639 399573.901867
2015 10 20 11 59 00 142041.304460 399574.234412
2015 10 21 11 59 00 142041.442391 399574.222420
2015 10 22 11 59 00 142041.538131 399574.626976
2015 10 23 11 59 00 142041.346273 399574.086814
2015 10 24 11 59 00 142041.435347 399572.555264
2015 10 25 11 59 00 142041.147379 399573.689734
2015 10 26 11 59 00 142041.315709 399574.122404
2015 10 27 11 59 00 142041.141585 399574.093972
2015 10 28 11 59 00 142041.383635 399574.379861
2015 10 29 11 59 00 142041.657647 399574.706285
2015 10 30 11 59 00 142041.473031 399574.313042
2015 10 31 11 59 00 142041.130576 399573.677492
2015 11 01 11 59 00 142041.231052 399573.851623
2015 11 02 11 59 00 142041.336296 399574.124344
2015 11 03 11 59 00 142041.374715 399574.321507
2015 11 04 11 59 00 142041.410218 399574.293396
2015 11 05 11 59 00 142041.350914 399574.604842
2015 11 06 11 59 00 142041.191994 399574.201532
2015 11 07 11 59 00 142041.479101 399574.839789
2015 11 08 11 59 00 142041.532381 399574.999353
2015 11 09 11 59 00 142041.478637 399574.954750
2015 11 10 11 59 00 142041.838212 399575.437553
2015 11 11 11 59 00 142041.806078 399575.305811
2015 11 12 11 59 00 142041.870638 399575.359014
2015 11 13 11 59 00 142041.865971 399575.420213
2015 11 14 11 59 00 142041.978094 399575.650614
2015 11 15 11 59 00 142042.053830 399575.696683
2015 11 19 11 59 00 142042.130233 399575.843038
2015 11 20 11 59 00 142042.033809 399575.635716
2015 11 21 11 59 00 142042.316665 399575.926549
2015 11 22 11 59 00 142042.002764 399576.025543
2015 11 23 11 59 00 142042.172907 399576.013214
2015 11 24 11 59 00 142042.411979 399575.974197
2015 11 25 11 59 00 142042.146813 399575.977222
2015 11 26 11 59 00 142042.209236 399575.892516
2015 11 27 11 59 00 142042.176465 399575.924512
2015 11 28 11 59 00 142042.196930 399575.928959
2015 11 29 11 59 00 142042.329198 399575.991106
2015 11 30 11 59 00 142042.207181 399576.097420
2015 12 01 11 59 00 142042.267069 399576.039838
2015 12 02 11 59 00 142042.477355 399576.175922
2015 12 03 11 59 00 142042.071931 399575.892040
2015 12 03 11 59 00 142042.071931 399575.892040
2015 12 04 11 59 00 142042.259526 399576.047857
2015 12 05 11 59 00 142042.268421 399576.058247
2015 12 06 11 59 00 142042.286749 399575.886415
2015 12 07 11 59 00 142042.667649 399576.025231
2015 12 08 11 59 00 142042.287311 399576.177252
2015 12 09 11 59 00 142042.298365 399576.241570
2015 12 10 11 59 00 142042.090454 399575.912752
2015 12 11 11 59 00 142042.046902 399575.892699
2015 12 12 11 59 00 142042.121731 399575.623814
2015 12 13 11 59 00 142042.181460 399576.117679
2015 12 14 11 59 00 142042.364621 399575.984424
2015 12 15 11 59 00 142042.352511 399576.102011
2015 12 20 11 59 00 142042.207445 399576.288268
2015 12 21 11 59 00 142042.492040 399576.144875
2015 12 22 11 59 00 142042.568987 399575.948901
2015 12 23 11 59 00 142042.121221 399576.271415
2015 12 24 11 59 00 142042.364156 399576.211913
2015 12 25 11 59 00 142042.593159 399576.285150
2015 12 26 11 59 00 142042.465540 399576.441576
2015 12 27 11 59 00 142042.397003 399576.146247
2015 12 28 11 59 00 142042.340594 399576.056077
2016 01 01 11 59 00 142042.527870 399576.447333
2016 01 02 11 59 00 142042.578674 399576.530340
2016 01 03 11 59 00 142042.173760 399576.204440
2016 01 04 11 59 00 142043.228606 399575.871139
2016 01 05 11 59 00 142042.617898 399575.848210
2016 01 06 11 59 00 142042.295764 399576.185830
2016 01 07 11 59 00 142042.613010 399576.132160
2016 01 08 11 59 00 142042.439200 399575.900654
2016 01 09 11 59 00 142042.344749 399576.208979
2016 01 10 11 59 00 142042.649738 399576.254238
2016 01 11 11 59 00 142042.680392 399576.341630
2016 01 12 11 59 00 142042.971846 399576.529665
2016 01 13 11 59 00 142042.612145 399576.388241
2016 01 14 11 59 00 142042.489341 399576.380268
2016 01 15 11 59 00 142042.585443 399576.630016
2016 01 19 11 59 00 142042.796715 399576.421928
2016 01 20 11 59 00 142042.799659 399576.717751
2016 01 21 11 59 00 142042.394712 399576.153565
2016 01 22 11 59 00 142042.473820 399576.424665
2016 01 23 11 59 00 142042.705085 399576.560088
2016 01 24 11 59 00 142042.439492 399576.065545
2016 01 25 11 59 00 142042.547491 399576.335489
2016 01 26 11 59 00 142042.746572 399576.384538
2016 01 27 11 59 00 142042.717026 399576.539766
2016 01 28 11 59 00 142042.640236 399576.869569
2016 01 29 11 59 00 142042.857842 399576.989935
2016 01 30 11 59 00 142042.647380 399576.854309
2016 01 31 11 59 00 142043.059998 399577.223073
2016 02 01 11 59 00 142043.248633 399577.335760
2016 02 02 11 59 00 142042.929498 399577.456460
2016 02 03 11 59 00 142043.352258 399577.663969
2016 02 04 11 59 00 142043.355305 399577.628513
2016 02 05 11 59 00 142043.460742 399577.677133
2016 02 06 11 59 00 142043.711639 399577.828724
2016 02 07 11 59 00 142043.241494 399577.998511
2016 02 08 11 59 00 142043.595640 399578.574517
2016 02 09 11 59 00 142043.444808 399577.719608
2016 02 10 11 59 00 142043.188393 399577.891725
2016 02 11 11 59 00 142042.972275 399577.724553
2016 02 12 11 59 00 142043.144680 399577.935060
2016 02 13 11 59 00 142043.449321 399577.926303
2016 02 14 11 59 00 142043.337989 399577.497632
2016 02 15 11 59 00 142043.216586 399577.754385
2016 02 19 11 59 00 142043.273745 399577.801378
2016 02 20 11 59 00 142043.219157 399577.903201
2016 02 21 11 59 00 142043.239329 399577.909571
2016 02 22 11 59 00 142043.602520 399578.019456
2016 02 23 11 59 00 142043.296449 399577.673002
2016 02 24 11 59 00 142043.328033 399577.603697
2016 02 25 11 59 00 142043.301901 399577.664421
2016 02 26 11 59 00 142043.444681 399577.596675
2016 02 27 11 59 00 142043.118865 399577.368502
2016 02 28 11 59 00 142043.230935 399577.355678
2016 02 29 11 59 00 142043.220928 399577.388535
2016 03 01 11 59 00 142043.136036 399577.687903
2016 03 02 11 59 00 142042.916995 399577.399143
2016 03 03 11 59 00 142043.601736 399577.586536
2016 03 04 11 59 00 142043.247096 399577.888132
2016 03 05 11 59 00 142043.200506 399577.402411
2016 03 06 11 59 00 142043.105466 399577.269507
2016 03 07 11 59 00 142043.308680 399577.551758
2016 03 08 11 59 00 142043.512256 399577.852526
2016 03 09 11 59 00 142043.180297 399577.538140
2016 03 10 11 59 00 142043.156761 399577.537037
2016 03 11 11 59 00 142043.295466 399577.518292
2016 03 12 11 59 00 142043.160298 399577.694453
2016 03 13 11 59 00 142043.230415 399577.558755
2016 03 14 11 59 00 142043.361698 399577.731575
2016 03 15 11 59 00 142043.392377 399577.319791
2016 03 19 11 59 00 142043.374204 399577.760614
2016 03 20 11 59 00 142043.211057 399577.622280
2016 03 21 11 59 00 142043.298218 399577.639599
2016 03 22 11 59 00 142043.430998 399577.523800
2016 03 23 11 59 00 142043.274734 399577.551053
2016 03 24 11 59 00 142043.246749 399577.595295
2016 03 25 11 59 00 142043.388959 399576.590698
2016 03 26 11 59 00 142043.147650 399577.243828
2016 03 27 11 59 00 142043.071443 399577.241707
2016 03 28 11 59 00 142043.079700 399577.370760
2016 03 29 11 59 00 142043.343317 399577.466509
2016 03 30 11 59 00 142043.139856 399577.374739
2016 03 31 11 59 00 142043.381840 399577.398539
2016 04 01 11 59 00 142043.232204 399577.420238
2016 04 02 11 59 00 142043.284016 399577.453391
2016 04 03 11 59 00 142043.308308 399577.463012
2016 04 04 11 59 00 142043.194867 399577.452804
2016 04 05 11 59 00 142043.389820 399577.458991
2016 04 06 11 59 00 142043.214569 399577.377379
2016 04 07 11 59 00 142043.208845 399577.457204
2016 04 08 11 59 00 142043.273457 399577.438999
2016 04 09 11 59 00 142043.348062 399577.428141
2016 04 10 11 59 00 142043.298705 399577.359446
2016 04 11 11 59 00 142043.108907 399577.451649
2016 04 12 11 59 00 142043.198985 399577.525295
2016 04 13 11 59 00 142043.388730 399577.364265
2016 04 16 11 59 00 142043.408710 399577.744585
2016 04 19 11 59 00 142043.368283 399577.299105
2016 04 21 11 59 00 142043.270086 399577.738779
2016 04 22 11 59 00 142043.398127 399577.302497
2016 04 24 11 59 00 142043.179018 399577.331263
2016 04 25 11 59 00 142043.289818 399577.426382
2016 04 26 11 59 00 142043.436501 399577.024936
2016 04 27 11 59 00 142043.194646 399576.966423
2016 04 28 11 59 00 142043.584217 399576.639234
2016 04 30 11 59 00 142043.263556 399576.941454
