################################################################################
# WEBOBS OVPF
#
# PROC: {PROC.GIPSYX} GNSS GIPSYX PdF OVPF
# TITLE: {\fontsize{14}{\bfVariation de distance}}: ref. BOMG
# FILENAME: BASELINES_BOMG_all.txt
#
#
# CREATED: 19-Jan-2022 08:52:40 by sysop@pitondescalumets
# COPYRIGHT: 2022, OVPF-IPGP
################################################################################
#
year month day hour minute second BOMG-BORG_(cm) BOMG-DERG_(cm) BOMG-DSRG_(cm)
2019 08 04 23 55 00 78400.740644 118976.070678 125317.671455
2019 08 05 23 55 00 78400.749236 118976.314499 125317.924990
2019 08 06 23 55 00 78400.995480 118976.775575 125318.289285
2019 08 07 23 55 00 78400.998442 118977.135788 125318.565040
2019 08 08 23 55 00 78401.068446 118977.211444 125318.719090
2019 08 09 23 55 00 78401.120154 118977.252261 125318.759471
2019 08 10 23 55 00 78400.902177 118977.515335 125318.767435
2019 08 11 23 55 00 78401.107119 118973.611737 125313.079228
2019 08 12 23 55 00 78400.752973 118973.125928 125313.195594
2019 08 13 23 55 00 78400.646062 118972.974677 125313.332024
2019 08 14 23 55 00 78400.581331 118972.723417 125313.223676
2019 08 15 23 55 00 78400.525562 118972.783756 125313.194678
2019 08 16 23 55 00 78400.587459 118973.017226 125313.516719
2019 08 17 23 55 00 78400.740239 118973.184006 125313.648046
2019 08 18 23 55 00 78400.827275 118973.274857 125313.766641
2019 08 19 23 55 00 78400.924648 118973.417375 125314.208930
2019 08 20 23 55 00 78400.907201 118973.539573 125314.448341
2019 08 21 23 55 00 78400.818666 118973.764061 125314.440423
2019 08 22 23 55 00 78400.947418 118973.896361 125314.538519
2019 08 23 23 55 00 78401.000207 118974.146406 125314.742520
2019 08 24 23 55 00 78401.123087 118974.437442 125315.173094
2019 08 25 23 55 00 78401.023018 118974.551807 125315.248647
2019 08 26 23 55 00 78400.981331 118974.653409 125315.268325
2019 08 27 23 55 00 78401.211672 118974.824926 125315.469686
2019 08 28 23 55 00 78401.278337 118974.905239 125315.590432
2019 08 29 23 55 00 78401.228562 118975.153271 125315.714965
2019 08 30 23 55 00 78401.445462 118975.215594 125315.981435
2019 08 31 23 55 00 78401.263910 118975.312938 125315.968950
2019 09 01 23 55 00 78401.388321 118975.448794 125316.046434
2019 09 02 23 55 00 78401.374961 118975.493206 125316.120130
2019 09 03 23 55 00 78401.404001 118975.614979 125316.265977
2019 09 04 23 55 00 78401.342855 118975.560077 125316.300055
2019 09 05 23 55 00 78401.308511 118975.584877 125316.275135
2019 09 06 23 55 00 78401.475077 118975.986878 125316.458800
2019 09 07 23 55 00 78401.415716 118975.595339 125316.373495
2019 09 08 23 55 00 78401.386249 118975.697330 125316.460629
2019 09 09 23 55 00 78401.291838 118975.671630 125316.318769
2019 09 10 23 55 00 78401.410906 118975.610368 125316.338358
2019 09 11 23 55 00 78401.296228 118975.707028 125316.343027
2019 09 12 23 55 00 78401.436892 118975.693466 125316.409710
2019 09 13 23 55 00 78401.387338 118975.633540 125316.378234
2019 09 14 23 55 00 78401.451979 118975.661121 125316.594680
2019 09 15 23 55 00 78401.263966 118975.581255 125316.285451
2019 09 16 23 55 00 78401.237880 118975.557964 125316.304543
2019 09 17 23 55 00 78401.238326 118975.773713 125316.328164
2019 09 18 23 55 00 78401.154678 118975.921853 125316.371234
2019 09 19 23 55 00 78401.168187 118975.683898 125316.309658
2019 09 20 23 55 00 78401.221011 118975.775637 125316.443288
2019 09 21 23 55 00 78401.267524 118975.810930 125316.496458
2019 09 22 23 55 00 78401.240672 118975.804236 125316.627971
2019 09 23 23 55 00 78401.227064 118975.778353 125316.386397
2019 09 24 23 55 00 78401.169574 118975.778077 125316.384101
2019 09 25 23 55 00 78401.094831 118975.730279 125316.336110
2019 09 26 23 55 00 78401.226853 118975.655819 125316.376599
2019 09 27 23 55 00 78401.331567 118975.554183 125316.411704
2019 09 28 23 55 00 78401.275504 118975.701761 125316.373653
2019 09 29 23 55 00 78401.217320 118975.726957 125316.314376
2019 09 30 23 55 00 78401.175424 118975.821455 125316.387431
2019 10 01 23 55 00 78401.193290 118975.876536 125316.509792
2019 10 02 23 55 00 78401.072440 118975.803447 125316.345039
2019 10 03 23 55 00 78401.146081 118975.778110 125316.295155
2019 10 04 23 55 00 78401.110254 118975.670721 125316.184332
2019 10 05 23 55 00 78401.002622 118975.914901 125316.311020
2019 10 06 23 55 00 78401.005041 118975.854571 125316.403496
2019 10 07 23 55 00 78401.102368 118975.872913 125316.523066
2019 10 08 23 55 00 78401.036067 118975.741224 125316.358554
2019 10 09 23 55 00 78401.038358 118975.752962 125316.372519
2019 10 10 23 55 00 78401.052682 118975.687089 125316.336006
2019 10 11 23 55 00 78401.137686 118975.785476 125316.474721
2019 10 12 23 55 00 78401.291847 118975.931656 125316.672288
2019 10 13 23 55 00 78401.283999 118976.116934 125316.764512
2019 10 14 23 55 00 78401.434379 118976.151266 125316.983636
2019 10 15 23 55 00 78401.354579 118976.547034 125317.103426
2019 10 16 23 55 00 78401.421153 118976.774648 125317.508649
2019 10 17 23 55 00 78401.351608 118976.771217 125317.354777
2019 10 18 23 55 00 78401.404662 118977.121860 125317.580875
2019 10 19 23 55 00 78401.469312 118977.205936 125317.645220
2019 10 20 23 55 00 78401.493731 118977.345076 125317.770536
2019 10 21 23 55 00 78401.939982 118977.919907 125318.737005
2019 10 22 23 55 00 78402.170722 118978.050395 125319.037941
2019 10 23 23 55 00 78402.213967 118978.468556 125319.220555
2019 10 24 23 55 00 78402.140105 118978.594239 125319.330353
2019 10 25 23 55 00 78402.208814 118974.965522 125315.929019
2019 10 26 23 55 00 78402.148455 118974.283211 125315.478798
2019 10 27 23 55 00 78402.004703 118974.187544 125315.415471
2019 10 28 23 55 00 78402.213302 118974.391136 125315.633980
2019 10 29 23 55 00 78402.129253 118974.715753 125315.923298
2019 10 30 23 55 00 78402.103781 118974.987796 125316.120770
2019 10 31 23 55 00 78401.963347 118975.085642 125315.950278
2019 11 01 23 55 00 78402.171745 118975.301499 125316.352006
2019 11 02 23 55 00 78402.230324 118975.575539 125316.621515
2019 11 03 23 55 00 78402.391398 118975.599438 125316.786794
2019 11 04 23 55 00 78402.413982 118975.712997 125316.885709
2019 11 05 23 55 00 78402.487234 118976.142817 125317.108129
2019 11 06 23 55 00 78402.626036 118976.359989 125317.367963
2019 11 07 23 55 00 78402.571501 118976.443401 125317.331531
2019 11 08 23 55 00 78402.673581 118976.511993 125317.580893
2019 11 09 23 55 00 78402.566426 118976.821519 125317.755822
2019 11 10 23 55 00 78402.880746 118977.002822 125318.028961
2019 11 11 23 55 00 78402.714950 118976.969426 125317.906737
2019 11 12 23 55 00 78402.708786 118977.048371 125318.077142
2019 11 13 23 55 00 78402.743941 118977.106788 125317.984672
2019 11 14 23 55 00 78402.638238 118977.131875 125318.134045
2019 11 15 23 55 00 78402.682302 118976.922375 125318.048326
2019 11 16 23 55 00 78402.666826 118976.881926 125318.008438
2019 11 17 23 55 00 78402.791219 118976.989516 125317.990553
2019 11 18 23 55 00 78402.700842 118977.085038 125318.265234
2019 11 19 23 55 00 78402.651026 118977.253136 125318.234468
2019 11 20 23 55 00 78402.867910 118977.400204 125318.447231
2019 11 21 23 55 00 78402.635507 118977.194761 125318.239984
2019 11 22 23 55 00 78402.583625 118977.045831 125317.884709
2019 11 23 23 55 00 78402.595940 118977.141688 125317.931338
2019 11 24 23 55 00 78402.555057 118977.018216 125317.991926
2019 11 25 23 55 00 78402.480943 118977.080646 125317.949758
2019 11 26 23 55 00 78402.615261 118976.965363 125318.039640
2019 11 27 23 55 00 78402.568123 118977.156356 125318.136788
2019 11 28 23 55 00 78402.575893 118977.001996 125318.203877
2019 11 29 23 55 00 78402.378090 118977.133403 125317.952500
2019 11 30 23 55 00 78402.521560 118976.975462 125318.010585
2019 12 01 23 55 00 78402.492259 118977.002240 125317.849074
2019 12 02 23 55 00 78402.542835 118977.054807 125317.958523
2019 12 03 23 55 00 78402.456212 118976.896230 125317.832354
2019 12 04 23 55 00 78402.440858 118977.033407 125317.928443
2019 12 05 23 55 00 78402.456562 118976.874587 125318.029373
2019 12 06 23 55 00 78402.493303 118977.144041 125318.078700
2019 12 07 23 55 00 78402.397252 118977.026474 125317.770841
2019 12 08 23 55 00 78402.592589 118977.270611 125318.142679
2019 12 09 23 55 00 78402.693814 118977.143104 125318.127701
2019 12 10 23 55 00 78402.555370 118976.982340 125318.070670
2019 12 11 23 55 00 78402.443443 118976.980360 125317.997329
2019 12 12 23 55 00 78402.308554 118976.963959 125317.708526
2019 12 13 23 55 00 78402.497065 118977.077065 125317.956799
2019 12 14 23 55 00 78402.466177 118977.097508 125317.937826
2019 12 15 23 55 00 78402.251485 118976.709168 125317.621739
2019 12 16 23 55 00 78402.398651 118976.980729 125318.094059
2019 12 17 23 55 00 78402.451472 118976.833478 125317.776041
2019 12 18 23 55 00 78402.437839 118977.169716 125318.043957
2019 12 19 23 55 00 78402.896401 118976.633237 125317.704674
2019 12 20 23 55 00 78402.376789 118977.191396 125317.976427
2019 12 21 23 55 00 78402.528187 118977.373984 125318.350512
2019 12 22 23 55 00 78402.261666 118977.101991 125318.018370
2019 12 23 23 55 00 78402.523948 118977.100383 125318.101349
2019 12 24 23 55 00 78402.361572 118977.207279 125318.164042
2019 12 25 23 55 00 78402.697187 118977.398894 125318.225680
2019 12 26 23 55 00 78402.577880 118977.253016 125318.418497
2019 12 27 23 55 00 78402.177364 118977.588408 125318.145927
2019 12 28 23 55 00 78402.759948 118977.871809 125318.911997
2019 12 29 23 55 00 78402.770027 118977.899367 125318.928023
2019 12 30 23 55 00 78403.015447 118978.004767 125319.050229
2019 12 31 23 55 00 78403.081047 118978.057213 125319.320333
2020 01 01 23 55 00 78402.920610 118978.146099 125319.149148
2020 01 02 23 55 00 78402.893060 118978.524361 125319.464914
2020 01 03 23 55 00 78402.838451 118978.392230 125319.335707
2020 01 04 23 55 00 78403.045031 118978.527946 125319.460817
2020 01 05 23 55 00 78402.936376 118978.560162 125319.476693
2020 01 06 23 55 00 78403.102041 118979.034046 125319.975322
2020 01 07 23 55 00 78402.812202 118978.761818 125319.513250
2020 01 08 23 55 00 78403.136386 118978.947772 125319.741129
2020 01 09 23 55 00 78402.881900 118979.044974 125319.678295
2020 01 10 23 55 00 78403.018968 118979.126858 125319.727241
2020 01 11 23 55 00 78403.063078 118978.989045 125319.813194
2020 01 12 23 55 00 78403.103838 118979.232155 125319.989721
2020 01 13 23 55 00 78403.114825 118979.205026 125319.949007
2020 01 14 23 55 00 78403.300912 118979.485017 125320.098157
2020 01 15 23 55 00 78403.162766 118979.502678 125320.241047
2020 01 16 23 55 00 78403.335566 118979.146063 125319.994689
2020 01 17 23 55 00 78403.284325 118979.352306 125320.195090
2020 01 18 23 55 00 78403.073306 118979.376672 125320.148701
2020 01 19 23 55 00 78403.146321 118979.371799 125320.029437
2020 01 20 23 55 00 78403.247202 118979.590510 125320.208892
2020 01 21 23 55 00 78403.190476 118979.255938 125320.106941
2020 01 22 23 55 00 78403.347595 118979.228089 125320.225040
2020 01 23 23 55 00 78403.136627 118979.254106 125320.140991
2020 01 24 23 55 00 78403.286960 118979.248929 125320.146877
2020 01 25 23 55 00 78403.412354 118979.384579 125320.413815
2020 01 26 23 55 00 78403.338878 118979.485987 125320.337430
2020 01 27 23 55 00 78403.216629 118979.422190 125320.189987
2020 01 28 23 55 00 78403.298616 118979.609541 125320.387195
2020 01 29 23 55 00 78403.233209 118979.491509 125320.297953
2020 01 30 23 55 00 78403.117289 118979.519453 125320.224707
2020 01 31 23 55 00 78403.384358 118979.468404 125320.240377
2020 02 01 23 55 00 78403.210770 118979.477283 125320.356038
2020 02 02 23 55 00 78403.107720 118979.818936 125320.490381
2020 02 03 23 55 00 78403.236101 118980.015730 125320.749357
2020 02 04 23 55 00 78403.400959 118979.822413 125320.637774
2020 02 05 23 55 00 78403.117051 118979.638674 125320.356329
2020 02 06 23 55 00 78403.201928 118979.559978 125320.428448
2020 02 07 23 55 00 78403.398956 118979.637534 125320.527632
2020 02 08 23 55 00 78403.183982 118979.759076 125320.440688
2020 02 09 23 55 00 78403.372301 118979.869364 125320.640803
2020 02 10 23 55 00 78403.791449 118981.646110 125322.245096
2020 02 11 23 55 00 78403.748210 118980.689158 125322.025623
2020 02 12 23 55 00 78403.829003 118980.271695 125321.708639
2020 02 13 23 55 00 78403.794032 118980.087862 125321.395365
2020 02 14 23 55 00 78403.506102 118979.690237 125320.975609
2020 02 15 23 55 00 78403.321867 118979.861501 125320.990026
2020 02 16 23 55 00 78403.544935 118980.000655 125321.072108
2020 02 17 23 55 00 78403.662484 118979.934055 125321.120474
2020 02 18 23 55 00 78403.641167 118980.324312 125321.395333
2020 02 19 23 55 00 78403.772893 118980.457306 125321.305806
2020 02 20 23 55 00 78403.815735 118980.578695 125321.525635
2020 02 21 23 55 00 78403.737677 118980.849669 125321.512259
2020 02 22 23 55 00 78403.965162 118981.091328 125322.035503
2020 02 23 23 55 00 78403.855734 118981.189740 125321.829939
2020 02 24 23 55 00 78404.027523 118981.393349 125322.065640
2020 02 25 23 55 00 78403.996214 118981.686525 NaN
2020 02 26 23 55 00 78404.152219 118981.773146 NaN
2020 02 27 23 55 00 78404.085860 118982.086431 NaN
2020 02 28 23 55 00 78404.139554 118982.007601 NaN
2020 02 29 23 55 00 78404.146126 118982.228269 NaN
2020 03 01 23 55 00 78404.101158 118982.259304 NaN
2020 03 02 23 55 00 78404.157731 118982.427416 NaN
2020 03 03 23 55 00 78404.174313 118982.544090 125323.135147
2020 03 04 23 55 00 78404.128605 118982.851946 125323.022717
2020 03 05 23 55 00 78404.311093 118982.860378 125323.523557
2020 03 06 23 55 00 78404.386027 118982.890416 NaN
2020 03 07 23 55 00 78404.429672 118982.783958 NaN
2020 03 08 23 55 00 78404.237635 118983.325140 125323.887328
2020 03 09 23 55 00 78404.358920 118983.394382 125323.822428
2020 03 10 23 55 00 78404.372585 118983.294461 125323.881044
2020 03 11 23 55 00 78404.617889 118983.335776 125323.860238
2020 03 12 23 55 00 78404.442812 118983.403553 125324.182570
2020 03 13 23 55 00 78404.434839 118983.083569 125323.816280
2020 03 14 23 55 00 78404.395553 118983.205892 125323.983404
2020 03 15 23 55 00 78404.446146 118983.190129 125323.812176
2020 03 16 23 55 00 78404.362749 118983.232037 125323.908369
2020 03 17 23 55 00 78404.338018 118983.435348 125323.746414
2020 03 18 23 55 00 78404.588253 118983.456208 125324.001322
2020 03 19 23 55 00 78404.268488 118983.251805 125323.814378
2020 03 20 23 55 00 78404.429143 118983.395247 125323.654332
2020 03 21 23 55 00 78404.417069 118983.370290 125323.751609
2020 03 22 23 55 00 78404.485145 118983.409387 125323.849121
2020 03 23 23 55 00 78404.372522 118983.336048 125323.561459
2020 03 24 23 55 00 78404.568931 118983.420262 125323.995393
2020 03 25 23 55 00 78404.566165 118983.325447 125323.607492
2020 03 26 23 55 00 78404.399723 118983.516053 125323.601867
2020 03 27 23 55 00 78404.452165 118983.437675 125323.512088
2020 03 28 23 55 00 78404.479445 118983.344129 125323.377079
2020 03 29 23 55 00 78404.382609 118983.371465 125323.536495
2020 03 30 23 55 00 78404.471593 118983.520173 125323.345928
2020 03 31 23 55 00 78404.660977 118983.755361 125323.797746
2020 04 01 23 55 00 78404.529140 118983.865983 125323.591745
2020 04 02 23 55 00 78404.632446 118983.265078 125323.835408
2020 04 03 23 55 00 78404.281347 118981.895984 125323.435332
2020 04 04 23 55 00 78404.154698 118981.567923 125322.871873
2020 04 05 23 55 00 78403.184184 118980.855631 125322.084383
