################################################################################
# WEBOBS OVPF
#
# PROC: {PROC.GIPSYX} GNSS GIPSYX PdF OVPF
# TITLE: {\fontsize{14}{\bfVariation de distance}}: ref. SNEG
# FILENAME: BASELINES_SNEG_all.txt
#
#
# CREATED: 01-Feb-2024 13:08:01 by sysop@pitondescalumets
# COPYRIGHT: MMXXIV, OVPF-IPGP
################################################################################
#
#yyyy mm dd HH MM SS SNEG-BORG_(cm)_gipsyx SNEG-DERG_(cm)_gipsyx SNEG-DSRG_(cm)_gipsyx
2007 10 13 23 55 00 139514.777145 41610.344583 115792.578619
2007 10 14 23 55 00 139514.870863 41610.356193 115792.652479
2007 10 15 23 55 00 139515.126770 41610.675396 115792.618818
2007 10 16 23 55 00 139514.898136 41610.453729 115792.525983
2007 10 17 23 55 00 139515.067924 41610.647271 115792.550122
2007 10 18 23 55 00 139515.402972 41610.542507 115792.446754
2007 10 19 23 55 00 139515.556711 41610.441000 115792.576822
2007 10 20 23 55 00 139515.120805 41610.174513 115792.390276
2007 10 21 23 55 00 139514.800645 41610.318031 115792.360498
2007 10 22 23 55 00 139515.017239 41610.416534 115792.493907
2007 10 23 23 55 00 139515.070751 41610.153773 115792.556291
2007 10 24 23 55 00 139514.945125 41610.120269 115792.426225
2007 10 25 23 55 00 139514.653800 41610.191512 115792.297140
2007 10 26 23 55 00 139514.322033 41610.240088 115791.957703
2007 10 27 23 55 00 139514.819471 41610.521202 115792.411724
2007 10 28 23 55 00 139514.720112 41610.300039 115792.106881
2007 10 29 23 55 00 139514.595772 41610.373985 115791.926679
2007 10 30 23 55 00 139514.441804 41610.359053 115791.830844
2007 10 31 23 55 00 139514.424924 41610.334439 115791.873645
2007 11 01 23 55 00 139514.430331 41610.231000 115791.953435
2007 11 02 23 55 00 139514.352092 41610.169559 115791.811455
2007 11 04 23 55 00 139514.483254 41609.809149 115791.754033
2007 11 05 23 55 00 139514.332859 41610.172736 115791.804943
2007 11 06 23 55 00 139514.681027 41610.244862 115791.947896
2007 11 07 23 55 00 139514.271311 41610.070157 115791.476676
2007 11 08 23 55 00 139514.139056 41610.190213 115791.506367
2007 11 09 23 55 00 139514.230234 41610.228923 115791.389263
2007 11 11 23 55 00 139514.131407 41610.208295 115791.261068
2007 11 12 23 55 00 139514.244202 41610.059806 115791.309732
2007 11 13 23 55 00 139514.049856 41610.380116 115791.232725
2007 11 14 23 55 00 139513.915743 41610.387902 115791.152073
2007 11 15 23 55 00 139513.796577 41610.626244 115791.249720
2007 11 16 23 55 00 139513.923620 41610.277595 115790.986752
2007 11 17 23 55 00 139513.962571 41610.247414 115790.780721
2007 11 18 23 55 00 139513.971396 41610.114787 115790.894115
2007 11 19 23 55 00 139513.794356 41610.123709 115790.843483
2007 11 20 23 55 00 139513.702878 41610.130634 115790.706643
2007 11 21 23 55 00 139513.670437 41610.000986 115790.735433
2007 11 22 23 55 00 139513.696502 41610.177701 115790.488713
2007 11 23 23 55 00 139513.767827 41609.902874 115790.581276
2007 11 24 23 55 00 139513.758889 41610.193729 115790.496643
2007 11 25 23 55 00 139513.673143 41610.372232 115790.363296
2007 11 26 23 55 00 139513.404555 41610.134633 115790.270800
2007 11 27 23 55 00 139513.756548 41610.343241 115790.495833
2007 11 28 23 55 00 139513.811188 41610.269611 115790.355750
2007 11 29 23 55 00 139513.319520 41610.398879 115790.158492
2007 11 30 23 55 00 139513.563688 41610.255590 115790.233633
2007 12 01 23 55 00 139513.624136 41610.261984 115790.262336
2007 12 02 23 55 00 139513.710145 41610.528039 115790.334880
2007 12 03 23 55 00 139513.646985 41610.361702 115790.392006
2007 12 04 23 55 00 139513.587355 41610.390417 115790.328767
2007 12 05 23 55 00 139513.670382 41610.325821 115790.352850
2007 12 06 23 55 00 139513.509148 41610.470783 115790.260302
2007 12 07 23 55 00 139513.682944 41610.282665 115790.274000
2007 12 08 23 55 00 139513.994893 41610.461040 115790.517488
2007 12 09 23 55 00 139513.736343 41610.232569 115790.501243
2007 12 10 23 55 00 139513.873195 41610.294181 115790.566816
2007 12 11 23 55 00 139513.681433 41610.353779 115790.324929
2007 12 12 23 55 00 139514.053742 41610.392351 115790.511480
2007 12 13 23 55 00 139514.030957 41610.894236 115790.703916
2007 12 14 23 55 00 139513.927559 41610.707021 115790.523468
2007 12 15 23 55 00 139513.911788 41610.634296 115790.675129
2007 12 16 23 55 00 139513.880059 41610.459533 115790.474708
2007 12 17 23 55 00 139514.070008 41610.600046 115790.612120
2007 12 18 23 55 00 139514.417222 41610.646189 115791.206673
2007 12 19 23 55 00 139514.676523 41610.940256 115791.456861
2007 12 20 23 55 00 139514.179889 41610.662356 115791.096117
2007 12 21 23 55 00 139514.379733 41610.276729 115791.046544
2007 12 22 23 55 00 139514.377584 41610.575371 115791.153881
2007 12 23 23 55 00 139514.211366 41610.825036 115790.842852
2007 12 24 15 35 00 139514.022099 41610.608754 115790.743334
2007 12 25 23 55 00 139514.083472 41610.386859 115790.680794
2007 12 26 23 55 00 139514.023930 41610.647274 115790.723606
2007 12 27 23 55 00 139514.088496 41610.650869 115790.780870
2007 12 28 23 55 00 139513.976059 41610.434052 115790.698595
2007 12 29 23 55 00 139514.001010 41610.687575 115790.876840
2007 12 30 23 55 00 139514.110343 41610.349837 115790.809879
2007 12 31 23 55 00 139514.061789 41610.542771 115790.689609
2008 01 01 23 55 00 139514.254811 41610.509468 115790.663502
2008 01 02 23 55 00 139513.681521 41611.899211 115790.916456
2008 01 03 23 55 00 139514.110428 41610.774322 115790.809827
2008 01 04 23 55 00 139514.427847 41610.987780 115791.115361
2008 01 05 23 55 00 139514.492200 41610.652483 115791.368463
2008 01 06 23 55 00 139514.057601 41610.529760 115790.499429
2008 01 07 23 55 00 139514.424713 41610.530460 115791.030469
2008 01 08 23 55 00 139514.259602 41610.653935 115790.733773
2008 01 09 23 55 00 139514.099769 41610.785986 115790.885100
2008 01 10 23 55 00 139514.182551 41610.966236 115791.019285
2008 01 11 23 55 00 139514.042190 41610.713744 115790.725088
2008 01 12 23 55 00 139513.965038 41610.842066 115790.665370
2008 01 13 23 55 00 139514.060395 41610.770292 115790.698658
2008 01 14 23 55 00 139514.112628 41610.832201 115790.706929
2008 01 15 23 55 00 139513.864424 41610.708935 115790.676710
2008 01 16 23 55 00 139514.228986 41611.097391 115790.918381
2008 01 17 23 55 00 139514.185305 41610.730627 115791.121334
2008 01 18 23 55 00 139514.224916 41611.099659 115790.822634
2008 01 19 23 55 00 139514.155263 41610.860442 115790.782910
2008 01 20 23 55 00 139513.912924 41610.896271 115790.684361
2008 01 21 23 55 00 139513.850911 41610.806996 115790.756350
2008 01 22 23 55 00 139514.090239 41610.666047 115790.738110
2008 01 23 23 55 00 139514.101966 41610.896253 115790.851770
2008 01 24 23 55 00 139514.111855 41610.850649 115790.754837
2008 01 25 23 55 00 139514.089810 41610.958674 115790.564672
2008 01 26 23 55 00 139514.039788 41610.877601 115790.638088
2008 01 27 23 55 00 139514.053438 41610.797603 115790.676622
2008 01 28 23 55 00 139514.031890 41610.936742 115790.870766
2008 01 29 23 55 00 139514.013445 41610.981695 115790.914274
2008 01 30 23 55 00 139513.991410 41611.349327 115791.179532
2008 01 31 23 55 00 139514.253066 41610.866573 115790.996359
2008 02 01 23 55 00 139514.457514 41610.667836 115791.040069
2008 02 02 23 55 00 139513.830428 41610.687172 115790.475055
2008 02 03 23 55 00 139514.113212 41610.699706 115790.617245
2008 02 04 23 55 00 139514.109640 41610.926198 115790.855146
2008 02 05 23 55 00 139514.180536 41611.011673 115790.668772
2008 02 06 23 55 00 139514.346316 41610.951010 115790.595636
2008 02 07 23 55 00 139514.113648 41610.664882 115790.532415
2008 02 08 23 55 00 139514.494902 41610.641537 115790.724875
2008 02 09 23 55 00 139513.693036 41610.797776 115790.308427
2008 02 10 23 55 00 139514.059045 41611.195379 115790.619687
2008 02 11 23 55 00 139513.959996 41611.203187 115790.707862
2008 02 12 23 55 00 139514.125627 41610.717516 115790.554280
2008 02 13 23 55 00 139513.845800 41611.117185 115790.507491
2008 02 14 23 55 00 139513.656792 41611.091137 115790.610738
2008 02 15 07 30 00 139514.071832 41611.121093 115790.879004
2008 02 16 23 55 00 139513.695672 41610.801314 115790.555103
2008 02 17 23 55 00 139514.215340 41610.600670 115790.653536
2008 02 18 05 50 00 139514.158492 41610.561530 115790.509266
2008 02 19 23 55 00 139514.006085 41610.854190 115790.259658
2008 02 20 23 55 00 139514.117185 41610.527968 115790.326920
2008 02 21 23 55 00 139513.936500 41610.615208 115790.317898
2008 02 22 23 55 00 139513.911442 41610.652033 115790.122248
2008 02 23 23 55 00 139513.877535 41610.555714 115790.275068
2008 02 24 23 55 00 139513.803664 41610.547718 115790.250326
2008 02 25 23 55 00 139514.118164 41610.248232 115789.937389
2008 02 26 23 55 00 139513.993823 41610.648525 115790.184464
2008 02 27 23 55 00 139513.538273 41610.435066 115789.671509
2008 02 28 23 55 00 139513.589877 41610.694148 115789.600113
2008 02 29 12 10 00 139513.625787 41610.661615 115789.767318
2008 03 01 23 55 00 139513.600470 41610.848345 115789.869707
2008 03 02 23 55 00 139513.500718 41610.563794 115789.795692
2008 03 03 23 55 00 139513.247324 41610.688089 115789.600590
2008 03 07 23 55 00 139513.473101 41610.383165 115789.675941
2008 03 08 23 55 00 139513.482855 41610.616324 115789.773195
2008 03 09 23 55 00 139513.345393 41610.734239 115789.641756
2008 03 10 23 55 00 139513.200405 41610.728088 115789.380442
2008 03 11 23 55 00 139513.156307 41610.734797 115789.465505
2008 03 12 23 55 00 139513.056620 41610.720916 115789.376997
2008 03 13 21 15 00 139513.172519 41610.539294 115789.303515
2008 03 20 23 55 00 139512.962779 41610.265632 115788.871254
2008 03 21 23 55 00 139512.925369 41610.258262 115788.803426
2008 03 22 23 55 00 139513.182735 41610.437629 115789.161767
2008 03 23 23 55 00 139512.815940 41610.235609 115789.131908
2008 03 24 23 55 00 139512.664236 41610.206038 115789.041131
2008 03 25 23 55 00 139512.637073 41610.558714 115789.126007
2008 03 26 23 55 00 139512.812790 41610.568737 115788.861076
2008 03 27 23 55 00 139512.352544 41610.149721 115788.536683
2008 03 28 23 55 00 139512.508378 41610.086695 115788.484380
2008 03 29 23 55 00 139512.756652 41610.189086 115788.559824
2008 03 30 23 55 00 139512.635900 41610.352187 115788.638795
2008 03 31 23 55 00 139512.575220 41610.393704 115788.593878
2008 04 01 23 55 00 139512.771164 41610.170426 115787.873136
2008 04 02 06 25 00 139513.584011 41609.807047 115788.340063
2008 04 03 23 55 00 139512.710930 41609.872461 115788.431228
2008 04 04 23 55 00 139512.982482 41609.868836 115788.398003
2008 04 05 23 55 00 139512.686781 41610.023414 115788.436454
2008 04 06 23 55 00 139512.549404 41609.887248 115788.350111
2008 04 07 23 55 00 139512.990032 41610.007008 115788.132091
2008 04 08 23 55 00 139512.624637 41609.848573 115788.241808
2008 04 09 23 55 00 139512.629962 41609.911429 115788.292534
2008 04 10 23 55 00 139512.488370 41609.983333 115788.293013
2008 04 11 23 55 00 139512.862166 41610.007343 115788.434297
2008 04 12 23 55 00 139512.587803 41609.863787 115788.129394
2008 04 13 23 55 00 139512.394991 41609.825178 115788.022737
2008 04 14 23 55 00 139512.547142 41609.809617 115787.963365
2008 04 15 23 55 00 139512.683976 41609.977310 115788.324177
2008 04 16 23 55 00 139512.289717 41609.868673 115787.881970
2008 04 22 23 55 00 139512.192724 41609.875205 115787.572294
2008 04 24 23 55 00 139512.074815 41610.002092 115787.540545
2008 04 25 23 55 00 139512.050019 41609.999927 115787.747857
2008 04 26 23 55 00 139512.056479 41609.784492 115787.585551
2008 04 27 23 55 00 139512.227810 41609.924318 115787.675293
2008 04 28 23 55 00 139512.178827 41609.729385 115787.398464
2008 04 29 23 55 00 139512.040997 41609.707634 115787.283908
2008 04 30 23 55 00 139511.877411 41609.726162 115787.027299
2008 05 01 23 55 00 139512.095081 41609.728331 115787.228943
2008 05 02 05 05 00 139511.975870 41609.631674 115787.100469
2008 05 03 14 35 00 139511.849483 41609.793006 115787.304417
2008 05 04 23 55 00 139512.041596 41609.639425 115787.246519
2008 05 05 23 55 00 139511.772650 41609.835362 115787.176171
2008 05 06 23 55 00 139511.733281 41609.713615 115787.159885
2008 05 07 23 55 00 139511.914264 41609.671374 115787.348266
2008 05 08 23 55 00 139511.341909 41609.674267 115787.027201
2008 05 09 09 10 00 139511.522212 41609.995531 115787.195312
2008 05 10 23 55 00 139511.486319 41609.696028 115787.151783
2008 05 11 23 55 00 139511.695078 41609.841127 115787.167607
2008 05 12 23 55 00 139511.784781 41609.773862 115787.200803
2008 05 13 23 55 00 139511.803234 41609.670266 115787.139050
2008 05 14 23 55 00 139511.669861 41609.747151 115786.968695
2008 05 15 23 55 00 139511.669318 41609.528976 115786.961956
2008 05 16 23 55 00 139511.961046 41609.715283 115787.245887
2008 05 17 23 55 00 139511.570782 41609.382833 115787.336998
2008 05 18 23 55 00 139511.456804 41609.591864 115787.155741
2008 05 19 23 55 00 139511.477465 41609.414756 115786.871462
2008 05 20 23 55 00 139511.617049 41609.580700 115786.807073
2008 05 21 23 55 00 139512.128569 41609.612763 115786.981722
2008 05 22 23 55 00 139511.566498 41609.492929 115786.838476
2008 05 23 23 55 00 139511.483288 41609.528326 115786.799510
2008 05 24 23 55 00 139511.560036 41609.481649 115786.931122
2008 05 25 23 55 00 139511.529203 41609.606798 115786.977123
2008 05 26 23 55 00 139511.381029 41609.518935 115786.865966
2008 05 27 23 55 00 139511.391970 41609.239660 115786.768290
2008 05 28 23 55 00 139511.447469 41609.245762 115786.705351
2008 05 29 23 55 00 139511.226234 41609.349627 115786.885882
2008 05 31 23 55 00 139511.302372 41609.290477 115786.764125
2008 06 01 23 55 00 139511.581064 41609.635392 115787.114694
2008 06 02 05 10 00 139510.795680 41609.138569 115785.697962
2008 06 03 23 55 00 139511.611648 41609.549477 115786.885551
2008 06 04 23 55 00 139511.264888 41609.503427 115786.525515
2008 06 05 23 55 00 139511.186051 41609.448489 115786.433858
2008 06 06 23 55 00 139511.308764 41609.453139 115786.531941
2008 06 07 23 55 00 139511.000787 41609.550807 115786.594716
2008 06 08 23 55 00 139511.269275 41609.646321 115786.645116
2008 06 09 23 55 00 139511.252845 41609.610685 115786.577742
2008 06 10 23 55 00 139511.351928 41609.420770 115786.525581
2008 06 11 23 55 00 139511.174922 41609.391873 115786.384117
2008 06 12 23 55 00 139511.313051 41609.474716 115786.381673
2008 06 13 23 55 00 139511.449272 41609.760120 115786.592499
2008 06 14 23 55 00 139511.299354 41610.097723 115786.593688
2008 06 15 23 55 00 139511.295402 41610.180344 115786.719669
2008 06 16 23 55 00 139511.171863 41609.804985 115786.598191
2008 06 17 23 55 00 139511.068505 41609.429560 115786.361518
2008 06 18 23 55 00 139511.160852 41609.192531 115786.124970
2008 06 19 23 55 00 139511.161339 41609.849176 115786.455888
2008 06 20 23 55 00 139511.205848 41609.535950 115786.418031
2008 06 21 23 55 00 139511.140442 41609.718090 115786.490811
2008 06 22 23 55 00 139511.042093 41609.798585 115786.506105
2008 06 23 23 55 00 139510.879420 41609.752190 115786.511987
2008 06 24 23 55 00 139511.029203 41609.752123 115786.350327
2008 06 25 23 55 00 139511.053815 41609.577201 115786.357892
2008 06 26 23 55 00 139511.060638 41609.396899 115786.098330
2008 06 27 23 55 00 139510.981199 41609.354780 115785.876813
2008 06 28 23 55 00 139511.207467 41609.211531 115785.799293
2008 06 29 23 55 00 139510.894057 41609.301135 115785.954651
2008 06 30 23 55 00 139510.907606 41609.396625 115786.039201
2008 07 01 23 55 00 139510.883133 41609.323379 115785.900037
2008 07 02 23 55 00 139511.250878 41609.322308 115785.942113
2008 07 03 04 40 00 139510.675149 41609.569230 115785.890758
2008 07 04 23 55 00 139510.931276 41609.217434 115785.739598
2008 07 05 23 55 00 139510.916579 41609.172193 115785.839276
2008 07 06 23 55 00 139510.884402 41609.275269 115785.713363
2008 07 07 23 55 00 139510.961957 41609.286940 115785.844836
2008 07 08 23 55 00 139511.101505 41609.505153 115785.953406
2008 07 09 23 55 00 139510.936936 41609.301491 115785.685353
2008 07 10 05 15 00 139510.886489 41609.182142 115785.720382
2008 07 11 23 55 00 139510.761747 41609.233864 115785.560982
2008 07 12 23 55 00 139510.797160 41609.236270 115785.587474
2008 07 13 23 55 00 139510.807596 41609.102908 115785.523274
2008 07 14 23 55 00 139510.735482 41609.299190 115785.650518
2008 07 15 23 55 00 139510.705469 41609.662306 115785.666814
2008 07 16 23 55 00 139510.380781 41609.875532 115785.875690
2008 07 17 23 55 00 139510.342912 41609.552390 115785.660067
2008 07 18 23 55 00 139510.794219 41609.585511 115785.886716
2008 07 19 23 55 00 139510.584517 41609.634748 115785.985109
2008 07 20 23 55 00 139510.886637 41609.983869 115785.969979
2008 07 21 23 55 00 139510.961963 41609.576625 115785.789815
2008 07 22 23 55 00 139510.713338 41609.922459 115785.775878
2008 07 23 23 55 00 139510.968010 41609.902103 115785.968518
2008 07 24 23 55 00 139510.866878 41609.793882 115785.876046
2008 07 25 23 55 00 139510.846680 41609.807208 115786.003846
2008 07 26 23 55 00 139510.777397 41609.720758 115785.832805
2008 07 27 23 55 00 139510.552466 41609.892349 115785.758967
2008 07 28 23 55 00 139510.607626 41609.977792 115785.677360
2008 07 29 23 55 00 139510.958130 41609.771109 115785.660069
2008 07 30 23 55 00 139510.743073 41609.695223 115785.788208
2008 07 31 23 55 00 139510.879793 41609.574018 115785.847774
2008 08 01 23 55 00 139510.499717 41609.523194 115785.858857
2008 08 02 11 00 00 139510.404522 41609.299962 115785.767355
2008 08 03 23 55 00 139510.583662 41609.439429 115785.487861
2008 08 04 23 55 00 139510.630460 41609.192011 115785.345785
2008 08 05 23 55 00 139510.874106 41609.125329 115785.359596
2008 08 06 23 55 00 139510.848765 41609.196616 115785.363187
2008 08 07 23 55 00 139511.280877 41609.309500 115785.656832
2008 08 08 23 55 00 139510.959993 41609.401856 115785.472642
2008 08 09 23 55 00 139511.208788 41609.285552 115785.660112
2008 08 10 23 55 00 139511.325539 41609.373709 115785.739060
2008 08 11 23 55 00 139511.342520 41609.369818 115785.972246
2008 08 12 23 55 00 139511.198822 41609.376624 115785.972592
2008 08 13 23 55 00 139511.223011 41609.326806 115785.902376
2008 08 14 23 55 00 139511.341775 41609.342635 115786.007498
2008 08 15 23 55 00 139511.834510 41609.457863 115786.539006
2008 08 16 23 55 00 139511.870768 41609.351969 115786.561616
2008 08 17 23 55 00 139511.970818 41609.522150 115786.786721
2008 08 18 23 55 00 139512.248191 41610.148100 115786.977714
2008 08 19 23 55 00 139512.203084 41609.605597 115786.924989
2008 08 20 23 55 00 139512.274461 41609.518796 115786.904416
2008 08 21 23 55 00 139512.327301 41609.720927 115787.147005
2008 08 22 23 55 00 139512.555362 41609.687800 115787.321171
2008 08 23 23 55 00 139512.735884 41609.717547 115787.440418
2008 08 24 23 55 00 139512.736936 41609.938203 115787.660349
2008 08 25 23 55 00 139513.109118 41610.126869 115788.142104
2008 08 26 23 55 00 139513.335967 41610.480252 115788.912305
2008 08 27 23 55 00 139513.514899 41610.518957 115789.085444
2008 08 28 23 55 00 139513.419898 41610.142849 115788.819427
2008 08 29 23 55 00 139513.246747 41609.858032 115788.847819
2008 08 30 23 55 00 139513.279521 41609.994149 115788.732808
2008 08 31 10 20 00 139513.422471 41610.128290 115788.761927
2008 09 01 04 25 00 139513.649715 41610.768470 115789.139859
2008 09 02 23 55 00 139513.567346 41610.072219 115789.186763
2008 09 03 23 55 00 139513.648524 41610.077487 115789.169241
2008 09 04 05 00 00 139513.982914 41610.241431 115789.544058
2008 09 05 05 00 00 139514.273115 41610.631038 115789.958567
2008 09 06 23 55 00 139513.984920 41610.587145 115789.647661
2008 09 07 23 55 00 139514.295521 41610.408193 115789.890111
2008 09 08 23 55 00 139514.516975 41610.709747 115790.294721
2008 09 09 23 55 00 139515.054613 41610.615269 115790.855313
2008 09 10 04 50 00 139515.378093 41610.199478 115790.812705
2008 09 11 23 55 00 139515.184343 41611.016755 115791.238134
2008 09 12 18 00 00 139515.204538 41610.755116 115790.970122
2008 09 13 23 55 00 139515.437432 41611.323464 115791.321664
2008 09 14 23 55 00 139515.362816 41611.183644 115791.207954
2008 09 15 13 55 00 NaN 41611.362647 115791.542903
2008 09 16 01 30 00 NaN NaN NaN
2008 09 17 23 55 00 139515.636621 41610.822884 115791.756065
2008 09 18 23 55 00 139515.614263 41610.823652 115791.432463
2008 09 19 23 55 00 139515.751136 41610.744376 115791.441747
2008 09 20 23 55 00 139515.641363 41610.537010 115791.527732
2008 09 21 13 55 00 139515.851073 41610.788748 115791.651222
2008 09 22 23 55 00 139515.805933 41610.640317 115791.269040
2008 09 23 23 55 00 139515.914152 41610.672150 115791.305051
2008 09 24 04 50 00 139516.409293 41610.064020 115791.569190
2008 09 25 23 55 00 139515.934278 41611.008164 115791.632070
2008 09 26 23 55 00 139515.908080 41611.100207 115791.465152
2008 09 27 23 55 00 139516.071910 41611.089179 115791.695925
2008 09 28 23 55 00 139515.649477 41610.758475 115791.147111
2008 09 29 23 55 00 139515.596459 41610.841378 115790.977877
2008 09 30 23 55 00 139515.603809 41610.633618 115790.856918
2008 10 01 23 55 00 139515.315839 41610.740988 115790.688917
2008 10 02 23 55 00 139515.280977 41610.485270 115790.722391
2008 10 03 23 55 00 139515.514595 41610.644391 115790.847060
2008 10 04 07 40 00 139515.298881 41610.834913 115790.725353
2008 10 05 23 55 00 139515.382646 41610.647549 115790.911612
2008 10 06 23 55 00 139515.817426 41610.679728 115791.097658
2008 10 07 14 45 00 139516.060039 41610.704203 115791.309497
2008 10 08 23 55 00 139515.799671 41610.770035 115791.310711
2008 10 09 23 55 00 139515.766647 41610.870912 115791.235060
2008 10 10 23 55 00 139515.904685 41611.230838 115791.560878
2008 10 11 23 55 00 139515.707691 41611.237553 115791.679157
2008 10 12 23 55 00 139515.940786 41610.750682 115791.302159
2008 10 13 23 55 00 139515.907975 41610.751831 115791.347414
2008 10 14 23 55 00 139516.082289 41610.880376 115791.513872
2008 10 15 23 55 00 139516.115696 41610.896759 115791.464265
2008 10 16 15 40 00 139516.036693 41611.078367 115791.604408
2008 10 17 23 55 00 139515.889588 41610.754098 115791.432750
2008 10 18 23 55 00 139516.178237 41610.767948 115791.569079
2008 10 19 23 55 00 139515.949894 41610.756807 115791.423393
2008 10 20 05 25 00 139516.530217 41610.108465 115791.418506
2008 10 21 23 55 00 139517.486138 41611.226344 115792.545893
2008 10 22 23 55 00 139517.077322 41611.108656 115792.229293
2008 10 23 08 15 00 139517.237827 41610.873275 115792.407937
2008 10 24 23 55 00 139517.611057 41611.216007 115792.768420
2008 10 25 23 55 00 139517.358991 41611.048359 115792.406111
2008 10 26 23 55 00 139517.231629 41611.069425 115792.343452
2008 10 27 23 55 00 139517.320761 41611.105001 115792.530890
2008 10 28 23 55 00 139517.578498 41611.238556 115792.586890
2008 10 29 23 55 00 139517.367914 41611.153198 115792.589157
2008 10 30 23 55 00 139517.432056 41611.143923 115792.562979
2008 10 31 07 05 00 139518.193435 41611.464703 115794.828229
2008 11 01 23 55 00 139517.741784 41611.870995 115794.188871
2008 11 02 23 55 00 139517.619971 41611.581807 115793.944369
2008 11 03 23 55 00 139517.317523 41611.500470 115793.702385
2008 11 04 23 55 00 139517.403717 41611.534821 115793.686420
2008 11 05 23 55 00 139517.865929 41611.267940 115793.764742
2008 11 06 07 40 00 139517.257617 41611.238705 115793.557263
2008 11 07 23 55 00 139517.637117 41611.606896 115793.872392
2008 11 08 23 55 00 139517.646972 41611.601412 115793.893215
2008 11 09 23 55 00 139517.376481 41611.482206 115793.592446
2008 11 10 23 55 00 139517.490456 41611.417494 115793.509908
2008 11 11 23 55 00 139517.230422 41611.365413 115793.474750
2008 11 12 23 55 00 139517.374140 41611.303910 115793.444995
2008 11 13 11 00 00 139517.168903 41611.604131 115793.244873
2008 11 14 23 55 00 139517.858866 41611.688067 115793.865222
2008 11 15 23 55 00 139517.567999 41611.577063 115793.679628
2008 11 16 23 55 00 139517.408052 41611.425085 115793.291959
2008 11 17 23 55 00 139517.383080 41611.372181 115793.447173
2008 11 18 23 55 00 139517.393910 41611.421446 115793.527878
2008 11 19 23 55 00 139517.760497 41611.663592 115793.734738
2008 11 20 23 55 00 139517.307233 41611.504040 115793.419856
2008 11 21 23 55 00 139517.288546 41612.042873 115793.888745
2008 11 22 23 55 00 139517.442292 41611.517277 115793.717028
2008 11 23 23 55 00 139517.564404 41611.661030 115793.816862
2008 11 24 23 55 00 139517.352828 41611.604857 115793.660794
2008 11 25 23 55 00 139517.564883 41611.569396 115793.576116
2008 11 26 23 55 00 139517.356880 41611.556966 115793.482232
2008 11 27 23 55 00 139518.695460 41612.363473 115798.649467
2008 11 28 23 55 00 139518.263193 41612.614952 115799.369152
2008 11 29 23 55 00 139518.169268 41612.298146 115799.152258
2008 11 30 23 55 00 139518.306434 41612.568737 115799.289246
2008 12 01 23 55 00 139518.141789 41612.704507 115799.383899
2008 12 02 23 55 00 139519.363902 41612.672948 115800.021647
2008 12 03 23 55 00 139519.688024 41612.931022 115800.679690
2008 12 04 23 55 00 139519.355712 41612.813582 115800.363828
2008 12 05 23 55 00 139519.752828 41613.125181 115800.940560
2008 12 06 23 55 00 139520.445751 41613.441214 115801.864890
2008 12 07 23 55 00 139520.739253 41613.538772 115802.078864
2008 12 08 23 55 00 139520.961856 41613.631669 115802.725069
2008 12 09 23 55 00 139520.748113 41613.899454 115802.986798
2008 12 10 23 55 00 139520.812283 41613.783920 115803.272518
2008 12 11 23 55 00 139521.108977 41614.021837 115802.963259
2008 12 12 23 55 00 139520.423058 41613.638738 115802.364848
2008 12 13 23 55 00 139520.633018 41613.377188 115802.578040
2008 12 14 06 30 00 139520.781187 41613.635386 115803.462644
2008 12 15 23 55 00 139521.728410 41614.419530 115804.303764
2008 12 16 23 55 00 139521.664399 41614.144169 115804.124276
2008 12 17 23 55 00 139521.125986 41614.126995 115803.656202
2008 12 18 01 45 00 139521.512821 41613.340268 115803.618877
2008 12 19 23 55 00 139521.198953 41613.898089 115803.545896
2008 12 20 23 55 00 139520.943393 41613.883210 115803.219868
2008 12 21 23 55 00 139520.584453 41613.854046 115803.003427
2008 12 22 23 55 00 139520.874937 41614.131451 115803.039383
2008 12 23 23 55 00 139520.580955 41614.368155 115803.309730
2008 12 24 23 55 00 139520.970695 41614.119745 115803.288842
2008 12 25 23 55 00 139520.551526 41613.686954 115803.023256
2008 12 26 23 55 00 139520.567967 41613.550179 115802.476541
2008 12 27 23 55 00 139520.297031 41613.753691 115802.198010
2008 12 28 23 55 00 139520.937686 41613.728551 115802.628630
2008 12 29 23 55 00 139520.725899 41613.706063 115802.427656
2008 12 30 23 55 00 139520.425528 41614.217236 NaN
2008 12 31 23 55 00 NaN NaN NaN
2009 01 01 06 45 00 139519.854607 41614.067582 115802.099192
2009 01 02 23 55 00 139520.295445 41614.156585 115802.772656
2009 01 03 23 55 00 139520.386589 41614.314077 115802.562244
2009 01 04 23 55 00 139520.584641 41614.282643 115802.990271
2009 01 05 23 55 00 139520.701624 41614.029995 115802.749114
2009 01 06 10 30 00 139520.788433 41614.009546 115802.879527
2009 01 07 23 55 00 139520.171025 41614.171951 115802.520943
2009 01 08 23 55 00 139520.467478 41614.475441 115802.527076
2009 01 09 23 55 00 139519.945886 41614.134867 115802.561722
2009 01 10 23 55 00 139520.646511 41613.779849 115802.563115
2009 01 11 23 55 00 139520.439691 41613.986353 115802.586808
2009 01 12 23 55 00 139519.876349 41613.941196 115802.381135
2009 01 13 23 55 00 139520.089793 41613.779635 115802.187315
2009 01 14 23 55 00 139519.887016 41613.450689 115801.774992
2009 01 15 23 55 00 139519.991261 41613.563337 115801.682990
