################################################################################
# WEBOBS OVPF
#
# PROC: {PROC.CGNSSOVPF} GNSS GAMIT/GLOBK OVPF
# TITLE: {\fontsize{14}{\bfVariation de distance}}: ref. BOMG
# FILENAME: BASELINES_BOMG_all.txt
#
#
# CREATED: 10-Jan-2024 13:34:35 by sysop@pitondescalumets
# COPYRIGHT: MMXXIV, (c) OVPF-IPGP
################################################################################
#
#yyyy mm dd HH MM SS BOMG-BORG_(cm) BOMG-DERG_(cm) BOMG-DSRG_(cm) BOMG-SNEG_(cm)
2022 10 01 11 59 00 88169.870956 108118.893384 112160.963291 90566.892564
2022 10 02 11 59 00 88169.727994 108118.394439 112160.499105 90566.423605
2022 10 03 11 59 00 88169.510607 108117.977301 112160.328065 90565.928361
2022 10 04 11 59 00 88169.616522 108117.281184 112159.841302 90565.358613
2022 10 05 11 59 00 88169.550774 108117.394718 112159.695812 90565.459098
2022 10 06 11 59 00 88169.475348 108117.488981 112159.700105 90565.573518
2022 10 07 11 59 00 88169.601188 108117.732305 112159.945603 90565.813121
2022 10 08 11 59 00 88169.626643 108117.940536 112160.074615 90565.985265
2022 10 09 11 59 00 88169.627442 108118.021222 112160.138519 90566.052107
2022 10 10 11 59 00 88169.645779 108118.305952 112160.355973 90566.308225
2022 10 11 11 59 00 88169.796709 108118.480627 112160.479551 90566.477168
2022 10 12 11 59 00 88169.884017 108118.674418 112160.719285 90566.527699
2022 10 13 11 59 00 88169.976127 108118.569319 112160.701744 90566.461792
2022 10 14 11 59 00 88170.044137 108118.753605 112160.821615 90566.574071
2022 10 15 11 59 00 88169.919092 108118.815541 112160.860006 90566.712060
2022 10 16 11 59 00 88169.973076 108118.969601 112160.976861 90566.894143
2022 10 17 11 59 00 88170.055362 108119.119806 112161.081732 90567.004502
2022 10 18 11 59 00 88169.954813 108119.190398 112161.019712 90567.241633
2022 10 19 11 59 00 88170.042379 108119.150038 112160.966948 90567.032028
2022 10 20 11 59 00 88170.108011 108119.406178 112161.294236 90567.296976
2022 10 21 11 59 00 88170.173819 108119.236391 112161.336768 90567.093357
2022 10 22 11 59 00 88170.063933 108119.300025 112161.206321 90567.212939
2022 10 23 11 59 00 88170.137168 108119.531049 112161.386871 90567.415528
2022 10 24 11 59 00 88170.180497 108119.320859 112161.285100 90567.243283
2022 10 25 11 59 00 88170.129815 108119.287733 112161.259337 90567.256765
2022 10 26 11 59 00 88170.118686 108119.258347 112161.219271 90567.198904
2022 10 27 11 59 00 88169.984136 108119.208892 112161.127806 90567.200385
2022 10 28 11 59 00 88170.215847 108119.200952 112161.245952 90567.202617
2022 10 29 11 59 00 88170.241072 108119.157763 112161.140511 90567.113450
2022 10 30 11 59 00 88170.172858 108119.075810 112161.176362 90566.954895
2022 10 31 11 59 00 88170.093271 108119.183927 112161.148642 90567.113384
2022 11 01 11 59 00 88170.250086 108119.128143 112161.122184 90567.099250
2022 11 02 11 59 00 88170.056336 108119.084644 112161.172177 90566.969306
2022 11 03 11 59 00 88170.260129 108119.221299 112161.357906 90567.225910
2022 11 04 11 59 00 88170.210354 108119.124855 112161.193641 90567.094600
2022 11 05 11 59 00 88170.072652 108119.163384 112161.136478 90567.216482
2022 11 06 11 59 00 88170.158682 108119.336941 112161.286150 90567.245176
2022 11 07 11 59 00 88170.020689 108119.122633 112161.273264 90567.105509
2022 11 08 11 59 00 88170.027271 108119.197031 112160.981240 90567.260966
2022 11 09 11 59 00 88170.088725 108119.055801 112160.880820 90567.103788
2022 11 10 11 59 00 88170.008077 108119.045780 112160.921730 90567.113420
2022 11 11 11 59 00 88170.149878 108118.967365 112160.843099 90566.950082
2022 11 12 11 59 00 88170.032832 108119.001720 112160.856268 90567.034606
2022 11 13 11 59 00 88170.187082 108119.034090 112161.033915 90566.979597
2022 11 14 11 59 00 88170.161812 108119.120908 112161.139896 90566.845707
2022 11 20 11 59 00 88170.110738 108119.204809 112160.975012 90567.338100
2022 11 21 11 59 00 88170.153699 108119.132540 112160.989839 90567.224775
2022 11 22 11 59 00 88170.083690 108118.888715 112160.818850 90567.067354
2022 11 23 11 59 00 88170.136527 108118.956553 112160.904218 90567.047469
2022 11 24 11 59 00 88170.202859 108118.847104 112160.847839 90566.953450
2022 11 25 11 59 00 88169.981387 108118.921380 112160.707487 90567.029721
2022 11 26 11 59 00 88170.000529 108118.891366 112160.736188 90567.022635
2022 11 27 11 59 00 88170.042917 108118.877653 112160.736238 90566.961882
2022 11 28 11 59 00 88170.101727 108118.854565 112160.796173 90566.957234
2022 11 29 11 59 00 88170.344302 108118.984235 112161.018337 90567.019702
2022 11 30 11 59 00 88170.180426 108118.959204 112160.875149 90567.035292
2022 12 01 11 59 00 88170.116948 108119.168771 112160.930820 90567.153011
2022 12 02 11 59 00 88170.043510 108119.218296 112160.891910 90567.190822
2022 12 03 11 59 00 88170.189381 108119.060758 112160.827147 90567.056106
2022 12 04 11 59 00 88170.009540 108118.974267 112160.726058 90566.884719
2022 12 05 11 59 00 88170.259690 108118.948623 112160.812110 90566.906631
2022 12 06 11 59 00 88169.915440 108118.881499 112160.635314 90566.721243
2022 12 07 11 59 00 88169.994568 108118.952227 112160.787010 90566.865146
2022 12 08 11 59 00 88170.029873 108118.845411 112160.770523 90566.780724
2022 12 09 11 59 00 88170.043864 108119.025346 112160.746015 90567.042969
2022 12 10 11 59 00 88170.062771 108118.784585 112160.803653 90566.619241
2022 12 11 11 59 00 88169.490377 108118.833439 112160.755508 90566.757466
2022 12 12 11 59 00 88170.199018 108118.928431 112160.797226 90566.802809
2022 12 13 11 59 00 88170.056373 108118.814663 112160.729808 90566.720281
2022 12 14 11 59 00 88170.092455 108118.884422 112160.853466 90566.822314
2022 12 15 11 59 00 88170.162033 108119.054005 112160.949346 90566.849761
2022 12 16 11 59 00 88170.140087 108118.997717 112160.841750 90566.919122
2022 12 17 11 59 00 88170.160675 108118.898857 112160.777427 90566.709478
2022 12 18 11 59 00 88170.140422 108118.982372 112160.676692 90566.970996
2022 12 19 11 59 00 88170.341040 108119.104514 112160.887672 90567.098592
2022 12 20 11 59 00 88170.301452 108118.717650 112160.756171 90566.803634
2022 12 21 11 59 00 88170.356182 108119.005795 112160.863510 90567.009185
2022 12 22 11 59 00 88170.289105 108119.008236 112160.967261 90567.061471
2022 12 24 11 59 00 88170.213375 108118.926400 112160.740508 90566.817639
2022 12 25 11 59 00 88170.138576 108118.897228 112160.663503 90566.905156
2022 12 26 11 59 00 88170.347664 108118.865526 112160.816597 90566.922906
2022 12 27 11 59 00 88170.292716 108118.822968 112160.876128 90566.831019
2022 12 28 11 59 00 88170.090150 108119.084809 112160.768756 90567.053909
2022 12 29 11 59 00 NaN NaN NaN NaN
2022 12 30 11 59 00 NaN NaN NaN NaN
2022 12 31 11 59 00 88170.450645 108119.850890 112161.549687 90567.693011
2023 01 01 11 59 00 88170.454144 108120.069822 112161.732841 90567.934579
2023 01 02 11 59 00 88170.619726 108120.062228 112161.910913 90568.054841
2023 01 03 11 59 00 88170.618247 108119.868734 112161.664715 90567.875680
2023 01 04 11 59 00 88170.452044 108120.204815 112161.716623 90568.042011
2023 01 05 11 59 00 NaN NaN NaN NaN
2023 01 06 11 59 00 NaN NaN NaN NaN
2023 01 07 11 59 00 NaN NaN NaN NaN
2023 01 08 11 59 00 NaN NaN NaN NaN
2023 01 09 11 59 00 88170.410854 108119.872384 112161.611657 90567.875127
2023 01 10 11 59 00 88170.396432 108119.867742 112161.558339 90567.762637
2023 01 11 11 59 00 88170.427737 108119.866320 112161.537205 90567.683688
2023 01 12 11 59 00 88170.483712 108119.944797 112161.609731 90567.749943
2023 01 13 11 59 00 88170.451303 108119.784024 112161.503222 90567.595652
2023 01 14 11 59 00 88170.417589 108119.765453 112161.410286 90567.639654
2023 01 15 11 59 00 88170.310439 108119.710198 112161.474492 90567.556404
2023 01 16 11 59 00 88170.576760 108119.585503 112161.354491 90567.575120
2023 01 17 11 59 00 88170.399947 108119.582865 112161.396482 90567.509929
2023 01 18 11 59 00 88170.166912 108119.734899 112161.319233 90567.498372
2023 01 19 11 59 00 88170.391182 108119.648365 112161.336823 90567.474772
2023 01 20 11 59 00 88170.489054 108119.652616 112161.266058 90567.513060
2023 01 21 11 59 00 88170.605429 108119.502435 112161.237940 90567.359073
2023 01 22 11 59 00 88168.697541 108119.523261 112161.419838 90567.459498
2023 01 24 11 59 00 88170.310223 108119.522159 112161.303258 90567.323574
2023 01 25 11 59 00 88170.466787 108119.462738 112161.322189 90567.249203
2023 01 26 11 59 00 88171.561882 108119.463941 112161.175436 90567.307544
2023 01 27 11 59 00 88170.444636 108119.358781 112161.193762 90567.260448
2023 01 28 11 59 00 88170.701630 108119.585700 112161.414455 90567.421683
2023 01 29 11 59 00 88170.059926 108119.470601 112161.150616 90567.261686
2023 01 30 11 59 00 88171.039974 108119.271305 112161.170933 90567.245515
2023 01 31 11 59 00 88170.533537 108119.602605 112161.361786 90567.441224
2023 02 01 11 59 00 88170.443347 NaN NaN NaN
2023 02 02 11 59 00 NaN NaN NaN NaN
2023 02 03 11 59 00 88170.918085 108119.489166 112161.109801 90567.233619
2023 02 04 11 59 00 88170.470963 108119.351024 112161.067463 90567.216556
2023 02 05 11 59 00 88171.335537 108119.430320 112161.222838 90567.371082
2023 02 06 11 59 00 88170.330326 108119.245049 112160.965435 90567.222202
2023 02 07 11 59 00 88170.298371 108119.462354 112160.975703 90567.262856
2023 02 08 11 59 00 88170.310728 108119.392143 112160.981749 90567.271010
2023 02 09 11 59 00 88170.438588 108119.323616 112161.232989 90567.139769
2023 02 10 11 59 00 88170.408966 108119.176903 112160.967297 90567.163095
2023 02 11 11 59 00 88170.470197 108119.615120 112161.125342 90567.603910
2023 02 12 11 59 00 88170.365572 108119.458939 112161.080746 90567.556468
2023 02 13 11 59 00 88170.327231 108119.348315 112160.788560 90567.406898
2023 02 14 11 59 00 88170.366680 108119.253380 112161.001900 90567.116996
2023 02 15 11 59 00 88170.406682 108119.339746 112161.016344 90567.404078
2023 02 16 11 59 00 88170.483754 108119.281643 112160.958393 90567.488598
2023 02 17 11 59 00 88170.806385 108119.255444 112161.076192 90567.285282
2023 02 18 11 59 00 88170.646609 108119.329911 112161.247397 90567.369396
2023 02 19 11 59 00 88170.301661 108119.453917 112161.009021 90567.423786
2023 02 20 11 59 00 88170.463654 108119.611703 112161.204721 90567.445048
2023 02 21 11 59 00 88170.539957 108119.338961 112161.302729 90567.309849
2023 02 22 11 59 00 88170.429183 108119.380178 112161.056258 90567.522312
2023 02 23 11 59 00 88170.355419 108119.430885 112161.032276 90567.479621
2023 02 24 11 59 00 88170.490567 108119.485312 112161.118942 90567.525648
2023 02 25 11 59 00 88170.358770 108119.577286 112161.180962 90567.510435
2023 02 26 11 59 00 88170.357492 108119.379454 112161.032630 90567.498096
2023 02 27 11 59 00 88170.410305 108119.356145 112161.044151 90567.497990
2023 02 28 11 59 00 88170.425142 108119.544286 112161.065797 90567.587471
2023 03 01 11 59 00 88170.506344 108119.224317 112161.117549 90567.383121
2023 03 02 11 59 00 88170.698599 108119.598982 112161.489490 90567.576635
2023 03 03 11 59 00 88170.458893 108119.572660 112161.019534 90567.630327
2023 03 04 11 59 00 88170.425465 108119.569865 112161.119037 90567.574533
2023 03 05 11 59 00 88170.424473 108119.450249 112161.080984 90567.430321
2023 03 06 11 59 00 88170.433241 108119.418877 112161.177889 90567.422922
2023 03 07 11 59 00 88170.546504 108119.489243 112161.147412 90567.373040
2023 03 08 11 59 00 88170.742722 108119.466033 112161.170140 90567.500327
2023 03 09 11 59 00 88170.314698 108119.697022 112161.288466 90567.688502
2023 03 10 11 59 00 88170.180046 108119.890167 112161.629458 90567.760570
2023 03 11 11 59 00 88170.319292 108119.612807 112161.559613 90567.525231
2023 03 12 11 59 00 88169.483825 108119.632706 112161.312953 90567.621319
2023 03 13 11 59 00 88170.450877 108119.627580 112161.279044 90567.494033
2023 03 14 11 59 00 88170.659108 108119.451252 112161.253162 90567.282913
2023 03 15 11 59 00 88170.887193 108119.464452 112161.441127 90567.257760
2023 03 16 11 59 00 88170.114136 108119.728846 112161.461157 90567.604633
2023 03 17 11 59 00 88170.841361 108119.645959 112161.050140 90567.758071
2023 03 18 11 59 00 88170.095248 108119.790924 112161.437679 90567.997126
2023 03 19 11 59 00 88170.389066 108119.812598 112161.445154 90567.854054
2023 03 20 11 59 00 88170.502111 108119.669223 112161.422470 90564.768579
2023 03 21 11 59 00 88170.500976 108119.696179 112161.345998 90567.725662
2023 03 22 11 59 00 88170.665024 108119.976133 112161.619058 90568.049540
2023 03 23 11 59 00 88170.523248 108119.868040 112161.354217 90568.067951
2023 03 24 11 59 00 88170.824781 108119.971781 112161.444736 90568.066020
2023 03 25 11 59 00 88170.667439 108120.053061 112161.581159 90568.109920
2023 03 26 11 59 00 NaN NaN NaN NaN
2023 03 27 11 59 00 NaN NaN NaN NaN
2023 03 28 11 59 00 88170.631946 108120.046808 112161.521973 90568.185983
2023 03 29 11 59 00 88170.358514 108120.061277 112161.380698 90568.133278
2023 03 30 11 59 00 88170.535456 108120.060112 112161.495258 90567.989547
2023 03 31 11 59 00 88170.507634 108120.083186 112161.643712 90568.074007
2023 04 01 11 59 00 88170.589029 108120.101638 112161.593907 90568.104073
2023 04 02 11 59 00 88170.569887 108120.223567 112161.609903 90568.297548
2023 04 03 11 59 00 88170.496783 108120.311439 112161.594132 90568.323651
2023 04 04 11 59 00 88170.638329 108120.431375 112161.731339 90568.333013
2023 04 05 11 59 00 88170.629291 108120.197775 112161.756620 90568.237966
2023 04 06 11 59 00 88170.666206 108120.368364 112161.741326 90568.301498
2023 04 07 11 59 00 88170.754518 108120.265442 112161.828200 90568.323456
2023 04 08 11 59 00 88170.596155 108120.499551 112161.885595 90568.454621
2023 04 09 11 59 00 88170.951344 108120.467825 112161.894008 90568.331220
2023 04 10 11 59 00 88170.466810 108120.513570 112162.053331 90568.383440
2023 04 11 11 59 00 88169.919129 108120.909795 112162.355785 90568.605770
2023 04 12 11 59 00 88170.752802 108120.618030 112161.967399 90568.548159
2023 04 13 11 59 00 88170.978436 108120.684848 112161.873576 90568.793715
2023 04 14 11 59 00 88170.550987 108120.826712 112161.997220 90568.947457
2023 04 15 11 59 00 88170.881047 108120.716558 112161.916480 90568.860282
2023 04 16 11 59 00 88171.390640 108120.805654 112162.284824 90568.755458
2023 04 17 11 59 00 88170.728673 108120.874014 112162.234565 90568.784423
2023 04 18 11 59 00 88171.363601 108121.013029 112162.155172 90568.821579
2023 04 19 11 59 00 88170.235147 108120.871927 112162.224141 90568.796018
2023 04 20 11 59 00 88170.441282 108120.985602 112162.318728 90568.727184
2023 04 21 11 59 00 88170.952168 108121.301970 112162.681189 90569.244916
2023 04 22 11 59 00 88171.137216 108121.542179 112162.831407 90569.525050
2023 04 23 11 59 00 88170.954896 108121.631239 112162.941220 90569.595881
2023 04 24 11 59 00 88171.801596 108121.715390 112162.887116 90569.618961
2023 04 25 11 59 00 88171.778089 108121.802286 112163.082439 90569.536396
2023 04 26 11 59 00 88171.643196 108121.627810 112162.980037 90569.597049
2023 04 27 11 59 00 88171.087086 108121.851464 112163.077650 90569.869197
2023 04 28 11 59 00 88171.060310 108121.813630 112162.990060 90569.768369
2023 04 29 11 59 00 88171.100983 108121.855899 112163.069208 90569.706827
2023 04 30 11 59 00 88171.118579 108121.644457 112162.987547 90569.630867
2023 05 01 11 59 00 88171.171147 108121.697645 112162.865281 90569.769437
2023 05 02 11 59 00 88171.164268 108121.789195 112162.999388 90569.801565
2023 05 03 11 59 00 88171.128241 108121.771846 112163.077338 90569.788048
2023 05 04 11 59 00 88171.290086 108121.592165 112163.067876 90569.312208
2023 05 05 11 59 00 88171.275296 108121.769357 112163.171350 90569.656562
2023 05 06 11 59 00 88171.293011 108121.767688 112163.307640 90569.469319
2023 05 07 11 59 00 88171.083780 108121.732476 112163.030909 90569.492644
2023 05 08 11 59 00 88171.238134 108121.914939 112163.199892 90569.789417
2023 05 09 11 59 00 88171.260837 108121.696665 112163.095836 90569.617036
2023 05 10 11 59 00 88171.182907 108121.686140 112163.058059 90569.577714
2023 05 11 11 59 00 88171.165314 108121.786310 112163.087331 90569.748830
2023 05 12 11 59 00 88171.151526 108121.746932 112162.996631 90569.813299
2023 05 13 11 59 00 88171.100001 108121.728262 112163.085606 90569.703723
2023 05 14 11 59 00 88171.336201 108121.944274 112163.260253 90569.873903
2023 05 15 11 59 00 88171.323160 108121.968629 112163.241112 90569.954066
2023 05 16 11 59 00 88171.153410 108121.851903 112163.044604 90569.950761
2023 05 17 11 59 00 88171.194235 108121.864038 112163.095210 90569.787426
2023 05 18 11 59 00 88171.259611 108121.690753 112163.176797 90569.773834
2023 05 19 11 59 00 88171.237278 108121.775253 112163.176767 90569.771559
2023 05 20 11 59 00 88171.276425 108121.765455 112163.130332 90569.905283
2023 05 21 11 59 00 88171.222143 108121.768444 112163.159452 90569.880239
2023 05 22 11 59 00 88171.189480 108122.151662 112163.226945 90570.168620
2023 05 23 11 59 00 88171.362701 108121.698219 112163.095461 90569.840433
2023 05 24 11 59 00 88171.200914 108121.727547 112163.065902 90569.708650
2023 05 25 11 59 00 88171.166312 108121.824280 112163.144185 90569.623123
2023 05 26 11 59 00 88171.148961 108121.683050 112163.005707 90569.632894
2023 05 27 11 59 00 88171.117944 108121.960814 112163.232115 90569.617412
2023 05 28 11 59 00 88171.201387 108121.815807 112163.090122 90569.643013
2023 05 29 11 59 00 88171.346736 108121.949598 112163.234719 90569.866959
2023 05 30 11 59 00 88171.177353 108121.837823 112163.034258 90569.866688
2023 05 31 11 59 00 88171.079980 108121.870743 112162.979749 90569.852135
2023 06 01 11 59 00 88171.186027 108121.827575 112163.023052 90569.773873
2023 06 02 11 59 00 88171.316428 108121.899479 112163.231284 90569.565536
2023 06 03 11 59 00 88171.181427 108121.992058 112163.248724 90569.731283
2023 06 04 11 59 00 88171.216651 108121.890099 112163.203802 90569.656082
2023 06 05 11 59 00 88171.187791 108121.879157 112163.055403 90569.584910
2023 06 06 11 59 00 88171.252016 108121.852864 112163.131804 90569.811647
2023 06 07 11 59 00 88171.293122 108121.740030 112163.112762 90569.552982
2023 06 08 11 59 00 88171.218829 108121.797505 112163.124884 90569.635027
2023 06 09 11 59 00 88171.107341 108121.816805 112163.088896 90569.592096
