date,timestamp,GPS_BOMG-BORG_(cm),GPS_BOMG-DERG_(cm),GPS_BOMG-DSRG_(cm),Earthquakes_per_day,Label
2009-12-22,1642546800,10.3350800000044,18.2600039999961,38.0642110000044,2,
2009-12-23,1642546800,10.2429899999988,17.9261649999971,38.1619320000027,5,
2009-12-24,1642546800,10.0535689999961,18.2559750000073,38.0614360000036,2,
2009-12-25,1642546800,9.96258500000113,18.4842769999959,38.2265830000106,7,
2009-12-26,1642546800,10.1487639999978,18.2382070000022,38.2160560000048,5,
2009-12-27,1642546800,10.0254109999951,18.5779110000003,38.2260260000039,12,
2009-12-28,1642546800,10.1283819999953,18.6596509999945,38.1547030000074,17,
2009-12-29,1642546800,9.88190599999507,19.1262989999959,38.5801030000002,188,2
2009-12-30,1642546800,10.2854369999986,19.8314130000072,39.3567719999992,25,
2009-12-31,1642546800,10.408030999999,19.9609400000045,39.3126010000124,13,
2010-01-01,1642546800,11.3130309999979,20.1307459999953,39.335076000003,78,
2010-01-02,1642546800,13.8056999999972,23.5458800000051,45.3895279999997,0,1
2010-01-03,1642546800,16.4166510000068,24.8683420000016,49.667523000011,1,1
2010-01-04,1642546800,16.1021999999939,24.4990570000082,49.1625340000028,0,1
2010-01-05,1642546800,15.959474000003,24.6522569999943,49.0449460000091,1,1
2010-01-06,1642546800,15.835036000004,24.2907010000054,48.6737920000014,0,1
2010-01-07,1642546800,15.5345309999975,24.2894680000027,48.2746390000102,0,1
2010-01-08,1642546800,15.534971999994,24.1777029999939,48.3282890000119,1,1
2010-01-09,1642546800,15.2343300000066,24.1253089999955,48.170649000007,0,1
2010-01-10,1642546800,15.3329599999997,24.3679490000068,48.045901000005,0,1
2010-01-11,1642546800,15.2202770000004,23.9899730000034,47.8821070000122,0,
2010-01-12,1642546800,15.2889480000013,24.1422109999985,47.9369660000084,2,
